cut_comuna,value,z_value,spatial_lag_z,lisa_i,lisa_z,lisa_p_sim,lisa_p_z_sim,lisa_quadrant,lisa_bh_reject,lisa_bh_critical_p,lisa_class,gi_z,gi_p_sim,gi_p_z_sim,gi_bh_reject,gi_bh_critical_p,gi_class,indicator,variant,value_type,weights,cut_region,observed,expected,person_years,rate_per_100k,sir,sir_lo,sir_hi,sir_eb,eb_weight,suppressed,comuna_name_ine,region_name,script
13119,0.6465932709557316,-0.5636068638510534,-0.4906161719971302,0.2757061197087247,1.2880133062764292,0.095,0.0988706656485915,LL,False,0.002,ns,-0.4997400084788704,0.0949999988079071,0.0988706656485916,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,481.0,746.1424283346655,3488155,13.789524834762217,0.6446490398268281,0.5883186186359116,0.7049179732295753,0.6465932709557316,0.9945287016307596,False,Maipú,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13120,0.5716800708829841,-0.7428768659932069,-0.2374914415366178,0.1759110296667417,0.579479792539284,0.302,0.2811327388770971,LL,False,0.002,ns,-0.309689359316131,0.3019999861717224,0.281132738877097,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,144.0,254.96459725395368,1536705,9.370698995578202,0.5647842937840148,0.4763069951900245,0.6649296207138898,0.5716800708829841,0.9841554957680064,False,Ñuñoa,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13121,1.2220086137079926,0.813382900671798,0.2711091087742399,0.2198707310907251,0.6217240402087701,0.243,0.267061670573283,HH,False,0.002,ns,0.3614880740904999,0.2430000007152557,0.2670616705732826,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,151.0,122.82130539613732,638858,23.635925354304085,1.2294283920283824,1.0411567866711384,1.4419064561729535,1.2220086137079926,0.967659720513266,False,Pedro Aguirre Cerda,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13122,0.6223454501204163,-0.6216327776935843,-0.5347710385916354,0.3314591850791878,1.3000128267487951,0.083,0.0967982865020551,LL,False,0.002,ns,-0.5471798584633432,0.0829999968409538,0.0967982865020552,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,221.0,357.599153962212,1613836,13.694080439400286,0.6180104106827764,0.5392111243199693,0.7050858976073024,0.6223454501204163,0.988651419936893,False,Peñalolén,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13123,0.6392888337445549,-0.5810866467627867,-0.8427484515245375,0.488277971551097,2.0519794285185293,0.006,0.0200858308439218,LL,False,0.002,ns,-0.8053681937014306,0.006000000052154,0.0200858308439218,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,87.0,138.40482128482208,960652,9.056349229481643,0.6285908192530624,0.5034754778695084,0.7753644532489437,0.6392888337445549,0.971196149567499,False,Providencia,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13124,0.5580089062536663,-0.7755924583054237,-0.6333306547575666,0.4897702031879216,1.7983413106187094,0.014,0.0360614685271621,LL,False,0.002,ns,-0.6491375218184396,0.0140000004321336,0.0360614685271622,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,193.0,349.12399176333736,1538353,12.545885112194666,0.5528121943874599,0.4775680809843923,0.6365463632545312,0.5580089062536663,0.9883791288559663,False,Pudahuel,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13125,0.5018017515694086,-0.9100982160472672,-0.7813444822970919,0.7090209790491899,1.906632853822464,0.01,0.0282840737990012,LL,False,0.002,ns,-0.7997378728328318,0.0099999997764825,0.0282840737990012,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,195.0,392.6750291268868,1573746,12.390817832102512,0.4965938385070796,0.4293364354117549,0.5713987740197174,0.5018017515694086,0.9896546497426963,False,Quilicura,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13126,0.5763968723972307,-0.7315893890633473,-0.3108509500885868,0.2267502997742367,0.6935654472904859,0.273,0.2439773844444493,LL,False,0.002,ns,-0.380974023251047,0.2730000019073486,0.2439773844444493,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,91.0,160.89403294791012,828398,10.985057906948107,0.5655896513543265,0.4553775062655781,0.6944187604068566,0.5763968723972307,0.9751220911826872,False,Quinta Normal,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13127,0.6697544172650794,-0.5081814015231932,-0.4838467584420095,0.2451629708338666,1.1739633393079678,0.113,0.1202048550980122,LL,False,0.002,ns,-0.4873231360250362,0.1129999980330467,0.1202048550980122,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,151.0,227.47979993749743,1153882,13.0862601201856,0.6637952030971053,0.5621432570985745,0.7785167441458086,0.6697544172650794,0.9822750471650904,False,Recoleta,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13128,0.56087042837404,-0.7687447321883835,-0.6531655293011269,0.500649379897579,1.5903508536530384,0.038,0.0558778708652269,LL,False,0.002,ns,-0.6696768439993068,0.0379999987781047,0.0558778708652269,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,124.0,224.29877628494165,969996,12.783557870341731,0.5528340459712296,0.4598187570138415,0.6591400833216167,0.56087042837404,0.9820281881247754,False,Renca,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
