definition,unit,year,sex,age_group,population,count,rate,rate_lo,rate_hi
F84_historico,records,2023,MUJER,40-44,695661.0,10.0,1.4374817619501452,0.6893283792152259,2.6435801406170216
F84_historico,records,2023,MUJER,45-49,666775.0,13.0,1.9496831764838214,1.0381241784715685,3.3340176098622285
F84_historico,records,2023,MUJER,5-9,610108.0,406.0,66.54559520609466,60.22922747576768,73.34426882082884
F84_historico,records,2023,MUJER,50-54,623409.0,4.0,0.6416333418349751,0.17482349045752063,1.642836191874627
F84_historico,records,2023,MUJER,55-59,614189.0,4.0,0.651265327122433,0.17744788226854027,1.667497899735048
F84_historico,records,2023,MUJER,60-64,554778.0,2.0,0.36050456218523447,0.043658774959346794,1.3022664322889446
F84_historico,records,2023,MUJER,65-69,477077.0,0.0,0.0,0.0,0.7732251720611003
F84_historico,records,2023,MUJER,70-74,372694.0,0.0,0.0,0.0,0.9897877223979821
F84_historico,records,2023,MUJER,75-79,267102.0,1.0,0.37438881026723875,0.009478704009812685,2.0859609403669377
F84_historico,records,2023,MUJER,80+,389542.0,2.0,0.5134234562640229,0.06217796246462897,1.8546620563954492
F84_historico,records,2024,HOMBRE,0-4,603305.0,1073.0,177.85365611092234,167.36980923811967,188.82218178690792
F84_historico,records,2024,HOMBRE,10-14,657714.0,1405.0,213.61868532523255,202.59348522333238,225.08790066894545
F84_historico,records,2024,HOMBRE,15-19,635804.0,672.0,105.69294939950048,97.85179232811893,113.99523879222573
F84_historico,records,2024,HOMBRE,20-24,661712.0,242.0,36.57180162971202,32.10883767356326,41.48159091146802
F84_historico,records,2024,HOMBRE,25-29,767831.0,120.0,15.628439070576729,12.95752914716112,18.68778225538592
F84_historico,records,2024,HOMBRE,30-34,861519.0,63.0,7.312665187883262,5.619252714738415,9.35607540714604
F84_historico,records,2024,HOMBRE,35-39,790820.0,40.0,5.058041020712678,3.6135386613627585,6.887616267163711
F84_historico,records,2024,HOMBRE,40-44,715861.0,22.0,3.0732223155053844,1.9259720633236912,4.652895518421206
F84_historico,records,2024,HOMBRE,45-49,667483.0,15.0,2.2472482445245796,1.257767783266887,3.7064942285400293
F84_historico,records,2024,HOMBRE,5-9,622349.0,2170.0,348.67895666258,334.16126693950264,363.6650778864942
F84_historico,records,2024,HOMBRE,50-54,612505.0,12.0,1.9591676802638345,1.0123305293380818,3.422271662790828
F84_historico,records,2024,HOMBRE,55-59,585699.0,7.0,1.1951531418015056,0.4805135490277199,2.4624722531031087
F84_historico,records,2024,HOMBRE,60-64,521387.0,9.0,1.7261650175397545,0.789312563868745,3.2767988943758026
F84_historico,records,2024,HOMBRE,65-69,430924.0,5.0,1.160297407431473,0.3767454098909368,2.707747092137516
F84_historico,records,2024,HOMBRE,70-74,326872.0,1.0,0.30593015002814555,0.007745480795017584,1.7045336984932629
F84_historico,records,2024,HOMBRE,75-79,213855.0,2.0,0.9352131116878258,0.11325864653338243,3.3783113173523933
F84_historico,records,2024,HOMBRE,80+,234860.0,0.0,0.0,0.0,1.5706716572059676
F84_historico,records,2024,MUJER,0-4,580776.0,353.0,60.78074851577889,54.604826510862516,67.46393242667291
F84_historico,records,2024,MUJER,10-14,634559.0,912.0,143.72186037862517,134.5443302964623,153.36059284475502
F84_historico,records,2024,MUJER,15-19,614278.0,592.0,96.373303292646,88.76536699833612,104.45892914157349
F84_historico,records,2024,MUJER,20-24,641616.0,191.0,29.768584324580434,25.696364210803967,34.30283189754829
F84_historico,records,2024,MUJER,25-29,746460.0,115.0,15.406049888808509,12.719274209073271,18.492629694684318
F84_historico,records,2024,MUJER,30-34,838059.0,66.0,7.87534051898494,6.090787786855255,10.019364083257479
F84_historico,records,2024,MUJER,35-39,770683.0,46.0,5.968731631552791,4.369861721222847,7.96145155797987
F84_historico,records,2024,MUJER,40-44,705304.0,25.0,3.544570851717841,2.2938593638812947,5.232485807188158
F84_historico,records,2024,MUJER,45-49,669888.0,11.0,1.6420655393140347,0.819713200898783,2.93810883510407
F84_historico,records,2024,MUJER,5-9,599322.0,612.0,102.11539039114199,94.18428812675492,110.53599350921489
F84_historico,records,2024,MUJER,50-54,628569.0,8.0,1.2727321901016435,0.5494754238195809,2.507789792400407
F84_historico,records,2024,MUJER,55-59,616599.0,6.0,0.9730797487508088,0.3571031178271211,2.117984950108366
F84_historico,records,2024,MUJER,60-64,567088.0,2.0,0.3526789492988742,0.042711056933661964,1.2739976278327103
F84_historico,records,2024,MUJER,65-69,488891.0,3.0,0.6136337138544175,0.12654602414354146,1.793298111387267
F84_historico,records,2024,MUJER,70-74,392267.0,3.0,0.7647852100737508,0.1577170964918286,2.2350269254722734
F84_historico,records,2024,MUJER,75-79,277579.0,1.0,0.36025780048202494,0.00912093781744652,2.007227993089858
F84_historico,records,2024,MUJER,80+,403939.0,7.0,1.7329349233423859,0.6967297169918887,3.5705082603319753
F84_historico,records,2019,TOTAL,0-4,1202176.0,599.0,49.82631494889267,45.91548745949584,53.98120892185545
F84_historico,records,2019,TOTAL,10-14,1236524.0,549.0,44.39865299824346,40.76192140750941,48.27281387543164
F84_historico,records,2019,TOTAL,15-19,1272967.0,251.0,19.717714599043024,17.353635831681412,22.31397373659936
F84_historico,records,2019,TOTAL,20-24,1446985.0,107.0,7.3946861923240395,6.06012378822419,8.935721329585611
F84_historico,records,2019,TOTAL,25-29,1627783.0,63.0,3.87029475059022,2.974040753312158,4.951788247382513
F84_historico,records,2019,TOTAL,30-34,1515386.0,43.0,2.8375608590814485,2.0535568635296344,3.8221758555499146
F84_historico,records,2019,TOTAL,35-39,1396728.0,21.0,1.5035139268347166,0.9306988178139328,2.298280748645649
F84_historico,records,2019,TOTAL,40-44,1328559.0,8.0,0.6021561707082637,0.25996829472748306,1.1864877073726732
F84_historico,records,2019,TOTAL,45-49,1243929.0,5.0,0.40195220145201216,0.13051278570709587,0.9380223533113764
F84_historico,records,2019,TOTAL,5-9,1275472.0,717.0,56.21448373621687,52.17455227590673,60.48418941166056
F84_historico,records,2019,TOTAL,50-54,1218076.0,6.0,0.49258010173421035,0.1807682158987494,1.0721395071012552
F84_historico,records,2019,TOTAL,55-59,1118091.0,8.0,0.7155052674603409,0.308904389423446,1.4098306148777973
F84_historico,records,2019,TOTAL,60-64,964318.0,3.0,0.31110069499895265,0.06415644246976633,0.9091682484141459
F84_historico,records,2019,TOTAL,65-69,777714.0,2.0,0.2571639445863132,0.031143746742885555,0.9289645895179925
F84_historico,records,2019,TOTAL,70-74,557691.0,1.0,0.17931076528041515,0.004539755524885622,0.9990556402988211
F84_historico,records,2019,TOTAL,75-79,398309.0,0.0,0.0,0.0,0.9261350996623062
F84_historico,records,2019,TOTAL,80+,526508.0,1.0,0.18993063733124663,0.004808627406286301,1.058225780223453
F84_historico,records,2020,TOTAL,0-4,1190382.0,362.0,30.410406071328364,27.35803630308555,33.71021014317379
F84_historico,records,2020,TOTAL,10-14,1265269.0,431.0,34.063902616755804,30.92349250313926,37.43676735297
F84_historico,records,2020,TOTAL,15-19,1260062.0,217.0,17.221374821238953,15.006121043625898,19.67154992965233
F84_historico,records,2020,TOTAL,20-24,1443181.0,60.0,4.157482671958681,3.1725972660398982,5.351504309344658
F84_historico,records,2020,TOTAL,25-29,1649147.0,47.0,2.849958190506971,2.094042081577067,3.7898402228938335
F84_historico,records,2020,TOTAL,30-34,1596211.0,34.0,2.130044210947049,1.4751175367524887,2.97652328515485
F84_historico,records,2020,TOTAL,35-39,1435240.0,19.0,1.32382040634319,0.7970263624457743,2.0673095490360907
F84_historico,records,2020,TOTAL,40-44,1347007.0,11.0,0.8166253033577405,0.4076564091527987,1.4611682428749035
F84_historico,records,2020,TOTAL,45-49,1271513.0,4.0,0.3145858516586146,0.0857140566888679,0.8054647239472733
F84_historico,records,2020,TOTAL,5-9,1282387.0,437.0,34.07707657672762,30.956572705441015,37.42690714923608
F84_historico,records,2020,TOTAL,50-54,1224425.0,1.0,0.08167098842313739,0.002067730402784154,0.4550416228792207
F84_historico,records,2020,TOTAL,55-59,1145476.0,3.0,0.26189985647887865,0.05401004673128039,0.7653825195588841
F84_historico,records,2020,TOTAL,60-64,989394.0,2.0,0.20214393861292873,0.024480568766736505,0.7302134102009877
F84_historico,records,2020,TOTAL,65-69,814608.0,1.0,0.12275843104904445,0.0031079743857523956,0.6839662010364369
F84_historico,records,2020,TOTAL,70-74,583389.0,2.0,0.34282442761176507,0.04151762863954668,1.2383997071806223
F84_historico,records,2020,TOTAL,75-79,413785.0,1.0,0.24167139939823823,0.0061185900852592226,1.3465068552361488
F84_historico,records,2020,TOTAL,80+,546834.0,1.0,0.18287085294623232,0.00462988914081602,1.0188911792132345
F84_historico,records,2021,TOTAL,0-4,1178895.0,483.0,40.97056989808252,37.39774900557886,44.792658089458804
F84_historico,records,2021,TOTAL,10-14,1287620.0,645.0,50.092418570696324,46.30068688579901,54.111909362473156
F84_historico,records,2021,TOTAL,15-19,1242805.0,279.0,22.449217697064302,19.892046085330122,25.243953031910372
F84_historico,records,2021,TOTAL,20-24,1416129.0,104.0,7.343963720819219,6.000550536718793,8.898441243347559
F84_historico,records,2021,TOTAL,25-29,1629871.0,75.0,4.601591168871647,3.619443360943992,5.768134376820789
F84_historico,records,2021,TOTAL,30-34,1659478.0,43.0,2.59117626145089,1.8752471085466145,3.4902974194526006
F84_historico,records,2021,TOTAL,35-39,1461105.0,29.0,1.9847991759661352,1.3292511583731448,2.85050269751911
F84_historico,records,2021,TOTAL,40-44,1362172.0,6.0,0.44047300928223454,0.1616458313260624,0.9587243037236622
F84_historico,records,2021,TOTAL,45-49,1296281.0,7.0,0.5400063720751905,0.21711056873624357,1.1126195139558765
F84_historico,records,2021,TOTAL,5-9,1279150.0,700.0,54.723840050033225,50.74446159360132,58.932366190623654
F84_historico,records,2021,TOTAL,50-54,1225010.0,9.0,0.7346878800989379,0.3359460818587876,1.394666447736685
F84_historico,records,2021,TOTAL,55-59,1167604.0,4.0,0.34258190276840433,0.09334203836457608,0.8771457339477848
F84_historico,records,2021,TOTAL,60-64,1013544.0,3.0,0.29599109658781464,0.06104048002806009,0.8650115899992821
F84_historico,records,2021,TOTAL,65-69,844335.0,3.0,0.35530920783812114,0.07327330063252162,1.0383642831035458
F84_historico,records,2021,TOTAL,70-74,615340.0,3.0,0.48753534631260764,0.10054150922995439,1.4247851707580075
F84_historico,records,2021,TOTAL,75-79,430954.0,2.0,0.46408665426008344,0.05620304685510866,1.6764405638940492
F84_historico,records,2021,TOTAL,80+,568070.0,3.0,0.528103930853592,0.10890772667023454,1.5433437903325864
F84_historico,records,2022,TOTAL,0-4,1177286.0,962.0,81.71336446708786,76.63066898093007,87.04457687102257
F84_historico,records,2022,TOTAL,10-14,1298475.0,946.0,72.85469493059166,68.28547619005255,77.64925635592026
F84_historico,records,2022,TOTAL,15-19,1232087.0,483.0,39.20177714723067,35.783203064338714,42.85885709237459
F84_historico,records,2022,TOTAL,20-24,1378746.0,140.0,10.154154572343275,8.541861316968484,11.982300612351443
F84_historico,records,2022,TOTAL,25-29,1594730.0,95.0,5.957121268177058,4.819666844125973,7.282271834326532
F84_historico,records,2022,TOTAL,30-34,1696451.0,60.0,3.536795345105753,2.698947446758395,4.552556684905331
F84_historico,records,2022,TOTAL,35-39,1483789.0,44.0,2.965381196383044,2.154650516895888,3.980885845649734
F84_historico,records,2022,TOTAL,40-44,1379609.0,16.0,1.1597488853725948,0.6628966941823027,1.8833595314006315
F84_historico,records,2022,TOTAL,45-49,1316079.0,18.0,1.3676990515007077,0.8105851381565642,2.1615541519565302
F84_historico,records,2022,TOTAL,5-9,1263605.0,1122.0,88.79357077567752,83.67335878654173,94.14513961509442
F84_historico,records,2022,TOTAL,50-54,1224709.0,4.0,0.32660819835569105,0.0889897415325865,0.8362467063934121
F84_historico,records,2022,TOTAL,55-59,1184443.0,5.0,0.4221393515770704,0.13706749840375776,0.9851324275902404
F84_historico,records,2022,TOTAL,60-64,1037933.0,4.0,0.38538133000877706,0.10500344180465646,0.9867292662824763
F84_historico,records,2022,TOTAL,65-69,871490.0,4.0,0.4589840388300497,0.12505770274200792,1.1751814335682216
F84_historico,records,2022,TOTAL,70-74,648484.0,4.0,0.616823236964983,0.16806357190406007,1.5793124696066045
F84_historico,records,2022,TOTAL,75-79,450362.0,4.0,0.8881744019255621,0.2419976315999851,2.2740792241360714
F84_historico,records,2022,TOTAL,80+,590285.0,0.0,0.0,0.0,0.6249319318827237
F84_historico,records,2023,TOTAL,0-4,1181326.0,1441.0,121.98156986301834,115.76401525681553,128.44630638992206
F84_historico,records,2023,TOTAL,10-14,1298004.0,1528.0,117.71920579597598,111.8900418845989,123.77327534796106
F84_historico,records,2023,TOTAL,15-19,1235359.0,934.0,75.60555271787392,70.83393860603573,80.61403890486721
F84_historico,records,2023,TOTAL,20-24,1339853.0,274.0,20.450004590055777,18.100053388573336,23.020351378361376
F84_historico,records,2023,TOTAL,25-29,1556004.0,146.0,9.383009298176612,7.922766426748657,11.034407698844332
F84_historico,records,2023,TOTAL,30-34,1709514.0,109.0,6.376081155228913,5.235426088682503,7.691451580825614
F84_historico,records,2023,TOTAL,35-39,1515059.0,46.0,3.036185389479882,2.2228693013916865,4.049845828484964
F84_historico,records,2023,TOTAL,40-44,1400321.0,27.0,1.928129336059375,1.2706493819463376,2.805326953260155
F84_historico,records,2023,TOTAL,45-49,1329324.0,22.0,1.654976514378737,1.0371649704834645,2.5056543316095423
F84_historico,records,2023,TOTAL,5-9,1243537.0,1906.0,153.27248003075098,146.46797148701822,160.31153563106614
F84_historico,records,2023,TOTAL,50-54,1229143.0,12.0,0.976289984159695,0.5044632812229511,1.705382127887232
F84_historico,records,2023,TOTAL,55-59,1196120.0,5.0,0.41801825903755474,0.13572939087369332,0.9755151723341029
F84_historico,records,2023,TOTAL,60-64,1063197.0,11.0,1.0346154099381395,0.5164762849440734,1.851212758623468
F84_historico,records,2023,TOTAL,65-69,896331.0,2.0,0.22313185642357566,0.02702230298226492,0.8060289856898802
F84_historico,records,2023,TOTAL,70-74,682886.0,3.0,0.4393119788661651,0.0905966915261993,1.2838560271761792
F84_historico,records,2023,TOTAL,75-79,471119.0,2.0,0.4245211931592655,0.05141148596086445,1.5335165144526033
F84_historico,records,2023,TOTAL,80+,613792.0,3.0,0.4887649236223346,0.1007950776314454,1.4283785174362524
F84_historico,records,2024,TOTAL,0-4,1184081.0,1426.0,120.43095024749151,114.26065316477923,126.84786548207427
F84_historico,records,2024,TOTAL,10-14,1292273.0,2317.0,179.29647992335984,172.06947649584706,186.74902428625285
F84_historico,records,2024,TOTAL,15-19,1250082.0,1264.0,101.11336696312722,95.61530934011893,106.84514995365521
F84_historico,records,2024,TOTAL,20-24,1303328.0,433.0,33.22264234329348,30.166699947456447,36.50424310892819
F84_historico,records,2024,TOTAL,25-29,1514291.0,235.0,15.518813755084063,13.59794067000681,17.634999993397322
F84_historico,records,2024,TOTAL,30-34,1699578.0,129.0,7.590119429646654,6.336915912172699,9.018626777154719
F84_historico,records,2024,TOTAL,35-39,1561503.0,86.0,5.5075142346828665,4.405300485760833,6.801735275689332
F84_historico,records,2024,TOTAL,40-44,1421165.0,47.0,3.3071458979077026,2.429966412560523,4.397802953256446
F84_historico,records,2024,TOTAL,45-49,1337371.0,26.0,1.9441127405932983,1.2699589878647242,2.8485756071520165
F84_historico,records,2024,TOTAL,5-9,1221671.0,2782.0,227.72088393683734,219.33669039228636,236.34350792442643
F84_historico,records,2024,TOTAL,50-54,1241074.0,20.0,1.6115074524162136,0.9843506177233545,2.4888425591604206
F84_historico,records,2024,TOTAL,55-59,1202298.0,13.0,1.081262715233661,0.5757268573185518,1.848992173168289
F84_historico,records,2024,TOTAL,60-64,1088475.0,11.0,1.0105882082730426,0.5044819924423473,1.8082214578471671
F84_historico,records,2024,TOTAL,65-69,919815.0,8.0,0.8697401107831466,0.37549204750395476,1.7137347423333293
F84_historico,records,2024,TOTAL,70-74,719139.0,4.0,0.556220702812669,0.15155142102240665,1.4241459127378286
F84_historico,records,2024,TOTAL,75-79,491434.0,3.0,0.6104583728435558,0.12589119248883907,1.7840184174766751
F84_historico,records,2024,TOTAL,80+,638799.0,7.0,1.0958063491019867,0.44057098579050147,2.257779890341465
F84_historico,persons,2019,HOMBRE,0-4,612613.0,370.0,60.397020631295774,54.39898332975118,66.8757631109843
F84_historico,persons,2019,HOMBRE,10-14,629243.0,322.0,51.172599456807625,45.73530766791685,57.078465044983275
F84_historico,persons,2019,HOMBRE,15-19,647322.0,157.0,24.25377169322223,20.608313382243022,28.358285839239166
F84_historico,persons,2019,HOMBRE,20-24,735379.0,57.0,7.751105212414279,5.870611393978445,10.042455849699653
F84_historico,persons,2019,HOMBRE,25-29,827193.0,45.0,5.4400847202527105,3.96803512460024,7.279261369107187
F84_historico,persons,2019,HOMBRE,30-34,769391.0,24.0,3.1193502393451444,1.998626557197376,4.641345894838023
F84_historico,persons,2019,HOMBRE,35-39,705386.0,13.0,1.8429625765183886,0.9812999536429418,3.1515221337195345
F84_historico,persons,2019,HOMBRE,40-44,665145.0,5.0,0.7517157912936278,0.24408007128046072,1.7542538964169725
F84_historico,persons,2019,HOMBRE,45-49,616547.0,3.0,0.48658090948459726,0.10034468141043608,1.4219959013250123
F84_historico,persons,2019,HOMBRE,5-9,649322.0,477.0,73.46124110995777,67.01584434083954,80.3592446693988
F84_historico,persons,2019,HOMBRE,50-54,597164.0,4.0,0.6698327427641318,0.18250687811494412,1.7150378581769319
F84_historico,persons,2019,HOMBRE,55-59,540699.0,3.0,0.5548373494310143,0.11442080027808472,1.6214701839179142
F84_historico,persons,2019,HOMBRE,60-64,458457.0,2.0,0.4362459292801724,0.05283140589934606,1.5758702926826202
F84_historico,persons,2019,HOMBRE,65-69,361643.0,1.0,0.27651579043421276,0.007000773686837537,1.5406473762630268
F84_historico,persons,2019,HOMBRE,70-74,251433.0,1.0,0.3977202674271078,0.010069405362179935,2.215955499452696
F84_historico,persons,2019,HOMBRE,75-79,168861.0,0.0,0.0,0.0,2.184565680716054
F84_historico,persons,2019,HOMBRE,80+,188341.0,1.0,0.5309518373588332,0.013442536667156845,2.9582742955272074
F84_historico,persons,2019,MUJER,0-4,589563.0,153.0,25.951425038545498,22.002258495144687,30.40478864911513
F84_historico,persons,2019,MUJER,10-14,607281.0,123.0,20.25421509976436,16.833232966408193,24.166147107045855
F84_historico,persons,2019,MUJER,15-19,625645.0,50.0,7.991752511408227,5.93163275299281,10.536129380772934
F84_historico,persons,2019,MUJER,20-24,711606.0,23.0,3.2321256425606304,2.0488904024199734,4.849775422752623
F84_historico,persons,2019,MUJER,25-29,800590.0,9.0,1.1241709239435915,0.5140425308058224,2.134026586819616
F84_historico,persons,2019,MUJER,30-34,745995.0,11.0,1.474540714079853,0.7360854117302179,2.6383606476319486
F84_historico,persons,2019,MUJER,35-39,691342.0,4.0,0.5785848393414548,0.15764489552585043,1.4814069845899271
F84_historico,persons,2019,MUJER,40-44,663414.0,3.0,0.4522063146089772,0.09325581354864404,1.3215387480129035
F84_historico,persons,2019,MUJER,45-49,627382.0,2.0,0.318785046431042,0.03860634805333353,1.1515611968025796
F84_historico,persons,2019,MUJER,5-9,626150.0,110.0,17.567675477122094,14.438492708200224,21.173799732783575
F84_historico,persons,2019,MUJER,50-54,620912.0,2.0,0.32210683639549564,0.03900863222871598,1.1635606442980584
F84_historico,persons,2019,MUJER,55-59,577392.0,4.0,0.6927702496743979,0.18875657674964752,1.7737669859304759
F84_historico,persons,2019,MUJER,60-64,505861.0,1.0,0.19768276265614468,0.00500489422673222,1.1014178580556513
F84_historico,persons,2019,MUJER,65-69,416071.0,1.0,0.24034359520370321,0.006084972993621251,1.339108803771207
F84_historico,persons,2019,MUJER,70-74,306258.0,0.0,0.0,0.0,1.2045006021439228
F84_historico,persons,2019,MUJER,75-79,229448.0,0.0,0.0,0.0,1.6077191582031376
F84_historico,persons,2019,MUJER,80+,338167.0,0.0,0.0,0.0,1.0908454858439574
F84_historico,persons,2020,HOMBRE,0-4,606528.0,213.0,35.11791706236151,30.55982107782938,40.164162479043966
F84_historico,persons,2020,HOMBRE,10-14,643850.0,257.0,39.91612953327638,35.1847469090511,45.106449366693575
F84_historico,persons,2020,HOMBRE,15-19,640628.0,120.0,18.731619598269198,15.53037419936979,22.39842550893065
F84_historico,persons,2020,HOMBRE,20-24,733010.0,38.0,5.1841039003560665,3.6685804620941256,7.115587634446952
F84_historico,persons,2020,HOMBRE,25-29,837355.0,27.0,3.2244388580709495,2.1249255252270274,4.691389248904244
F84_historico,persons,2020,HOMBRE,30-34,810229.0,26.0,3.2089693160822432,2.0962052969711453,4.701883551826088
F84_historico,persons,2020,HOMBRE,35-39,725354.0,10.0,1.3786371895653708,0.6611101194909565,2.5353628768873926
F84_historico,persons,2020,HOMBRE,40-44,675288.0,8.0,1.1846797218372014,0.5114606178028488,2.334291327580723
F84_historico,persons,2020,HOMBRE,45-49,631153.0,3.0,0.4753205641104455,0.0980225274847147,1.3890883937400793
F84_historico,persons,2020,HOMBRE,5-9,652864.0,284.0,43.500637192432116,38.58800753828241,48.86541990714427
F84_historico,persons,2020,HOMBRE,50-54,601037.0,1.0,0.16637910810815307,0.004212354311679626,0.9270050580810996
F84_historico,persons,2020,HOMBRE,55-59,554862.0,2.0,0.3604499857622256,0.04365216550132555,1.3020692834838141
F84_historico,persons,2020,HOMBRE,60-64,471032.0,1.0,0.212299801287386,0.0053749656040969354,1.1828587847405057
F84_historico,persons,2020,HOMBRE,65-69,378921.0,1.0,0.2639072524352042,0.006681553142816016,1.4703970988514488
F84_historico,persons,2020,HOMBRE,70-74,264075.0,1.0,0.37868029915743634,0.00958735510150142,2.109871586079295
F84_historico,persons,2020,HOMBRE,75-79,176396.0,0.0,0.0,0.0,2.0912489252102855
F84_historico,persons,2020,HOMBRE,80+,196519.0,1.0,0.5088566499931304,0.012883134956055076,2.835167790869533
F84_historico,persons,2020,MUJER,0-4,583854.0,96.0,16.44246678107883,13.318450882411435,20.07906617053724
F84_historico,persons,2020,MUJER,10-14,621419.0,87.0,14.00021563550519,11.21359880142379,17.269214263246507
F84_historico,persons,2020,MUJER,15-19,619434.0,40.0,6.457507983094244,4.613338376935875,8.793293064956728
F84_historico,persons,2020,MUJER,20-24,710171.0,10.0,1.4081115674957159,0.6752442293662277,2.589567307312996
F84_historico,persons,2020,MUJER,25-29,811792.0,12.0,1.4782111673926326,0.7638132808308308,2.5821374253721348
F84_historico,persons,2020,MUJER,30-34,785982.0,5.0,0.6361468837708751,0.2065551615836521,1.4845546182129707
F84_historico,persons,2020,MUJER,35-39,709886.0,7.0,0.9860738203035417,0.39645281799047527,2.0316889418445183
F84_historico,persons,2020,MUJER,40-44,671719.0,2.0,0.29774355050251666,0.03605812527916658,1.0755520787299393
F84_historico,persons,2020,MUJER,45-49,640360.0,1.0,0.15616215878568304,0.00395368355054811,0.8700798599130017
F84_historico,persons,2020,MUJER,5-9,629523.0,81.0,12.866884927159134,10.218163910475925,15.99236313528323
F84_historico,persons,2020,MUJER,50-54,623388.0,0.0,0.0,0.0,0.5917469463823389
F84_historico,persons,2020,MUJER,55-59,590614.0,1.0,0.16931532269807353,0.004286692828867903,0.9433645986954082
F84_historico,persons,2020,MUJER,60-64,518362.0,1.0,0.19291537574127735,0.004884194440234793,1.074855678259382
F84_historico,persons,2020,MUJER,65-69,435687.0,0.0,0.0,0.0,0.8466810931044386
F84_historico,persons,2020,MUJER,70-74,319314.0,1.0,0.31317136110536964,0.007928812386644455,1.7448791443340719
F84_historico,persons,2020,MUJER,75-79,237389.0,1.0,0.4212495102974443,0.010665114215186835,2.3470520499850025
F84_historico,persons,2020,MUJER,80+,350315.0,0.0,0.0,0.0,1.053017842260233
F84_historico,persons,2021,HOMBRE,0-4,600632.0,306.0,50.94633652552645,45.397412553003676,56.98638536812216
F84_historico,persons,2021,HOMBRE,10-14,655232.0,350.0,53.41619456925181,47.96599922616721,59.31604360081248
F84_historico,persons,2021,HOMBRE,15-19,631851.0,155.0,24.531099895386728,20.821230346993,28.711342940116488
F84_historico,persons,2021,HOMBRE,20-24,719079.0,72.0,10.012808050297673,7.834405634177656,12.609474625828032
F84_historico,persons,2021,HOMBRE,25-29,827115.0,47.0,5.682402084353446,4.175215316741415,7.556390144133157
F84_historico,persons,2021,HOMBRE,30-34,842111.0,25.0,2.9687297755284043,1.9212053812180732,4.3824307837720164
F84_historico,persons,2021,HOMBRE,35-39,738934.0,15.0,2.0299512541038847,1.1361483072619902,3.348095888331819
F84_historico,persons,2021,HOMBRE,40-44,683807.0,4.0,0.584960376246514,0.15938201475362565,1.4977308912315455
F84_historico,persons,2021,HOMBRE,45-49,644339.0,6.0,0.9311868441922653,0.34172916019220484,2.0268017336400073
F84_historico,persons,2021,HOMBRE,5-9,651336.0,483.0,74.15527469693062,67.6885959227371,81.0731184187156
F84_historico,persons,2021,HOMBRE,50-54,602079.0,5.0,0.8304558039725684,0.26964673906886316,1.938006819590564
F84_historico,persons,2021,HOMBRE,55-59,566471.0,3.0,0.5295946306165717,0.10921514479922209,1.5477002476282675
F84_historico,persons,2021,HOMBRE,60-64,483184.0,3.0,0.6208814861419252,0.12804068903266694,1.8144791776512308
F84_historico,persons,2021,HOMBRE,65-69,393552.0,2.0,0.5081920559417815,0.061544415615716594,1.835764439698937
F84_historico,persons,2021,HOMBRE,70-74,278885.0,2.0,0.7171414740843,0.08684915952595693,2.590561581915112
F84_historico,persons,2021,HOMBRE,75-79,184713.0,1.0,0.5413804117739413,0.013706565311748428,3.0163785932440588
F84_historico,persons,2021,HOMBRE,80+,205192.0,3.0,1.462045303910484,0.30150889064661457,4.2727168065725385
F84_historico,persons,2021,MUJER,0-4,578263.0,107.0,18.503691227002246,15.164221504235234,22.359816775568273
F84_historico,persons,2021,MUJER,10-14,632388.0,156.0,24.66839977988197,20.949246874118444,28.85748781398531
F84_historico,persons,2021,MUJER,15-19,610954.0,69.0,11.293812627464588,8.787260343142826,14.293042699621457
F84_historico,persons,2021,MUJER,20-24,697050.0,18.0,2.5823111684958038,1.5304412567820855,4.081164947640483
F84_historico,persons,2021,MUJER,25-29,802756.0,14.0,1.7439919477400356,0.9534566264594216,2.926122149424679
F84_historico,persons,2021,MUJER,30-34,817367.0,10.0,1.2234406331549965,0.5866873382620577,2.2499508839992046
F84_historico,persons,2021,MUJER,35-39,722171.0,9.0,1.2462422334876366,0.5698613067235231,2.3657559568882114
F84_historico,persons,2021,MUJER,40-44,678365.0,2.0,0.2948265314395642,0.03570486073779823,1.0650148029046251
F84_historico,persons,2021,MUJER,45-49,651942.0,1.0,0.15338787806277246,0.003883444843910942,0.8546225570585877
F84_historico,persons,2021,MUJER,5-9,627814.0,105.0,16.724698716498835,13.679146581675171,20.246267504202812
F84_historico,persons,2021,MUJER,50-54,622931.0,3.0,0.4815942696703166,0.09931631639709716,1.407422823674263
F84_historico,persons,2021,MUJER,55-59,601133.0,0.0,0.0,0.0,0.6136544581837855
F84_historico,persons,2021,MUJER,60-64,530360.0,0.0,0.0,0.0,0.6955425473478271
F84_historico,persons,2021,MUJER,65-69,450783.0,0.0,0.0,0.0,0.8183271006479693
F84_historico,persons,2021,MUJER,70-74,336455.0,1.0,0.2972165668514363,0.0075248719692945195,1.6559847203753542
F84_historico,persons,2021,MUJER,75-79,246241.0,1.0,0.406106213018953,0.010281719122440972,2.262678997786274
F84_historico,persons,2021,MUJER,80+,362878.0,0.0,0.0,0.0,1.0165618897023063
F84_historico,persons,2022,HOMBRE,0-4,599782.0,615.0,102.53725520272366,94.59244323463868,110.97117666925142
F84_historico,persons,2022,HOMBRE,10-14,660773.0,537.0,81.26845376551402,74.5393180534834,88.44196733267297
