year,cut_region,sex,age_group,population
2020,14,MUJER,45-49,13363.0
2020,14,MUJER,5-9,12945.0
2020,14,MUJER,50-54,14057.0
2020,14,MUJER,55-59,13382.0
2020,14,MUJER,60-64,11138.0
2020,14,MUJER,65-69,9751.0
2020,14,MUJER,70-74,7336.0
2020,14,MUJER,75-79,5682.0
2020,14,MUJER,80+,8490.0
2020,15,HOMBRE,0-4,8248.0
2020,15,HOMBRE,10-14,9121.0
2020,15,HOMBRE,15-19,9697.0
2020,15,HOMBRE,20-24,10865.0
2020,15,HOMBRE,25-29,10876.0
2020,15,HOMBRE,30-34,10587.0
2020,15,HOMBRE,35-39,9423.0
2020,15,HOMBRE,40-44,8365.0
2020,15,HOMBRE,45-49,8226.0
2020,15,HOMBRE,5-9,9509.0
2020,15,HOMBRE,50-54,7139.0
2020,15,HOMBRE,55-59,6465.0
2020,15,HOMBRE,60-64,5557.0
2020,15,HOMBRE,65-69,4756.0
2020,15,HOMBRE,70-74,3302.0
2020,15,HOMBRE,75-79,2214.0
2020,15,HOMBRE,80+,2394.0
2020,15,MUJER,0-4,7892.0
2020,15,MUJER,10-14,8634.0
2020,15,MUJER,15-19,8450.0
2020,15,MUJER,20-24,9390.0
2020,15,MUJER,25-29,9792.0
2020,15,MUJER,30-34,9737.0
2020,15,MUJER,35-39,9033.0
2020,15,MUJER,40-44,8167.0
2020,15,MUJER,45-49,8079.0
2020,15,MUJER,5-9,9140.0
2020,15,MUJER,50-54,7352.0
2020,15,MUJER,55-59,7189.0
2020,15,MUJER,60-64,6175.0
2020,15,MUJER,65-69,5350.0
2020,15,MUJER,70-74,4035.0
2020,15,MUJER,75-79,3012.0
2020,15,MUJER,80+,3939.0
2020,16,HOMBRE,0-4,14400.0
2020,16,HOMBRE,10-14,18141.0
2020,16,HOMBRE,15-19,17076.0
2020,16,HOMBRE,20-24,15949.0
2020,16,HOMBRE,25-29,17100.0
2020,16,HOMBRE,30-34,16942.0
2020,16,HOMBRE,35-39,15427.0
2020,16,HOMBRE,40-44,15248.0
2020,16,HOMBRE,45-49,17106.0
2020,16,HOMBRE,5-9,16740.0
2020,16,HOMBRE,50-54,17752.0
2020,16,HOMBRE,55-59,16780.0
2020,16,HOMBRE,60-64,14560.0
2020,16,HOMBRE,65-69,11862.0
2020,16,HOMBRE,70-74,9147.0
2020,16,HOMBRE,75-79,6340.0
2020,16,HOMBRE,80+,7222.0
2020,16,MUJER,0-4,13804.0
2020,16,MUJER,10-14,16620.0
2020,16,MUJER,15-19,16344.0
2020,16,MUJER,20-24,17029.0
2020,16,MUJER,25-29,18593.0
2020,16,MUJER,30-34,18442.0
2020,16,MUJER,35-39,17081.0
2020,16,MUJER,40-44,16978.0
2020,16,MUJER,45-49,19189.0
2020,16,MUJER,5-9,15730.0
2020,16,MUJER,50-54,18814.0
2020,16,MUJER,55-59,17427.0
2020,16,MUJER,60-64,15574.0
2020,16,MUJER,65-69,12867.0
2020,16,MUJER,70-74,10122.0
2020,16,MUJER,75-79,7776.0
2020,16,MUJER,80+,11369.0
2021,1,HOMBRE,0-4,14695.0
2021,1,HOMBRE,10-14,14855.0
2021,1,HOMBRE,15-19,13567.0
2021,1,HOMBRE,20-24,15683.0
2021,1,HOMBRE,25-29,18901.0
2021,1,HOMBRE,30-34,18616.0
2021,1,HOMBRE,35-39,15927.0
2021,1,HOMBRE,40-44,14191.0
2021,1,HOMBRE,45-49,12355.0
2021,1,HOMBRE,5-9,15629.0
2021,1,HOMBRE,50-54,10322.0
2021,1,HOMBRE,55-59,9490.0
2021,1,HOMBRE,60-64,7836.0
2021,1,HOMBRE,65-69,6388.0
2021,1,HOMBRE,70-74,3953.0
2021,1,HOMBRE,75-79,2345.0
2021,1,HOMBRE,80+,2524.0
2021,1,MUJER,0-4,14080.0
2021,1,MUJER,10-14,14394.0
2021,1,MUJER,15-19,12877.0
2021,1,MUJER,20-24,14963.0
2021,1,MUJER,25-29,18395.0
2021,1,MUJER,30-34,17647.0
2021,1,MUJER,35-39,15389.0
2021,1,MUJER,40-44,13425.0
2021,1,MUJER,45-49,11920.0
2021,1,MUJER,5-9,15050.0
2021,1,MUJER,50-54,10261.0
2021,1,MUJER,55-59,9472.0
2021,1,MUJER,60-64,8034.0
2021,1,MUJER,65-69,6721.0
2021,1,MUJER,70-74,4480.0
2021,1,MUJER,75-79,2928.0
2021,1,MUJER,80+,3852.0
2021,2,HOMBRE,0-4,24067.0
2021,2,HOMBRE,10-14,25697.0
2021,2,HOMBRE,15-19,24344.0
2021,2,HOMBRE,20-24,29017.0
2021,2,HOMBRE,25-29,34426.0
2021,2,HOMBRE,30-34,33258.0
2021,2,HOMBRE,35-39,28970.0
2021,2,HOMBRE,40-44,26477.0
2021,2,HOMBRE,45-49,24522.0
2021,2,HOMBRE,5-9,25681.0
2021,2,HOMBRE,50-54,20015.0
2021,2,HOMBRE,55-59,17851.0
2021,2,HOMBRE,60-64,14605.0
2021,2,HOMBRE,65-69,11350.0
2021,2,HOMBRE,70-74,6610.0
2021,2,HOMBRE,75-79,3547.0
2021,2,HOMBRE,80+,3620.0
2021,2,MUJER,0-4,22952.0
2021,2,MUJER,10-14,24322.0
2021,2,MUJER,15-19,22839.0
2021,2,MUJER,20-24,28277.0
2021,2,MUJER,25-29,33642.0
2021,2,MUJER,30-34,32309.0
2021,2,MUJER,35-39,27969.0
2021,2,MUJER,40-44,25646.0
2021,2,MUJER,45-49,23739.0
2021,2,MUJER,5-9,24295.0
2021,2,MUJER,50-54,19233.0
2021,2,MUJER,55-59,17634.0
2021,2,MUJER,60-64,14826.0
2021,2,MUJER,65-69,11953.0
2021,2,MUJER,70-74,7846.0
2021,2,MUJER,75-79,5050.0
2021,2,MUJER,80+,7157.0
2021,3,HOMBRE,0-4,10630.0
2021,3,HOMBRE,10-14,12750.0
2021,3,HOMBRE,15-19,10542.0
2021,3,HOMBRE,20-24,10869.0
2021,3,HOMBRE,25-29,12722.0
2021,3,HOMBRE,30-34,13689.0
2021,3,HOMBRE,35-39,11854.0
2021,3,HOMBRE,40-44,10923.0
2021,3,HOMBRE,45-49,10200.0
2021,3,HOMBRE,5-9,12480.0
2021,3,HOMBRE,50-54,9818.0
2021,3,HOMBRE,55-59,9351.0
2021,3,HOMBRE,60-64,7971.0
2021,3,HOMBRE,65-69,6372.0
2021,3,HOMBRE,70-74,4137.0
2021,3,HOMBRE,75-79,2646.0
2021,3,HOMBRE,80+,2943.0
2021,3,MUJER,0-4,10220.0
2021,3,MUJER,10-14,12228.0
2021,3,MUJER,15-19,9745.0
2021,3,MUJER,20-24,10179.0
2021,3,MUJER,25-29,12316.0
2021,3,MUJER,30-34,13085.0
2021,3,MUJER,35-39,11255.0
2021,3,MUJER,40-44,10085.0
2021,3,MUJER,45-49,9453.0
2021,3,MUJER,5-9,12038.0
2021,3,MUJER,50-54,9463.0
2021,3,MUJER,55-59,9398.0
2021,3,MUJER,60-64,8156.0
2021,3,MUJER,65-69,6665.0
2021,3,MUJER,70-74,4624.0
2021,3,MUJER,75-79,3277.0
2021,3,MUJER,80+,4653.0
2021,4,HOMBRE,0-4,25714.0
2021,4,HOMBRE,10-14,30310.0
2021,4,HOMBRE,15-19,28198.0
2021,4,HOMBRE,20-24,29982.0
2021,4,HOMBRE,25-29,32666.0
2021,4,HOMBRE,30-34,32704.0
2021,4,HOMBRE,35-39,28750.0
2021,4,HOMBRE,40-44,27910.0
2021,4,HOMBRE,45-49,26984.0
2021,4,HOMBRE,5-9,31050.0
2021,4,HOMBRE,50-54,26049.0
2021,4,HOMBRE,55-59,24200.0
2021,4,HOMBRE,60-64,20881.0
2021,4,HOMBRE,65-69,17540.0
2021,4,HOMBRE,70-74,12698.0
2021,4,HOMBRE,75-79,8879.0
2021,4,HOMBRE,80+,10846.0
2021,4,MUJER,0-4,24763.0
2021,4,MUJER,10-14,29433.0
2021,4,MUJER,15-19,27409.0
2021,4,MUJER,20-24,29397.0
2021,4,MUJER,25-29,32222.0
2021,4,MUJER,30-34,33232.0
2021,4,MUJER,35-39,30006.0
2021,4,MUJER,40-44,29139.0
2021,4,MUJER,45-49,28441.0
2021,4,MUJER,5-9,30032.0
2021,4,MUJER,50-54,27566.0
2021,4,MUJER,55-59,25992.0
2021,4,MUJER,60-64,22660.0
2021,4,MUJER,65-69,19506.0
2021,4,MUJER,70-74,14928.0
2021,4,MUJER,75-79,11295.0
2021,4,MUJER,80+,16697.0
2021,5,HOMBRE,0-4,55721.0
2021,5,HOMBRE,10-14,64039.0
2021,5,HOMBRE,15-19,64606.0
2021,5,HOMBRE,20-24,74802.0
2021,5,HOMBRE,25-29,78985.0
2021,5,HOMBRE,30-34,74634.0
2021,5,HOMBRE,35-39,69334.0
2021,5,HOMBRE,40-44,63725.0
2021,5,HOMBRE,45-49,60231.0
2021,5,HOMBRE,5-9,63828.0
2021,5,HOMBRE,50-54,58634.0
2021,5,HOMBRE,55-59,58598.0
2021,5,HOMBRE,60-64,53001.0
2021,5,HOMBRE,65-69,44408.0
2021,5,HOMBRE,70-74,33403.0
2021,5,HOMBRE,75-79,23576.0
2021,5,HOMBRE,80+,26483.0
2021,5,MUJER,0-4,53399.0
2021,5,MUJER,10-14,61835.0
2021,5,MUJER,15-19,62404.0
2021,5,MUJER,20-24,70369.0
2021,5,MUJER,25-29,75349.0
2021,5,MUJER,30-34,73532.0
2021,5,MUJER,35-39,68475.0
2021,5,MUJER,40-44,65233.0
2021,5,MUJER,45-49,62526.0
2021,5,MUJER,5-9,61281.0
2021,5,MUJER,50-54,62409.0
2021,5,MUJER,55-59,64557.0
2021,5,MUJER,60-64,59865.0
2021,5,MUJER,65-69,51286.0
2021,5,MUJER,70-74,40295.0
2021,5,MUJER,75-79,31443.0
2021,5,MUJER,80+,47107.0
2021,6,HOMBRE,0-4,29775.0
2021,6,HOMBRE,10-14,35418.0
2021,6,HOMBRE,15-19,31566.0
2021,6,HOMBRE,20-24,30207.0
2021,6,HOMBRE,25-29,36007.0
2021,6,HOMBRE,30-34,38943.0
2021,6,HOMBRE,35-39,35633.0
2021,6,HOMBRE,40-44,36186.0
2021,6,HOMBRE,45-49,34864.0
2021,6,HOMBRE,5-9,34006.0
2021,6,HOMBRE,50-54,33979.0
2021,6,HOMBRE,55-59,32388.0
2021,6,HOMBRE,60-64,28128.0
2021,6,HOMBRE,65-69,22770.0
2021,6,HOMBRE,70-74,16720.0
2021,6,HOMBRE,75-79,11247.0
2021,6,HOMBRE,80+,12691.0
2021,6,MUJER,0-4,28592.0
2021,6,MUJER,10-14,33889.0
2021,6,MUJER,15-19,30144.0
2021,6,MUJER,20-24,28583.0
2021,6,MUJER,25-29,34452.0
2021,6,MUJER,30-34,38625.0
2021,6,MUJER,35-39,34942.0
2021,6,MUJER,40-44,35227.0
2021,6,MUJER,45-49,34433.0
2021,6,MUJER,5-9,32636.0
2021,6,MUJER,50-54,33467.0
2021,6,MUJER,55-59,32475.0
2021,6,MUJER,60-64,28707.0
2021,6,MUJER,65-69,24308.0
2021,6,MUJER,70-74,18327.0
2021,6,MUJER,75-79,13051.0
2021,6,MUJER,80+,18573.0
2021,7,HOMBRE,0-4,34514.0
2021,7,HOMBRE,10-14,39619.0
2021,7,HOMBRE,15-19,37139.0
2021,7,HOMBRE,20-24,37284.0
2021,7,HOMBRE,25-29,40521.0
2021,7,HOMBRE,30-34,41650.0
2021,7,HOMBRE,35-39,37855.0
2021,7,HOMBRE,40-44,38579.0
2021,7,HOMBRE,45-49,37757.0
2021,7,HOMBRE,5-9,38613.0
2021,7,HOMBRE,50-54,36942.0
2021,7,HOMBRE,55-59,36371.0
2021,7,HOMBRE,60-64,31314.0
2021,7,HOMBRE,65-69,26597.0
2021,7,HOMBRE,70-74,19319.0
2021,7,HOMBRE,75-79,12914.0
2021,7,HOMBRE,80+,14134.0
2021,7,MUJER,0-4,33319.0
2021,7,MUJER,10-14,37969.0
2021,7,MUJER,15-19,35861.0
2021,7,MUJER,20-24,37403.0
2021,7,MUJER,25-29,41181.0
2021,7,MUJER,30-34,43174.0
2021,7,MUJER,35-39,39363.0
2021,7,MUJER,40-44,39941.0
2021,7,MUJER,45-49,39061.0
2021,7,MUJER,5-9,37157.0
2021,7,MUJER,50-54,38535.0
2021,7,MUJER,55-59,37628.0
2021,7,MUJER,60-64,32913.0
2021,7,MUJER,65-69,29101.0
2021,7,MUJER,70-74,21849.0
2021,7,MUJER,75-79,15672.0
2021,7,MUJER,80+,21763.0
2021,8,HOMBRE,0-4,47895.0
2021,8,HOMBRE,10-14,57420.0
2021,8,HOMBRE,15-19,56104.0
2021,8,HOMBRE,20-24,60897.0
2021,8,HOMBRE,25-29,63442.0
2021,8,HOMBRE,30-34,62172.0
2021,8,HOMBRE,35-39,54167.0
2021,8,HOMBRE,40-44,54205.0
2021,8,HOMBRE,45-49,54880.0
2021,8,HOMBRE,5-9,55179.0
2021,8,HOMBRE,50-54,55306.0
2021,8,HOMBRE,55-59,51728.0
2021,8,HOMBRE,60-64,43388.0
2021,8,HOMBRE,65-69,35285.0
2021,8,HOMBRE,70-74,25396.0
2021,8,HOMBRE,75-79,17179.0
2021,8,HOMBRE,80+,18903.0
2021,8,MUJER,0-4,46142.0
2021,8,MUJER,10-14,55179.0
2021,8,MUJER,15-19,54514.0
2021,8,MUJER,20-24,60511.0
2021,8,MUJER,25-29,63783.0
2021,8,MUJER,30-34,63344.0
2021,8,MUJER,35-39,57604.0
2021,8,MUJER,40-44,57374.0
2021,8,MUJER,45-49,57803.0
2021,8,MUJER,5-9,53036.0
2021,8,MUJER,50-54,58186.0
2021,8,MUJER,55-59,54985.0
2021,8,MUJER,60-64,47933.0
2021,8,MUJER,65-69,41225.0
2021,8,MUJER,70-74,30495.0
2021,8,MUJER,75-79,22768.0
2021,8,MUJER,80+,32162.0
2021,9,HOMBRE,0-4,30973.0
2021,9,HOMBRE,10-14,36451.0
2021,9,HOMBRE,15-19,34106.0
2021,9,HOMBRE,20-24,34798.0
2021,9,HOMBRE,25-29,36593.0
2021,9,HOMBRE,30-34,35733.0
2021,9,HOMBRE,35-39,33400.0
2021,9,HOMBRE,40-44,33398.0
2021,9,HOMBRE,45-49,33213.0
2021,9,HOMBRE,5-9,35190.0
2021,9,HOMBRE,50-54,32760.0
2021,9,HOMBRE,55-59,30885.0
2021,9,HOMBRE,60-64,26807.0
2021,9,HOMBRE,65-69,22207.0
2021,9,HOMBRE,70-74,16205.0
2021,9,HOMBRE,75-79,11657.0
2021,9,HOMBRE,80+,13672.0
2021,9,MUJER,0-4,29873.0
2021,9,MUJER,10-14,35112.0
2021,9,MUJER,15-19,33362.0
2021,9,MUJER,20-24,35387.0
2021,9,MUJER,25-29,38277.0
2021,9,MUJER,30-34,37790.0
2021,9,MUJER,35-39,35638.0
2021,9,MUJER,40-44,35024.0
2021,9,MUJER,45-49,34245.0
2021,9,MUJER,5-9,33930.0
2021,9,MUJER,50-54,33498.0
2021,9,MUJER,55-59,31713.0
2021,9,MUJER,60-64,27922.0
2021,9,MUJER,65-69,24289.0
2021,9,MUJER,70-74,18666.0
2021,9,MUJER,75-79,14631.0
2021,9,MUJER,80+,22143.0
2021,10,HOMBRE,0-4,26542.0
2021,10,HOMBRE,10-14,32204.0
2021,10,HOMBRE,15-19,29737.0
2021,10,HOMBRE,20-24,28912.0
2021,10,HOMBRE,25-29,32383.0
2021,10,HOMBRE,30-34,34879.0
2021,10,HOMBRE,35-39,32753.0
2021,10,HOMBRE,40-44,32705.0
2021,10,HOMBRE,45-49,33111.0
2021,10,HOMBRE,5-9,29307.0
2021,10,HOMBRE,50-54,31578.0
2021,10,HOMBRE,55-59,28868.0
2021,10,HOMBRE,60-64,22725.0
2021,10,HOMBRE,65-69,18688.0
2021,10,HOMBRE,70-74,13047.0
2021,10,HOMBRE,75-79,8843.0
2021,10,HOMBRE,80+,10136.0
2021,10,MUJER,0-4,25506.0
2021,10,MUJER,10-14,31168.0
2021,10,MUJER,15-19,29311.0
2021,10,MUJER,20-24,28820.0
2021,10,MUJER,25-29,32719.0
2021,10,MUJER,30-34,34861.0
2021,10,MUJER,35-39,32468.0
2021,10,MUJER,40-44,32383.0
2021,10,MUJER,45-49,32025.0
2021,10,MUJER,5-9,28129.0
2021,10,MUJER,50-54,30041.0
2021,10,MUJER,55-59,27811.0
2021,10,MUJER,60-64,23206.0
2021,10,MUJER,65-69,19939.0
2021,10,MUJER,70-74,14851.0
2021,10,MUJER,75-79,11106.0
2021,10,MUJER,80+,16541.0
2021,11,HOMBRE,0-4,3444.0
2021,11,HOMBRE,10-14,4378.0
2021,11,HOMBRE,15-19,3819.0
2021,11,HOMBRE,20-24,2877.0
2021,11,HOMBRE,25-29,3723.0
2021,11,HOMBRE,30-34,4737.0
2021,11,HOMBRE,35-39,4231.0
2021,11,HOMBRE,40-44,4189.0
2021,11,HOMBRE,45-49,3932.0
2021,11,HOMBRE,5-9,3981.0
2021,11,HOMBRE,50-54,3509.0
2021,11,HOMBRE,55-59,3281.0
2021,11,HOMBRE,60-64,2727.0
2021,11,HOMBRE,65-69,2114.0
2021,11,HOMBRE,70-74,1439.0
2021,11,HOMBRE,75-79,967.0
2021,11,HOMBRE,80+,1081.0
2021,11,MUJER,0-4,3324.0
2021,11,MUJER,10-14,4090.0
2021,11,MUJER,15-19,3261.0
2021,11,MUJER,20-24,2659.0
2021,11,MUJER,25-29,3879.0
2021,11,MUJER,30-34,4939.0
2021,11,MUJER,35-39,4316.0
2021,11,MUJER,40-44,4015.0
2021,11,MUJER,45-49,3775.0
2021,11,MUJER,5-9,3832.0
2021,11,MUJER,50-54,3274.0
2021,11,MUJER,55-59,3009.0
2021,11,MUJER,60-64,2658.0
2021,11,MUJER,65-69,2229.0
2021,11,MUJER,70-74,1455.0
2021,11,MUJER,75-79,987.0
2021,11,MUJER,80+,1606.0
2021,12,HOMBRE,0-4,4977.0
2021,12,HOMBRE,10-14,5902.0
2021,12,HOMBRE,15-19,6122.0
2021,12,HOMBRE,20-24,6527.0
2021,12,HOMBRE,25-29,7519.0
2021,12,HOMBRE,30-34,8001.0
2021,12,HOMBRE,35-39,7053.0
2021,12,HOMBRE,40-44,6812.0
2021,12,HOMBRE,45-49,5976.0
2021,12,HOMBRE,5-9,5517.0
2021,12,HOMBRE,50-54,5434.0
2021,12,HOMBRE,55-59,5489.0
2021,12,HOMBRE,60-64,5238.0
2021,12,HOMBRE,65-69,4258.0
2021,12,HOMBRE,70-74,2839.0
2021,12,HOMBRE,75-79,1817.0
2021,12,HOMBRE,80+,2019.0
2021,12,MUJER,0-4,4806.0
2021,12,MUJER,10-14,5603.0
2021,12,MUJER,15-19,5167.0
2021,12,MUJER,20-24,5649.0
2021,12,MUJER,25-29,7003.0
2021,12,MUJER,30-34,7624.0
2021,12,MUJER,35-39,6953.0
2021,12,MUJER,40-44,6427.0
2021,12,MUJER,45-49,5731.0
2021,12,MUJER,5-9,5346.0
2021,12,MUJER,50-54,5347.0
2021,12,MUJER,55-59,5530.0
2021,12,MUJER,60-64,5098.0
2021,12,MUJER,65-69,4078.0
2021,12,MUJER,70-74,2854.0
2021,12,MUJER,75-79,2119.0
2021,12,MUJER,80+,3114.0
2021,13,HOMBRE,0-4,258027.0
2021,13,HOMBRE,10-14,254385.0
2021,13,HOMBRE,15-19,251728.0
2021,13,HOMBRE,20-24,316441.0
2021,13,HOMBRE,25-29,386370.0
2021,13,HOMBRE,30-34,399993.0
2021,13,HOMBRE,35-39,340924.0
2021,13,HOMBRE,40-44,297890.0
2021,13,HOMBRE,45-49,267988.0
2021,13,HOMBRE,5-9,261890.0
2021,13,HOMBRE,50-54,238931.0
2021,13,HOMBRE,55-59,220376.0
2021,13,HOMBRE,60-64,186896.0
2021,13,HOMBRE,65-69,149347.0
2021,13,HOMBRE,70-74,103555.0
2021,13,HOMBRE,75-79,65574.0
2021,13,HOMBRE,80+,70949.0
2021,13,MUJER,0-4,248927.0
2021,13,MUJER,10-14,247830.0
2021,13,MUJER,15-19,246288.0
2021,13,MUJER,20-24,304415.0
2021,13,MUJER,25-29,365632.0
2021,13,MUJER,30-34,372742.0
2021,13,MUJER,35-39,317413.0
2021,13,MUJER,40-44,286116.0
2021,13,MUJER,45-49,268421.0
2021,13,MUJER,5-9,253808.0
2021,13,MUJER,50-54,251323.0
2021,13,MUJER,55-59,242170.0
2021,13,MUJER,60-64,214590.0
2021,13,MUJER,65-69,180625.0
2021,13,MUJER,70-74,133276.0
2021,13,MUJER,75-79,94919.0
2021,13,MUJER,80+,142700.0
2021,14,HOMBRE,0-4,11406.0
2021,14,HOMBRE,10-14,14125.0
2021,14,HOMBRE,15-19,13740.0
2021,14,HOMBRE,20-24,14290.0
2021,14,HOMBRE,25-29,15318.0
2021,14,HOMBRE,30-34,14863.0
2021,14,HOMBRE,35-39,12931.0
2021,14,HOMBRE,40-44,12722.0
2021,14,HOMBRE,45-49,13284.0
2021,14,HOMBRE,5-9,13112.0
2021,14,HOMBRE,50-54,13780.0
2021,14,HOMBRE,55-59,13813.0
2021,14,HOMBRE,60-64,11072.0
2021,14,HOMBRE,65-69,9065.0
2021,14,HOMBRE,70-74,6514.0
2021,14,HOMBRE,75-79,4537.0
2021,14,HOMBRE,80+,5115.0
2021,14,MUJER,0-4,11035.0
2021,14,MUJER,10-14,13684.0
2021,14,MUJER,15-19,13333.0
2021,14,MUJER,20-24,14450.0
2021,14,MUJER,25-29,15821.0
2021,14,MUJER,30-34,15646.0
2021,14,MUJER,35-39,13849.0
2021,14,MUJER,40-44,12875.0
2021,14,MUJER,45-49,13335.0
2021,14,MUJER,5-9,12716.0
2021,14,MUJER,50-54,13859.0
2021,14,MUJER,55-59,13719.0
2021,14,MUJER,60-64,11441.0
2021,14,MUJER,65-69,10036.0
2021,14,MUJER,70-74,7679.0
2021,14,MUJER,75-79,5841.0
2021,14,MUJER,80+,8812.0
2021,15,HOMBRE,0-4,8160.0
2021,15,HOMBRE,10-14,9421.0
2021,15,HOMBRE,15-19,9650.0
2021,15,HOMBRE,20-24,10970.0
2021,15,HOMBRE,25-29,10870.0
2021,15,HOMBRE,30-34,10824.0
2021,15,HOMBRE,35-39,9673.0
2021,15,HOMBRE,40-44,8573.0
2021,15,HOMBRE,45-49,8298.0
2021,15,HOMBRE,5-9,9297.0
2021,15,HOMBRE,50-54,7355.0
2021,15,HOMBRE,55-59,6592.0
2021,15,HOMBRE,60-64,5642.0
2021,15,HOMBRE,65-69,4875.0
2021,15,HOMBRE,70-74,3479.0
2021,15,HOMBRE,75-79,2340.0
2021,15,HOMBRE,80+,2492.0
2021,15,MUJER,0-4,7823.0
2021,15,MUJER,10-14,8936.0
2021,15,MUJER,15-19,8392.0
2021,15,MUJER,20-24,9315.0
2021,15,MUJER,25-29,9800.0
2021,15,MUJER,30-34,9963.0
2021,15,MUJER,35-39,9199.0
2021,15,MUJER,40-44,8330.0
2021,15,MUJER,45-49,8119.0
2021,15,MUJER,5-9,8946.0
2021,15,MUJER,50-54,7468.0
2021,15,MUJER,55-59,7263.0
2021,15,MUJER,60-64,6328.0
2021,15,MUJER,65-69,5479.0
2021,15,MUJER,70-74,4228.0
2021,15,MUJER,75-79,3163.0
2021,15,MUJER,80+,4117.0
2021,16,HOMBRE,0-4,14092.0
2021,16,HOMBRE,10-14,18258.0
2021,16,HOMBRE,15-19,16883.0
2021,16,HOMBRE,20-24,15523.0
2021,16,HOMBRE,25-29,16669.0
2021,16,HOMBRE,30-34,17415.0
2021,16,HOMBRE,35-39,15479.0
2021,16,HOMBRE,40-44,15322.0
2021,16,HOMBRE,45-49,16744.0
2021,16,HOMBRE,5-9,16576.0
2021,16,HOMBRE,50-54,17667.0
2021,16,HOMBRE,55-59,17190.0
2021,16,HOMBRE,60-64,14953.0
2021,16,HOMBRE,65-69,12288.0
2021,16,HOMBRE,70-74,9571.0
2021,16,HOMBRE,75-79,6645.0
2021,16,HOMBRE,80+,7584.0
2021,16,MUJER,0-4,13502.0
2021,16,MUJER,10-14,16716.0
2021,16,MUJER,15-19,16047.0
2021,16,MUJER,20-24,16673.0
2021,16,MUJER,25-29,18285.0
2021,16,MUJER,30-34,18854.0
2021,16,MUJER,35-39,17332.0
2021,16,MUJER,40-44,17125.0
2021,16,MUJER,45-49,18915.0
2021,16,MUJER,5-9,15582.0
2021,16,MUJER,50-54,19001.0
2021,16,MUJER,55-59,17777.0
2021,16,MUJER,60-64,16023.0
2021,16,MUJER,65-69,13343.0
2021,16,MUJER,70-74,10602.0
2021,16,MUJER,75-79,7991.0
2021,16,MUJER,80+,11881.0
2022,1,HOMBRE,0-4,14890.0
2022,1,HOMBRE,10-14,15219.0
2022,1,HOMBRE,15-19,13682.0
2022,1,HOMBRE,20-24,15196.0
2022,1,HOMBRE,25-29,18787.0
2022,1,HOMBRE,30-34,19251.0
2022,1,HOMBRE,35-39,16260.0
2022,1,HOMBRE,40-44,14578.0
2022,1,HOMBRE,45-49,12656.0
2022,1,HOMBRE,5-9,15368.0
2022,1,HOMBRE,50-54,10557.0
2022,1,HOMBRE,55-59,9506.0
2022,1,HOMBRE,60-64,8007.0
2022,1,HOMBRE,65-69,6649.0
2022,1,HOMBRE,70-74,4239.0
2022,1,HOMBRE,75-79,2493.0
2022,1,HOMBRE,80+,2635.0
2022,1,MUJER,0-4,14262.0
2022,1,MUJER,10-14,14738.0
2022,1,MUJER,15-19,13004.0
2022,1,MUJER,20-24,14488.0
2022,1,MUJER,25-29,18328.0
2022,1,MUJER,30-34,18230.0
2022,1,MUJER,35-39,15673.0
2022,1,MUJER,40-44,13881.0
2022,1,MUJER,45-49,12172.0
2022,1,MUJER,5-9,14786.0
2022,1,MUJER,50-54,10505.0
2022,1,MUJER,55-59,9535.0
2022,1,MUJER,60-64,8239.0
2022,1,MUJER,65-69,7005.0
2022,1,MUJER,70-74,4789.0
2022,1,MUJER,75-79,3101.0
2022,1,MUJER,80+,3988.0
2022,2,HOMBRE,0-4,24352.0
2022,2,HOMBRE,10-14,25789.0
2022,2,HOMBRE,15-19,24366.0
2022,2,HOMBRE,20-24,28147.0
2022,2,HOMBRE,25-29,34045.0
2022,2,HOMBRE,30-34,34113.0
2022,2,HOMBRE,35-39,29535.0
2022,2,HOMBRE,40-44,26851.0
2022,2,HOMBRE,45-49,25028.0
2022,2,HOMBRE,5-9,24995.0
2022,2,HOMBRE,50-54,20640.0
2022,2,HOMBRE,55-59,17865.0
2022,2,HOMBRE,60-64,14960.0
2022,2,HOMBRE,65-69,11692.0
2022,2,HOMBRE,70-74,7151.0
2022,2,HOMBRE,75-79,3727.0
2022,2,HOMBRE,80+,3657.0
2022,2,MUJER,0-4,23252.0
2022,2,MUJER,10-14,24349.0
2022,2,MUJER,15-19,22761.0
2022,2,MUJER,20-24,27231.0
2022,2,MUJER,25-29,33301.0
2022,2,MUJER,30-34,33257.0
2022,2,MUJER,35-39,28637.0
2022,2,MUJER,40-44,26030.0
2022,2,MUJER,45-49,24351.0
2022,2,MUJER,5-9,23604.0
2022,2,MUJER,50-54,19890.0
2022,2,MUJER,55-59,17572.0
2022,2,MUJER,60-64,15235.0
2022,2,MUJER,65-69,12310.0
2022,2,MUJER,70-74,8402.0
2022,2,MUJER,75-79,5249.0
2022,2,MUJER,80+,7293.0
2022,3,HOMBRE,0-4,10523.0
2022,3,HOMBRE,10-14,12923.0
2022,3,HOMBRE,15-19,10526.0
2022,3,HOMBRE,20-24,10684.0
2022,3,HOMBRE,25-29,12359.0
2022,3,HOMBRE,30-34,13886.0
2022,3,HOMBRE,35-39,12112.0
2022,3,HOMBRE,40-44,11020.0
2022,3,HOMBRE,45-49,10274.0
2022,3,HOMBRE,5-9,12080.0
2022,3,HOMBRE,50-54,9750.0
2022,3,HOMBRE,55-59,9387.0
