era,definition,code,patients
2021-2024,F84_historico,O036,1
2021-2024,F84_historico,F418,1
2021-2024,F84_historico,O028,1
2021-2024,F84_historico,F438,1
2021-2024,F84_historico,N995,1
2021-2024,F84_historico,N948,1
2021-2024,F84_historico,F445,1
2021-2024,F84_historico,N835,1
2021-2024,F84_historico,N72,1
2021-2024,F84_historico,N62,1
2021-2024,F84_historico,F503,1
2021-2024,F84_historico,F508,1
2021-2024,F84_historico,F514,1
2021-2024,F84_historico,N432,1
2021-2024,F84_historico,N391,1
2021-2024,F84_historico,F300,1
2021-2024,F84_historico,P271,1
2021-2024,F84_historico,N359,1
2021-2024,F84_historico,F250,1
2021-2024,F84_historico,F193,1
2021-2024,F84_historico,Q210,1
2021-2024,F84_historico,Q204,1
2021-2024,F84_historico,F195,1
2021-2024,F84_historico,Q200,1
2021-2024,F84_historico,Q181,1
2021-2024,F84_historico,Q172,1
2021-2024,F84_historico,Q150,1
2021-2024,F84_historico,F199,1
2021-2024,F84_historico,Q100,1
2021-2024,F84_historico,J030,1
2021-2024,F84_historico,Q048,1
2021-2024,F84_historico,Q046,1
2021-2024,F84_historico,Q040,1
2021-2024,F84_historico,F201,1
2021-2024,F84_historico,Q02,1
2021-2024,F84_historico,P942,1
2021-2024,F84_historico,P912,1
2021-2024,F84_historico,P77,1
2021-2024,F84_historico,P728,1
2021-2024,F84_historico,P711,1
2021-2024,F84_historico,F21,1
2021-2024,F84_historico,P701,1
2021-2024,F84_historico,P590,1
2021-2024,F84_historico,P520,1
2021-2024,F84_historico,P399,1
2021-2024,F84_historico,F238,1
2021-2024,F84_historico,P369,1
2021-2024,F84_historico,P368,1
2021-2024,F84_historico,F601,1
2021-2024,F84_historico,N319,1
2021-2024,F84_historico,F941,1
2021-2024,F84_historico,M4145,1
2021-2024,F84_historico,F719,1
2021-2024,F84_historico,M331,1
2021-2024,F84_historico,M303,1
2021-2024,F84_historico,M221,1
2021-2024,F84_historico,M220,1
2021-2024,F84_historico,M2196,1
2021-2024,F84_historico,F729,1
2021-2024,F84_historico,F798,1
2021-2024,F84_historico,M2117,1
2021-2024,F84_historico,M2109,1
2021-2024,F84_historico,M169,1
2021-2024,F84_historico,M0807,1
2021-2024,F84_historico,M0640,1
2021-2024,F84_historico,L989,1
2021-2024,F84_historico,L929,1
2021-2024,F84_historico,L928,1
2021-2024,F84_historico,L910,1
2021-2024,F84_historico,L892,1
2021-2024,F84_historico,L732,1
2021-2024,F84_historico,F809,1
2021-2024,F84_historico,F901,1
2021-2024,F84_historico,L511,1
2021-2024,F84_historico,L500,1
2021-2024,F84_historico,L211,1
2021-2024,F84_historico,L209,1
2021-2024,F84_historico,L089,1
2021-2024,F84_historico,L050,1
2021-2024,F84_historico,L048,1
2021-2024,F84_historico,L040,1
2021-2024,F84_historico,M4140,1
2021-2024,F84_historico,M4149,1
2021-2024,F84_historico,N210,1
2021-2024,F84_historico,M4185,1
2021-2024,F84_historico,N201,1
2021-2024,F84_historico,F602,1
2021-2024,F84_historico,N183,1
2021-2024,F84_historico,F606,1
2021-2024,F84_historico,N178,1
2021-2024,F84_historico,N144,1
2021-2024,F84_historico,F607,1
2021-2024,F84_historico,N12,1
2021-2024,F84_historico,F640,1
2021-2024,F84_historico,F648,1
2021-2024,F84_historico,F681,1
2021-2024,F84_historico,F701,1
2021-2024,F84_historico,M8691,1
2021-2024,F84_historico,M8665,1
2021-2024,F84_historico,M8664,1
2021-2024,F84_historico,M8566,1
2021-2024,F84_historico,M8445,1
2021-2024,F84_historico,M8443,1
2021-2024,F84_historico,M8159,1
2021-2024,F84_historico,M7966,1
2021-2024,F84_historico,M7935,1
2021-2024,F84_historico,M7138,1
2021-2024,F84_historico,M7046,1
2021-2024,F84_historico,M673,1
2021-2024,F84_historico,M6534,1
2021-2024,F84_historico,M6089,1
2021-2024,F84_historico,M6028,1
2021-2024,F84_historico,M5422,1
2021-2024,F84_historico,M512,1
2021-2024,F84_historico,Z931,1
