era,definition,code,patients
2021-2024,TEA_operacional,T485,1
2021-2024,TEA_operacional,Q256,1
2021-2024,TEA_operacional,T502,1
2021-2024,TEA_operacional,T486,1
2021-2024,TEA_operacional,T743,1
2021-2024,TEA_operacional,Q378,1
2021-2024,TEA_operacional,T495,1
2021-2024,TEA_operacional,T493,1
2021-2024,TEA_operacional,Q360,1
2021-2024,TEA_operacional,T492,1
2021-2024,TEA_operacional,Q253,1
2021-2024,TEA_operacional,Q373,1
2021-2024,TEA_operacional,T512,1
2021-2024,TEA_operacional,T412,1
2021-2024,TEA_operacional,T782,1
2021-2024,TEA_operacional,Q400,1
2021-2024,TEA_operacional,T392,1
2021-2024,TEA_operacional,T802,1
2021-2024,TEA_operacional,Q529,1
2021-2024,TEA_operacional,T522,1
2021-2024,TEA_operacional,Q232,1
2021-2024,TEA_operacional,Q525,1
2021-2024,TEA_operacional,T797,1
2021-2024,TEA_operacional,T394,1
2021-2024,TEA_operacional,Q270,1
2021-2024,TEA_operacional,T398,1
2021-2024,TEA_operacional,T518,1
2021-2024,TEA_operacional,Q447,1
2021-2024,TEA_operacional,T399,1
2021-2024,TEA_operacional,Q318,1
2021-2024,TEA_operacional,Q233,1
2021-2024,TEA_operacional,Q442,1
2021-2024,TEA_operacional,Q320,1
2021-2024,TEA_operacional,T404,1
2021-2024,TEA_operacional,Q437,1
2021-2024,TEA_operacional,T406,1
2021-2024,TEA_operacional,Q430,1
2021-2024,TEA_operacional,Q420,1
2021-2024,TEA_operacional,Q268,1
2021-2024,TEA_operacional,T409,1
2021-2024,TEA_operacional,Q330,1
2021-2024,TEA_operacional,Z924,1
2021-2024,TEA_operacional,Q410,1
2021-2024,TEA_operacional,T784,1
2021-2024,TEA_operacional,S2721,1
2021-2024,TEA_operacional,T824,1
2021-2024,TEA_operacional,Q643,1
2021-2024,TEA_operacional,T881,1
2021-2024,TEA_operacional,S0231,1
2021-2024,TEA_operacional,S0261,1
2021-2024,TEA_operacional,S0270,1
2021-2024,TEA_operacional,T905,1
2021-2024,TEA_operacional,T952,1
2021-2024,TEA_operacional,S032,1
2021-2024,TEA_operacional,S033,1
2021-2024,TEA_operacional,S045,1
2021-2024,TEA_operacional,U072,1
2021-2024,TEA_operacional,S053,1
2021-2024,TEA_operacional,Z032,1
2021-2024,TEA_operacional,S056,1
2021-2024,TEA_operacional,S5231,1
2021-2024,TEA_operacional,S5201,1
2021-2024,TEA_operacional,Z036,1
2021-2024,TEA_operacional,Z044,1
2021-2024,TEA_operacional,Z046,1
2021-2024,TEA_operacional,S059,1
2021-2024,TEA_operacional,Z090,1
2021-2024,TEA_operacional,Z092,1
2021-2024,TEA_operacional,S5291,1
2021-2024,TEA_operacional,S0221,1
2021-2024,TEA_operacional,T861,1
2021-2024,TEA_operacional,S598,1
2021-2024,TEA_operacional,R91,1
2021-2024,TEA_operacional,S6250,1
2021-2024,TEA_operacional,S6240,1
2021-2024,TEA_operacional,S6231,1
2021-2024,TEA_operacional,S001,1
2021-2024,TEA_operacional,S003,1
2021-2024,TEA_operacional,S005,1
2021-2024,TEA_operacional,S6210,1
2021-2024,TEA_operacional,S607,1
2021-2024,TEA_operacional,S564,1
2021-2024,TEA_operacional,T859,1
2021-2024,TEA_operacional,S562,1
2021-2024,TEA_operacional,S561,1
2021-2024,TEA_operacional,S017,1
2021-2024,TEA_operacional,S551,1
2021-2024,TEA_operacional,Q200,1
2021-2024,TEA_operacional,S530,1
2021-2024,TEA_operacional,T857,1
2021-2024,TEA_operacional,S0201,1
2021-2024,TEA_operacional,T858,1
2021-2024,TEA_operacional,S510,1
2021-2024,TEA_operacional,S509,1
2021-2024,TEA_operacional,S500,1
2021-2024,TEA_operacional,S211,1
2021-2024,TEA_operacional,S3631,1
2021-2024,TEA_operacional,S3610,1
2021-2024,TEA_operacional,S142,1
2021-2024,TEA_operacional,S152,1
2021-2024,TEA_operacional,S3600,1
2021-2024,TEA_operacional,S3281,1
2021-2024,TEA_operacional,S3240,1
2021-2024,TEA_operacional,S202,1
2021-2024,TEA_operacional,S3230,1
2021-2024,TEA_operacional,S3210,1
2021-2024,TEA_operacional,S134,1
2021-2024,TEA_operacional,S217,1
2021-2024,TEA_operacional,S315,1
2021-2024,TEA_operacional,S2210,1
2021-2024,TEA_operacional,Z201,1
2021-2024,TEA_operacional,Z411,1
2021-2024,TEA_operacional,S2240,1
2021-2024,TEA_operacional,S241,1
2021-2024,TEA_operacional,S301,1
2021-2024,TEA_operacional,Z298,1
2021-2024,TEA_operacional,S141,1
2021-2024,TEA_operacional,S3661,1
2021-2024,TEA_operacional,S499,1
2021-2024,TEA_operacional,Z122,1
2021-2024,TEA_operacional,S430,1
2021-2024,TEA_operacional,S4290,1
2021-2024,TEA_operacional,S0621,1
2021-2024,TEA_operacional,S0641,1
2021-2024,TEA_operacional,Z099,1
2021-2024,TEA_operacional,S0681,1
2021-2024,TEA_operacional,S4241,1
2021-2024,TEA_operacional,S0691,1
2021-2024,TEA_operacional,S081,1
2021-2024,TEA_operacional,S4231,1
2021-2024,TEA_operacional,S3680,1
2021-2024,TEA_operacional,S410,1
2021-2024,TEA_operacional,S3721,1
2021-2024,TEA_operacional,S3710,1
2021-2024,TEA_operacional,S3701,1
2021-2024,TEA_operacional,S109,1
2021-2024,TEA_operacional,S117,1
2021-2024,TEA_operacional,S3681,1
2021-2024,TEA_operacional,S1270,1
2021-2024,TEA_operacional,S131,1
2021-2024,TEA_operacional,R631,1
2021-2024,TEA_operacional,R628,1
2021-2024,TEA_operacional,S630,1
2021-2024,TEA_operacional,S997,1
2021-2024,TEA_operacional,T840,1
2021-2024,TEA_operacional,Q754,1
2021-2024,TEA_operacional,Q759,1
2021-2024,TEA_operacional,T018,1
2021-2024,TEA_operacional,Q761,1
2021-2024,TEA_operacional,T016,1
2021-2024,TEA_operacional,T009,1
2021-2024,TEA_operacional,S998,1
2021-2024,TEA_operacional,Q781,1
2021-2024,TEA_operacional,Q784,1
2021-2024,TEA_operacional,T07,1
2021-2024,TEA_operacional,Q786,1
2021-2024,TEA_operacional,S934,1
2021-2024,TEA_operacional,S933,1
2021-2024,TEA_operacional,Q828,1
2021-2024,TEA_operacional,Q833,1
2021-2024,TEA_operacional,S9290,1
2021-2024,TEA_operacional,S9251,1
2021-2024,TEA_operacional,S250,1
2021-2024,TEA_operacional,S9240,1
2021-2024,TEA_operacional,T019,1
2021-2024,TEA_operacional,Q743,1
2021-2024,TEA_operacional,Q874,1
2021-2024,TEA_operacional,T180,1
2021-2024,TEA_operacional,T220,1
2021-2024,TEA_operacional,T216,1
2021-2024,TEA_operacional,Q652,1
2021-2024,TEA_operacional,Q653,1
2021-2024,TEA_operacional,Q654,1
2021-2024,TEA_operacional,T827,1
2021-2024,TEA_operacional,T201,1
2021-2024,TEA_operacional,Z751,1
2021-2024,TEA_operacional,T829,1
2021-2024,TEA_operacional,Q677,1
2021-2024,TEA_operacional,T111,1
2021-2024,TEA_operacional,T174,1
2021-2024,TEA_operacional,T171,1
2021-2024,TEA_operacional,T150,1
2021-2024,TEA_operacional,T148,1
2021-2024,TEA_operacional,Q724,1
2021-2024,TEA_operacional,Q728,1
2021-2024,TEA_operacional,Q729,1
2021-2024,TEA_operacional,T143,1
2021-2024,TEA_operacional,T131,1
2021-2024,TEA_operacional,Q872,1
2021-2024,TEA_operacional,S911,1
2021-2024,TEA_operacional,S641,1
2021-2024,TEA_operacional,S800,1
2021-2024,TEA_operacional,R230,1
2021-2024,TEA_operacional,R250,1
2021-2024,TEA_operacional,R260,1
2021-2024,TEA_operacional,S8251,1
2021-2024,TEA_operacional,R33,1
2021-2024,TEA_operacional,R400,1
2021-2024,TEA_operacional,S8221,1
2021-2024,TEA_operacional,R440,1
2021-2024,TEA_operacional,R443,1
2021-2024,TEA_operacional,S797,1
2021-2024,TEA_operacional,R161,1
2021-2024,TEA_operacional,S7291,1
2021-2024,TEA_operacional,R463,1
2021-2024,TEA_operacional,S7271,1
2021-2024,TEA_operacional,S700,1
2021-2024,TEA_operacional,S678,1
2021-2024,TEA_operacional,S670,1
2021-2024,TEA_operacional,S663,1
2021-2024,TEA_operacional,Z510,1
2021-2024,TEA_operacional,R571,1
2021-2024,TEA_operacional,S8291,1
2021-2024,TEA_operacional,T843,1
2021-2024,TEA_operacional,Q898,1
2021-2024,TEA_operacional,S851,1
2021-2024,TEA_operacional,Q923,1
2021-2024,TEA_operacional,Q930,1
2021-2024,TEA_operacional,S900,1
2021-2024,TEA_operacional,S853,1
2021-2024,TEA_operacional,Q969,1
2021-2024,TEA_operacional,Q992,1
2021-2024,TEA_operacional,Q998,1
2021-2024,TEA_operacional,R000,1
2021-2024,TEA_operacional,R001,1
2021-2024,TEA_operacional,R05,1
2021-2024,TEA_operacional,Z548,1
2021-2024,TEA_operacional,S835,1
2021-2024,TEA_operacional,R072,1
2021-2024,TEA_operacional,S834,1
2021-2024,TEA_operacional,S833,1
2021-2024,TEA_operacional,R074,1
2021-2024,TEA_operacional,R090,1
2021-2024,TEA_operacional,S831,1
2021-2024,TEA_operacional,S830,1
2021-2024,TEA_operacional,Z549,1
2021-2024,TEA_operacional,S9241,1
2021-2024,TEA_operacional,L892,1
2021-2024,TEA_operacional,Q188,1
2021-2024,TEA_operacional,F401,1
2021-2024,TEA_operacional,G811,1
2021-2024,TEA_operacional,G808,1
2021-2024,TEA_operacional,G724,1
2021-2024,TEA_operacional,G712,1
2021-2024,TEA_operacional,G709,1
2021-2024,TEA_operacional,G702,1
2021-2024,TEA_operacional,G628,1
2021-2024,TEA_operacional,G619,1
2021-2024,TEA_operacional,G561,1
2021-2024,TEA_operacional,G530,1
2021-2024,TEA_operacional,G521,1
2021-2024,TEA_operacional,G472,1
2021-2024,TEA_operacional,G459,1
2021-2024,TEA_operacional,G453,1
2021-2024,TEA_operacional,G438,1
2021-2024,TEA_operacional,G412,1
2021-2024,TEA_operacional,G379,1
2021-2024,TEA_operacional,G820,1
2021-2024,TEA_operacional,G839,1
2021-2024,TEA_operacional,G911,1
2021-2024,TEA_operacional,H024,1
2021-2024,TEA_operacional,H160,1
2021-2024,TEA_operacional,H158,1
2021-2024,TEA_operacional,H131,1
2021-2024,TEA_operacional,H103,1
2021-2024,TEA_operacional,H045,1
2021-2024,TEA_operacional,H043,1
2021-2024,TEA_operacional,H028,1
2021-2024,TEA_operacional,H001,1
2021-2024,TEA_operacional,G92,1
2021-2024,TEA_operacional,G972,1
2021-2024,TEA_operacional,G961,1
2021-2024,TEA_operacional,G958,1
2021-2024,TEA_operacional,G948,1
2021-2024,TEA_operacional,G942,1
2021-2024,TEA_operacional,G939,1
2021-2024,TEA_operacional,G936,1
2021-2024,TEA_operacional,G378,1
2021-2024,TEA_operacional,G360,1
2021-2024,TEA_operacional,G309,1
2021-2024,TEA_operacional,F607,1
2021-2024,TEA_operacional,F788,1
2021-2024,TEA_operacional,F720,1
2021-2024,TEA_operacional,F718,1
2021-2024,TEA_operacional,F710,1
2021-2024,TEA_operacional,F701,1
2021-2024,TEA_operacional,F700,1
2021-2024,TEA_operacional,F688,1
2021-2024,TEA_operacional,F605,1
2021-2024,TEA_operacional,F798,1
2021-2024,TEA_operacional,F604,1
2021-2024,TEA_operacional,F514,1
2021-2024,TEA_operacional,F513,1
2021-2024,TEA_operacional,F505,1
2021-2024,TEA_operacional,F503,1
2021-2024,TEA_operacional,F458,1
2021-2024,TEA_operacional,F451,1
2021-2024,TEA_operacional,F789,1
2021-2024,TEA_operacional,F808,1
2021-2024,TEA_operacional,G253,1
2021-2024,TEA_operacional,G051,1
2021-2024,TEA_operacional,G243,1
2021-2024,TEA_operacional,G128,1
2021-2024,TEA_operacional,G122,1
2021-2024,TEA_operacional,G120,1
2021-2024,TEA_operacional,G118,1
2021-2024,TEA_operacional,G113,1
2021-2024,TEA_operacional,G062,1
2021-2024,TEA_operacional,G042,1
2021-2024,TEA_operacional,F842,1
2021-2024,TEA_operacional,G001,1
2021-2024,TEA_operacional,F981,1
2021-2024,TEA_operacional,F958,1
2021-2024,TEA_operacional,F949,1
2021-2024,TEA_operacional,F948,1
2021-2024,TEA_operacional,F930,1
2021-2024,TEA_operacional,F912,1
2021-2024,TEA_operacional,H168,1
2021-2024,TEA_operacional,H208,1
2021-2024,TEA_operacional,H262,1
2021-2024,TEA_operacional,I501,1
2021-2024,TEA_operacional,I633,1
2021-2024,TEA_operacional,I619,1
2021-2024,TEA_operacional,I613,1
2021-2024,TEA_operacional,I612,1
2021-2024,TEA_operacional,I611,1
2021-2024,TEA_operacional,I514,1
2021-2024,TEA_operacional,I509,1
2021-2024,TEA_operacional,I498,1
2021-2024,TEA_operacional,I635,1
2021-2024,TEA_operacional,I495,1
2021-2024,TEA_operacional,I494,1
2021-2024,TEA_operacional,I489,1
2021-2024,TEA_operacional,I479,1
2021-2024,TEA_operacional,I470,1
2021-2024,TEA_operacional,I461,1
2021-2024,TEA_operacional,I459,1
2021-2024,TEA_operacional,I634,1
2021-2024,TEA_operacional,I660,1
2021-2024,TEA_operacional,I422,1
2021-2024,TEA_operacional,I832,1
2021-2024,TEA_operacional,J118,1
2021-2024,TEA_operacional,J041,1
2021-2024,TEA_operacional,J038,1
2021-2024,TEA_operacional,J012,1
2021-2024,TEA_operacional,J010,1
2021-2024,TEA_operacional,I881,1
2021-2024,TEA_operacional,I878,1
2021-2024,TEA_operacional,I743,1
2021-2024,TEA_operacional,I668,1
2021-2024,TEA_operacional,I742,1
2021-2024,TEA_operacional,I714,1
2021-2024,TEA_operacional,I712,1
2021-2024,TEA_operacional,I7010,1
2021-2024,TEA_operacional,I676,1
2021-2024,TEA_operacional,I675,1
2021-2024,TEA_operacional,I670,1
2021-2024,TEA_operacional,I443,1
2021-2024,TEA_operacional,I408,1
2021-2024,TEA_operacional,H268,1
2021-2024,TEA_operacional,H492,1
2021-2024,TEA_operacional,H708,1
2021-2024,TEA_operacional,H702,1
2021-2024,TEA_operacional,H701,1
2021-2024,TEA_operacional,H608,1
2021-2024,TEA_operacional,H602,1
2021-2024,TEA_operacional,H600,1
2021-2024,TEA_operacional,H499,1
2021-2024,TEA_operacional,H490,1
2021-2024,TEA_operacional,H902,1
2021-2024,TEA_operacional,H471,1
2021-2024,TEA_operacional,H470,1
2021-2024,TEA_operacional,H441,1
2021-2024,TEA_operacional,H431,1
2021-2024,TEA_operacional,H405,1
2021-2024,TEA_operacional,H334,1
2021-2024,TEA_operacional,H333,1
2021-2024,TEA_operacional,H728,1
2021-2024,TEA_operacional,H908,1
2021-2024,TEA_operacional,I352,1
2021-2024,TEA_operacional,I251,1
2021-2024,TEA_operacional,I351,1
2021-2024,TEA_operacional,I319,1
2021-2024,TEA_operacional,I313,1
2021-2024,TEA_operacional,I301,1
2021-2024,TEA_operacional,I272,1
2021-2024,TEA_operacional,I270,1
2021-2024,TEA_operacional,I269,1
2021-2024,TEA_operacional,I249,1
2021-2024,TEA_operacional,H950,1
2021-2024,TEA_operacional,I209,1
2021-2024,TEA_operacional,I158,1
2021-2024,TEA_operacional,I151,1
2021-2024,TEA_operacional,I129,1
2021-2024,TEA_operacional,I080,1
2021-2024,TEA_operacional,I050,1
2021-2024,TEA_operacional,I029,1
2021-2024,TEA_operacional,F413,1
2021-2024,TEA_operacional,F400,1
2021-2024,TEA_operacional,J155,1
2021-2024,TEA_operacional,F334,1
2021-2024,TEA_operacional,C720,1
2021-2024,TEA_operacional,C696,1
2021-2024,TEA_operacional,C692,1
2021-2024,TEA_operacional,C541,1
2021-2024,TEA_operacional,C499,1
2021-2024,TEA_operacional,C492,1
2021-2024,TEA_operacional,C491,1
2021-2024,TEA_operacional,C442,1
2021-2024,TEA_operacional,C439,1
2021-2024,TEA_operacional,C433,1
2021-2024,TEA_operacional,C384,1
2021-2024,TEA_operacional,C229,1
2021-2024,TEA_operacional,C224,1
2021-2024,TEA_operacional,C222,1
2021-2024,TEA_operacional,C20,1
2021-2024,TEA_operacional,C169,1
2021-2024,TEA_operacional,B909,1
2021-2024,TEA_operacional,C723,1
2021-2024,TEA_operacional,C751,1
2021-2024,TEA_operacional,C780,1
2021-2024,TEA_operacional,D105,1
2021-2024,TEA_operacional,D167,1
2021-2024,TEA_operacional,D164,1
2021-2024,TEA_operacional,D161,1
2021-2024,TEA_operacional,D134,1
2021-2024,TEA_operacional,D126,1
2021-2024,TEA_operacional,D119,1
2021-2024,TEA_operacional,D106,1
2021-2024,TEA_operacional,D101,1
2021-2024,TEA_operacional,C787,1
2021-2024,TEA_operacional,C957,1
2021-2024,TEA_operacional,C921,1
2021-2024,TEA_operacional,C859,1
2021-2024,TEA_operacional,C857,1
2021-2024,TEA_operacional,C837,1
2021-2024,TEA_operacional,C821,1
2021-2024,TEA_operacional,C819,1
2021-2024,TEA_operacional,B829,1
2021-2024,TEA_operacional,B354,1
2021-2024,TEA_operacional,B351,1
2021-2024,TEA_operacional,A260,1
2021-2024,TEA_operacional,A440,1
2021-2024,TEA_operacional,A415,1
2021-2024,TEA_operacional,A411,1
2021-2024,TEA_operacional,A410,1
2021-2024,TEA_operacional,A392,1
2021-2024,TEA_operacional,A390,1
2021-2024,TEA_operacional,A279,1
2021-2024,TEA_operacional,A239,1
2021-2024,TEA_operacional,A502,1
2021-2024,TEA_operacional,A156,1
2021-2024,TEA_operacional,A152,1
2021-2024,TEA_operacional,A150,1
2021-2024,TEA_operacional,A071,1
2021-2024,TEA_operacional,A046,1
2021-2024,TEA_operacional,A042,1
2021-2024,TEA_operacional,A038,1
2021-2024,TEA_operacional,A498,1
2021-2024,TEA_operacional,A522,1
2021-2024,TEA_operacional,B300,1
2021-2024,TEA_operacional,B027,1
2021-2024,TEA_operacional,B269,1
2021-2024,TEA_operacional,B178,1
2021-2024,TEA_operacional,B169,1
2021-2024,TEA_operacional,B159,1
2021-2024,TEA_operacional,B088,1
2021-2024,TEA_operacional,B082,1
2021-2024,TEA_operacional,B07,1
2021-2024,TEA_operacional,B012,1
2021-2024,TEA_operacional,A880,1
2021-2024,TEA_operacional,B009,1
2021-2024,TEA_operacional,B005,1
2021-2024,TEA_operacional,B004,1
2021-2024,TEA_operacional,B003,1
2021-2024,TEA_operacional,B001,1
2021-2024,TEA_operacional,B000,1
2021-2024,TEA_operacional,A90,1
2021-2024,TEA_operacional,D175,1
2021-2024,TEA_operacional,D176,1
2021-2024,TEA_operacional,D177,1
2021-2024,TEA_operacional,E507,1
2021-2024,TEA_operacional,E841,1
2021-2024,TEA_operacional,E761,1
2021-2024,TEA_operacional,E760,1
2021-2024,TEA_operacional,E752,1
2021-2024,TEA_operacional,E740,1
2021-2024,TEA_operacional,E669,1
2021-2024,TEA_operacional,E611,1
2021-2024,TEA_operacional,E45,1
2021-2024,TEA_operacional,E880,1
2021-2024,TEA_operacional,E41,1
2021-2024,TEA_operacional,E343,1
2021-2024,TEA_operacional,E308,1
2021-2024,TEA_operacional,E271,1
2021-2024,TEA_operacional,E250,1
2021-2024,TEA_operacional,E236,1
2021-2024,TEA_operacional,E222,1
2021-2024,TEA_operacional,E850,1
2021-2024,TEA_operacional,F050,1
2021-2024,TEA_operacional,E145,1
2021-2024,TEA_operacional,F190,1
2021-2024,TEA_operacional,F333,1
2021-2024,TEA_operacional,F331,1
2021-2024,TEA_operacional,F310,1
2021-2024,TEA_operacional,F252,1
2021-2024,TEA_operacional,F251,1
2021-2024,TEA_operacional,F199,1
2021-2024,TEA_operacional,F197,1
2021-2024,TEA_operacional,F143,1
2021-2024,TEA_operacional,F062,1
2021-2024,TEA_operacional,F141,1
2021-2024,TEA_operacional,F129,1
2021-2024,TEA_operacional,F125,1
2021-2024,TEA_operacional,F105,1
2021-2024,TEA_operacional,F100,1
2021-2024,TEA_operacional,F079,1
2021-2024,TEA_operacional,F065,1
2021-2024,TEA_operacional,E148,1
2021-2024,TEA_operacional,E118,1
2021-2024,TEA_operacional,D181,1
2021-2024,TEA_operacional,D334,1
2021-2024,TEA_operacional,D471,1
2021-2024,TEA_operacional,D441,1
2021-2024,TEA_operacional,D440,1
2021-2024,TEA_operacional,D431,1
2021-2024,TEA_operacional,D414,1
2021-2024,TEA_operacional,D380,1
2021-2024,TEA_operacional,D337,1
2021-2024,TEA_operacional,D329,1
2021-2024,TEA_operacional,D484,1
2021-2024,TEA_operacional,D316,1
2021-2024,TEA_operacional,D293,1
2021-2024,TEA_operacional,D287,1
2021-2024,TEA_operacional,D252,1
2021-2024,TEA_operacional,D239,1
2021-2024,TEA_operacional,D223,1
2021-2024,TEA_operacional,D211,1
2021-2024,TEA_operacional,D483,1
2021-2024,TEA_operacional,D500,1
2021-2024,TEA_operacional,E100,1
2021-2024,TEA_operacional,D721,1
2021-2024,TEA_operacional,E063,1
2021-2024,TEA_operacional,E060,1
2021-2024,TEA_operacional,E041,1
2021-2024,TEA_operacional,D820,1
2021-2024,TEA_operacional,D812,1
2021-2024,TEA_operacional,D763,1
2021-2024,TEA_operacional,D729,1
2021-2024,TEA_operacional,D71,1
2021-2024,TEA_operacional,D529,1
2021-2024,TEA_operacional,D692,1
2021-2024,TEA_operacional,D689,1
2021-2024,TEA_operacional,D688,1
2021-2024,TEA_operacional,D684,1
2021-2024,TEA_operacional,D683,1
2021-2024,TEA_operacional,D680,1
2021-2024,TEA_operacional,D539,1
2021-2024,TEA_operacional,J152,1
2021-2024,TEA_operacional,J156,1
2021-2024,TEA_operacional,Q123,1
2021-2024,TEA_operacional,M4699,1
2021-2024,TEA_operacional,M8987,1
2021-2024,TEA_operacional,M8699,1
2021-2024,TEA_operacional,M8698,1
2021-2024,TEA_operacional,M8691,1
2021-2024,TEA_operacional,M8688,1
2021-2024,TEA_operacional,M8684,1
2021-2024,TEA_operacional,M8665,1
2021-2024,TEA_operacional,M8664,1
2021-2024,TEA_operacional,M8618,1
2021-2024,TEA_operacional,M8617,1
2021-2024,TEA_operacional,M8616,1
2021-2024,TEA_operacional,M8615,1
2021-2024,TEA_operacional,M8614,1
2021-2024,TEA_operacional,M8606,1
2021-2024,TEA_operacional,M8605,1
2021-2024,TEA_operacional,M8589,1
2021-2024,TEA_operacional,M8588,1
2021-2024,TEA_operacional,M8998,1
2021-2024,TEA_operacional,M9135,1
2021-2024,TEA_operacional,M922,1
2021-2024,TEA_operacional,N058,1
2021-2024,TEA_operacional,N209,1
2021-2024,TEA_operacional,N189,1
2021-2024,TEA_operacional,N184,1
2021-2024,TEA_operacional,N137,1
2021-2024,TEA_operacional,N136,1
2021-2024,TEA_operacional,N135,1
2021-2024,TEA_operacional,N082,1
2021-2024,TEA_operacional,N040,1
2021-2024,TEA_operacional,M925,1
2021-2024,TEA_operacional,N039,1
2021-2024,TEA_operacional,N029,1
2021-2024,TEA_operacional,N008,1
2021-2024,TEA_operacional,N001,1
2021-2024,TEA_operacional,M9971,1
2021-2024,TEA_operacional,M9488,1
2021-2024,TEA_operacional,M938,1
2021-2024,TEA_operacional,M8566,1
2021-2024,TEA_operacional,M8562,1
2021-2024,TEA_operacional,M8555,1
2021-2024,TEA_operacional,M6096,1
2021-2024,TEA_operacional,M6597,1
2021-2024,TEA_operacional,M6596,1
2021-2024,TEA_operacional,M6534,1
2021-2024,TEA_operacional,M6288,1
2021-2024,TEA_operacional,M6255,1
2021-2024,TEA_operacional,M6246,1
2021-2024,TEA_operacional,M6097,1
2021-2024,TEA_operacional,M6089,1
2021-2024,TEA_operacional,M674,1
2021-2024,TEA_operacional,M5459,1
2021-2024,TEA_operacional,M5456,1
2021-2024,TEA_operacional,M5449,1
2021-2024,TEA_operacional,M5338,1
2021-2024,TEA_operacional,M512,1
2021-2024,TEA_operacional,M511,1
2021-2024,TEA_operacional,M4794,1
2021-2024,TEA_operacional,M6654,1
2021-2024,TEA_operacional,M7022,1
2021-2024,TEA_operacional,M8542,1
2021-2024,TEA_operacional,M8159,1
2021-2024,TEA_operacional,M8502,1
2021-2024,TEA_operacional,M8448,1
2021-2024,TEA_operacional,M8445,1
2021-2024,TEA_operacional,M8443,1
2021-2024,TEA_operacional,M8423,1
2021-2024,TEA_operacional,M8416,1
2021-2024,TEA_operacional,M8403,1
2021-2024,TEA_operacional,M8098,1
2021-2024,TEA_operacional,M7046,1
2021-2024,TEA_operacional,M7960,1
