year,code,IdRegion,age_group,sex,count
2023,05990031,3,50-54,Mujeres,0.0
2023,05990031,3,55-59,Hombres,0.0
2023,05990031,3,55-59,Mujeres,0.0
2023,05990031,3,60-64,Hombres,0.0
2023,05990031,3,60-64,Mujeres,0.0
2023,05990031,3,65-69,Hombres,0.0
2023,05990031,3,65-69,Mujeres,0.0
2023,05990031,3,70-74,Hombres,0.0
2023,05990031,3,70-74,Mujeres,0.0
2023,05990031,3,75-79,Hombres,0.0
2023,05990031,3,75-79,Mujeres,0.0
2023,05990031,3,80+,Hombres,0.0
2023,05990031,3,80+,Mujeres,0.0
2023,05990031,4,0-4,Hombres,2.0
2023,05990031,4,0-4,Mujeres,0.0
2023,05990031,4,5-9,Hombres,4.0
2023,05990031,4,5-9,Mujeres,5.0
2023,05990031,4,10-14,Hombres,7.0
2023,05990031,4,10-14,Mujeres,4.0
2023,05990031,4,15-19,Hombres,6.0
2023,05990031,4,15-19,Mujeres,1.0
2023,05990031,4,20-24,Hombres,0.0
2023,05990031,4,20-24,Mujeres,0.0
2023,05990031,4,25-29,Hombres,0.0
2023,05990031,4,25-29,Mujeres,1.0
2023,05990031,4,30-34,Hombres,0.0
2023,05990031,4,30-34,Mujeres,0.0
2023,05990031,4,35-39,Hombres,0.0
2023,05990031,4,35-39,Mujeres,0.0
2023,05990031,4,40-44,Hombres,0.0
2023,05990031,4,40-44,Mujeres,0.0
2023,05990031,4,45-49,Hombres,1.0
2023,05990031,4,45-49,Mujeres,0.0
2023,05990031,4,50-54,Hombres,0.0
2023,05990031,4,50-54,Mujeres,0.0
2023,05990031,4,55-59,Hombres,0.0
2023,05990031,4,55-59,Mujeres,0.0
2023,05990031,4,60-64,Hombres,0.0
2023,05990031,4,60-64,Mujeres,1.0
2023,05990031,4,65-69,Hombres,0.0
2023,05990031,4,65-69,Mujeres,0.0
2023,05990031,4,70-74,Hombres,0.0
2023,05990031,4,70-74,Mujeres,0.0
2023,05990031,4,75-79,Hombres,0.0
2023,05990031,4,75-79,Mujeres,0.0
2023,05990031,4,80+,Hombres,0.0
2023,05990031,4,80+,Mujeres,0.0
2023,05990031,5,0-4,Hombres,5.0
2023,05990031,5,0-4,Mujeres,0.0
2023,05990031,5,5-9,Hombres,16.0
2023,05990031,5,5-9,Mujeres,3.0
2023,05990031,5,10-14,Hombres,8.0
2023,05990031,5,10-14,Mujeres,3.0
2023,05990031,5,15-19,Hombres,4.0
2023,05990031,5,15-19,Mujeres,4.0
2023,05990031,5,20-24,Hombres,3.0
2023,05990031,5,20-24,Mujeres,2.0
2023,05990031,5,25-29,Hombres,0.0
2023,05990031,5,25-29,Mujeres,0.0
2023,05990031,5,30-34,Hombres,0.0
2023,05990031,5,30-34,Mujeres,0.0
2023,05990031,5,35-39,Hombres,1.0
2023,05990031,5,35-39,Mujeres,0.0
2023,05990031,5,40-44,Hombres,0.0
2023,05990031,5,40-44,Mujeres,0.0
2023,05990031,5,45-49,Hombres,0.0
2023,05990031,5,45-49,Mujeres,1.0
2023,05990031,5,50-54,Hombres,0.0
2023,05990031,5,50-54,Mujeres,0.0
2023,05990031,5,55-59,Hombres,4.0
2023,05990031,5,55-59,Mujeres,0.0
2023,05990031,5,60-64,Hombres,0.0
2023,05990031,5,60-64,Mujeres,0.0
2023,05990031,5,65-69,Hombres,0.0
2023,05990031,5,65-69,Mujeres,0.0
2023,05990031,5,70-74,Hombres,0.0
2023,05990031,5,70-74,Mujeres,0.0
2023,05990031,5,75-79,Hombres,0.0
2023,05990031,5,75-79,Mujeres,0.0
2023,05990031,5,80+,Hombres,0.0
2023,05990031,5,80+,Mujeres,0.0
2023,05990031,6,0-4,Hombres,0.0
2023,05990031,6,0-4,Mujeres,1.0
2023,05990031,6,5-9,Hombres,5.0
2023,05990031,6,5-9,Mujeres,2.0
2023,05990031,6,10-14,Hombres,3.0
2023,05990031,6,10-14,Mujeres,3.0
2023,05990031,6,15-19,Hombres,6.0
2023,05990031,6,15-19,Mujeres,3.0
2023,05990031,6,20-24,Hombres,1.0
2023,05990031,6,20-24,Mujeres,0.0
2023,05990031,6,25-29,Hombres,0.0
2023,05990031,6,25-29,Mujeres,0.0
2023,05990031,6,30-34,Hombres,0.0
2023,05990031,6,30-34,Mujeres,1.0
2023,05990031,6,35-39,Hombres,0.0
2023,05990031,6,35-39,Mujeres,0.0
2023,05990031,6,40-44,Hombres,0.0
2023,05990031,6,40-44,Mujeres,0.0
2023,05990031,6,45-49,Hombres,0.0
2023,05990031,6,45-49,Mujeres,0.0
2023,05990031,6,50-54,Hombres,0.0
2023,05990031,6,50-54,Mujeres,0.0
2023,05990031,6,55-59,Hombres,0.0
2023,05990031,6,55-59,Mujeres,0.0
2023,05990031,6,60-64,Hombres,0.0
2023,05990031,6,60-64,Mujeres,0.0
2023,05990031,6,65-69,Hombres,0.0
2023,05990031,6,65-69,Mujeres,0.0
2023,05990031,6,70-74,Hombres,0.0
2023,05990031,6,70-74,Mujeres,0.0
2023,05990031,6,75-79,Hombres,0.0
2023,05990031,6,75-79,Mujeres,0.0
2023,05990031,6,80+,Hombres,0.0
2023,05990031,6,80+,Mujeres,0.0
2023,05990031,7,0-4,Hombres,0.0
2023,05990031,7,0-4,Mujeres,0.0
2023,05990031,7,5-9,Hombres,6.0
2023,05990031,7,5-9,Mujeres,0.0
2023,05990031,7,10-14,Hombres,0.0
2023,05990031,7,10-14,Mujeres,0.0
2023,05990031,7,15-19,Hombres,3.0
2023,05990031,7,15-19,Mujeres,0.0
2023,05990031,7,20-24,Hombres,0.0
2023,05990031,7,20-24,Mujeres,1.0
2023,05990031,7,25-29,Hombres,0.0
2023,05990031,7,25-29,Mujeres,0.0
2023,05990031,7,30-34,Hombres,1.0
2023,05990031,7,30-34,Mujeres,0.0
2023,05990031,7,35-39,Hombres,0.0
2023,05990031,7,35-39,Mujeres,0.0
2023,05990031,7,40-44,Hombres,0.0
2023,05990031,7,40-44,Mujeres,0.0
2023,05990031,7,45-49,Hombres,0.0
2023,05990031,7,45-49,Mujeres,0.0
2023,05990031,7,50-54,Hombres,0.0
2023,05990031,7,50-54,Mujeres,1.0
2023,05990031,7,55-59,Hombres,0.0
2023,05990031,7,55-59,Mujeres,1.0
2023,05990031,7,60-64,Hombres,0.0
2023,05990031,7,60-64,Mujeres,0.0
2023,05990031,7,65-69,Hombres,0.0
2023,05990031,7,65-69,Mujeres,0.0
2023,05990031,7,70-74,Hombres,0.0
2023,05990031,7,70-74,Mujeres,0.0
2023,05990031,7,75-79,Hombres,0.0
2023,05990031,7,75-79,Mujeres,0.0
2023,05990031,7,80+,Hombres,0.0
2023,05990031,7,80+,Mujeres,0.0
2023,05990031,8,0-4,Hombres,10.0
2023,05990031,8,0-4,Mujeres,5.0
2023,05990031,8,5-9,Hombres,17.0
2023,05990031,8,5-9,Mujeres,4.0
2023,05990031,8,10-14,Hombres,9.0
2023,05990031,8,10-14,Mujeres,10.0
2023,05990031,8,15-19,Hombres,3.0
2023,05990031,8,15-19,Mujeres,6.0
2023,05990031,8,20-24,Hombres,2.0
2023,05990031,8,20-24,Mujeres,1.0
2023,05990031,8,25-29,Hombres,1.0
2023,05990031,8,25-29,Mujeres,3.0
2023,05990031,8,30-34,Hombres,0.0
2023,05990031,8,30-34,Mujeres,0.0
2023,05990031,8,35-39,Hombres,0.0
2023,05990031,8,35-39,Mujeres,1.0
2023,05990031,8,40-44,Hombres,0.0
2023,05990031,8,40-44,Mujeres,0.0
2023,05990031,8,45-49,Hombres,0.0
2023,05990031,8,45-49,Mujeres,0.0
2023,05990031,8,50-54,Hombres,0.0
2023,05990031,8,50-54,Mujeres,0.0
2023,05990031,8,55-59,Hombres,0.0
2023,05990031,8,55-59,Mujeres,0.0
2023,05990031,8,60-64,Hombres,0.0
2023,05990031,8,60-64,Mujeres,0.0
2023,05990031,8,65-69,Hombres,0.0
2023,05990031,8,65-69,Mujeres,1.0
2023,05990031,8,70-74,Hombres,0.0
2023,05990031,8,70-74,Mujeres,0.0
2023,05990031,8,75-79,Hombres,0.0
2023,05990031,8,75-79,Mujeres,0.0
2023,05990031,8,80+,Hombres,0.0
2023,05990031,8,80+,Mujeres,0.0
2023,05990031,9,0-4,Hombres,0.0
2023,05990031,9,0-4,Mujeres,0.0
2023,05990031,9,5-9,Hombres,4.0
2023,05990031,9,5-9,Mujeres,3.0
2023,05990031,9,10-14,Hombres,3.0
2023,05990031,9,10-14,Mujeres,1.0
2023,05990031,9,15-19,Hombres,2.0
2023,05990031,9,15-19,Mujeres,3.0
2023,05990031,9,20-24,Hombres,2.0
2023,05990031,9,20-24,Mujeres,1.0
2023,05990031,9,25-29,Hombres,1.0
2023,05990031,9,25-29,Mujeres,0.0
2023,05990031,9,30-34,Hombres,0.0
2023,05990031,9,30-34,Mujeres,0.0
2023,05990031,9,35-39,Hombres,0.0
2023,05990031,9,35-39,Mujeres,0.0
2023,05990031,9,40-44,Hombres,0.0
2023,05990031,9,40-44,Mujeres,0.0
2023,05990031,9,45-49,Hombres,0.0
2023,05990031,9,45-49,Mujeres,1.0
2023,05990031,9,50-54,Hombres,0.0
2023,05990031,9,50-54,Mujeres,0.0
2023,05990031,9,55-59,Hombres,0.0
2023,05990031,9,55-59,Mujeres,0.0
2023,05990031,9,60-64,Hombres,0.0
2023,05990031,9,60-64,Mujeres,0.0
2023,05990031,9,65-69,Hombres,0.0
2023,05990031,9,65-69,Mujeres,0.0
2023,05990031,9,70-74,Hombres,0.0
2023,05990031,9,70-74,Mujeres,0.0
2023,05990031,9,75-79,Hombres,0.0
2023,05990031,9,75-79,Mujeres,0.0
2023,05990031,9,80+,Hombres,0.0
2023,05990031,9,80+,Mujeres,0.0
2024,05990022,1,0-4,Hombres,5.0
2024,05990022,1,0-4,Mujeres,2.0
2024,05990022,1,5-9,Hombres,59.0
2024,05990022,1,5-9,Mujeres,24.0
2024,05990022,1,10-14,Hombres,29.0
2024,05990022,1,10-14,Mujeres,14.0
2024,05990022,1,15-19,Hombres,11.0
2024,05990022,1,15-19,Mujeres,12.0
2024,05990022,1,20-24,Hombres,5.0
2024,05990022,1,20-24,Mujeres,3.0
2024,05990022,1,25-29,Hombres,1.0
2024,05990022,1,25-29,Mujeres,0.0
2024,05990022,1,30-34,Hombres,1.0
2024,05990022,1,30-34,Mujeres,1.0
2024,05990022,1,35-39,Hombres,2.0
2024,05990022,1,35-39,Mujeres,1.0
2024,05990022,1,40-44,Hombres,1.0
2024,05990022,1,40-44,Mujeres,0.0
2024,05990022,1,45-49,Hombres,0.0
2024,05990022,1,45-49,Mujeres,0.0
2024,05990022,1,50-54,Hombres,0.0
2024,05990022,1,50-54,Mujeres,0.0
2024,05990022,1,55-59,Hombres,0.0
2024,05990022,1,55-59,Mujeres,1.0
2024,05990022,1,60-64,Hombres,0.0
2024,05990022,1,60-64,Mujeres,0.0
2024,05990022,1,65-69,Hombres,0.0
2024,05990022,1,65-69,Mujeres,0.0
2024,05990022,1,70-74,Hombres,0.0
2024,05990022,1,70-74,Mujeres,0.0
2024,05990022,1,75-79,Hombres,0.0
2024,05990022,1,75-79,Mujeres,0.0
2024,05990022,1,80+,Hombres,0.0
2024,05990022,1,80+,Mujeres,0.0
2024,05990022,10,0-4,Hombres,72.0
2024,05990022,10,0-4,Mujeres,17.0
2024,05990022,10,5-9,Hombres,155.0
2024,05990022,10,5-9,Mujeres,63.0
2024,05990022,10,10-14,Hombres,127.0
2024,05990022,10,10-14,Mujeres,56.0
2024,05990022,10,15-19,Hombres,67.0
2024,05990022,10,15-19,Mujeres,52.0
2024,05990022,10,20-24,Hombres,8.0
2024,05990022,10,20-24,Mujeres,9.0
2024,05990022,10,25-29,Hombres,3.0
2024,05990022,10,25-29,Mujeres,5.0
2024,05990022,10,30-34,Hombres,4.0
2024,05990022,10,30-34,Mujeres,4.0
2024,05990022,10,35-39,Hombres,0.0
2024,05990022,10,35-39,Mujeres,5.0
2024,05990022,10,40-44,Hombres,3.0
2024,05990022,10,40-44,Mujeres,0.0
2024,05990022,10,45-49,Hombres,0.0
2024,05990022,10,45-49,Mujeres,1.0
2024,05990022,10,50-54,Hombres,0.0
2024,05990022,10,50-54,Mujeres,0.0
2024,05990022,10,55-59,Hombres,0.0
2024,05990022,10,55-59,Mujeres,0.0
2024,05990022,10,60-64,Hombres,1.0
2024,05990022,10,60-64,Mujeres,1.0
2024,05990022,10,65-69,Hombres,0.0
2024,05990022,10,65-69,Mujeres,0.0
2024,05990022,10,70-74,Hombres,0.0
2024,05990022,10,70-74,Mujeres,0.0
2024,05990022,10,75-79,Hombres,0.0
2024,05990022,10,75-79,Mujeres,0.0
2024,05990022,10,80+,Hombres,0.0
2024,05990022,10,80+,Mujeres,0.0
2024,05990022,11,0-4,Hombres,7.0
2024,05990022,11,0-4,Mujeres,1.0
2024,05990022,11,5-9,Hombres,18.0
2024,05990022,11,5-9,Mujeres,8.0
2024,05990022,11,10-14,Hombres,12.0
2024,05990022,11,10-14,Mujeres,18.0
2024,05990022,11,15-19,Hombres,11.0
2024,05990022,11,15-19,Mujeres,9.0
2024,05990022,11,20-24,Hombres,2.0
2024,05990022,11,20-24,Mujeres,1.0
2024,05990022,11,25-29,Hombres,1.0
2024,05990022,11,25-29,Mujeres,0.0
2024,05990022,11,30-34,Hombres,1.0
2024,05990022,11,30-34,Mujeres,0.0
2024,05990022,11,35-39,Hombres,0.0
2024,05990022,11,35-39,Mujeres,0.0
2024,05990022,11,40-44,Hombres,0.0
2024,05990022,11,40-44,Mujeres,1.0
2024,05990022,11,45-49,Hombres,0.0
2024,05990022,11,45-49,Mujeres,1.0
2024,05990022,11,50-54,Hombres,1.0
2024,05990022,11,50-54,Mujeres,0.0
2024,05990022,11,55-59,Hombres,0.0
2024,05990022,11,55-59,Mujeres,0.0
2024,05990022,11,60-64,Hombres,0.0
2024,05990022,11,60-64,Mujeres,0.0
2024,05990022,11,65-69,Hombres,0.0
2024,05990022,11,65-69,Mujeres,0.0
2024,05990022,11,70-74,Hombres,0.0
2024,05990022,11,70-74,Mujeres,0.0
2024,05990022,11,75-79,Hombres,0.0
2024,05990022,11,75-79,Mujeres,0.0
2024,05990022,11,80+,Hombres,0.0
2024,05990022,11,80+,Mujeres,0.0
2024,05990022,12,0-4,Hombres,6.0
2024,05990022,12,0-4,Mujeres,1.0
2024,05990022,12,5-9,Hombres,22.0
2024,05990022,12,5-9,Mujeres,4.0
2024,05990022,12,10-14,Hombres,13.0
2024,05990022,12,10-14,Mujeres,4.0
2024,05990022,12,15-19,Hombres,8.0
2024,05990022,12,15-19,Mujeres,5.0
2024,05990022,12,20-24,Hombres,2.0
2024,05990022,12,20-24,Mujeres,0.0
2024,05990022,12,25-29,Hombres,1.0
2024,05990022,12,25-29,Mujeres,0.0
2024,05990022,12,30-34,Hombres,2.0
2024,05990022,12,30-34,Mujeres,0.0
2024,05990022,12,35-39,Hombres,0.0
2024,05990022,12,35-39,Mujeres,1.0
2024,05990022,12,40-44,Hombres,1.0
2024,05990022,12,40-44,Mujeres,0.0
2024,05990022,12,45-49,Hombres,0.0
2024,05990022,12,45-49,Mujeres,0.0
2024,05990022,12,50-54,Hombres,1.0
2024,05990022,12,50-54,Mujeres,0.0
2024,05990022,12,55-59,Hombres,0.0
2024,05990022,12,55-59,Mujeres,0.0
2024,05990022,12,60-64,Hombres,0.0
2024,05990022,12,60-64,Mujeres,0.0
2024,05990022,12,65-69,Hombres,0.0
2024,05990022,12,65-69,Mujeres,0.0
2024,05990022,12,70-74,Hombres,0.0
2024,05990022,12,70-74,Mujeres,0.0
2024,05990022,12,75-79,Hombres,0.0
2024,05990022,12,75-79,Mujeres,0.0
2024,05990022,12,80+,Hombres,0.0
2024,05990022,12,80+,Mujeres,0.0
2024,05990022,13,0-4,Hombres,197.0
2024,05990022,13,0-4,Mujeres,67.0
2024,05990022,13,5-9,Hombres,874.0
2024,05990022,13,5-9,Mujeres,272.0
2024,05990022,13,10-14,Hombres,620.0
2024,05990022,13,10-14,Mujeres,294.0
2024,05990022,13,15-19,Hombres,333.0
2024,05990022,13,15-19,Mujeres,179.0
2024,05990022,13,20-24,Hombres,86.0
2024,05990022,13,20-24,Mujeres,56.0
2024,05990022,13,25-29,Hombres,40.0
2024,05990022,13,25-29,Mujeres,34.0
2024,05990022,13,30-34,Hombres,22.0
2024,05990022,13,30-34,Mujeres,28.0
2024,05990022,13,35-39,Hombres,9.0
2024,05990022,13,35-39,Mujeres,13.0
2024,05990022,13,40-44,Hombres,7.0
2024,05990022,13,40-44,Mujeres,4.0
2024,05990022,13,45-49,Hombres,4.0
2024,05990022,13,45-49,Mujeres,5.0
2024,05990022,13,50-54,Hombres,3.0
2024,05990022,13,50-54,Mujeres,0.0
2024,05990022,13,55-59,Hombres,3.0
2024,05990022,13,55-59,Mujeres,0.0
2024,05990022,13,60-64,Hombres,1.0
2024,05990022,13,60-64,Mujeres,2.0
2024,05990022,13,65-69,Hombres,1.0
2024,05990022,13,65-69,Mujeres,2.0
2024,05990022,13,70-74,Hombres,0.0
2024,05990022,13,70-74,Mujeres,0.0
2024,05990022,13,75-79,Hombres,0.0
2024,05990022,13,75-79,Mujeres,0.0
2024,05990022,13,80+,Hombres,0.0
2024,05990022,13,80+,Mujeres,0.0
2024,05990022,14,0-4,Hombres,34.0
2024,05990022,14,0-4,Mujeres,13.0
2024,05990022,14,5-9,Hombres,81.0
2024,05990022,14,5-9,Mujeres,33.0
2024,05990022,14,10-14,Hombres,30.0
2024,05990022,14,10-14,Mujeres,20.0
2024,05990022,14,15-19,Hombres,22.0
2024,05990022,14,15-19,Mujeres,15.0
2024,05990022,14,20-24,Hombres,5.0
2024,05990022,14,20-24,Mujeres,5.0
2024,05990022,14,25-29,Hombres,3.0
2024,05990022,14,25-29,Mujeres,1.0
2024,05990022,14,30-34,Hombres,7.0
2024,05990022,14,30-34,Mujeres,3.0
2024,05990022,14,35-39,Hombres,0.0
2024,05990022,14,35-39,Mujeres,3.0
2024,05990022,14,40-44,Hombres,0.0
2024,05990022,14,40-44,Mujeres,3.0
2024,05990022,14,45-49,Hombres,1.0
2024,05990022,14,45-49,Mujeres,1.0
2024,05990022,14,50-54,Hombres,0.0
2024,05990022,14,50-54,Mujeres,0.0
2024,05990022,14,55-59,Hombres,1.0
2024,05990022,14,55-59,Mujeres,1.0
2024,05990022,14,60-64,Hombres,0.0
2024,05990022,14,60-64,Mujeres,0.0
2024,05990022,14,65-69,Hombres,0.0
2024,05990022,14,65-69,Mujeres,0.0
2024,05990022,14,70-74,Hombres,0.0
2024,05990022,14,70-74,Mujeres,0.0
2024,05990022,14,75-79,Hombres,0.0
2024,05990022,14,75-79,Mujeres,0.0
2024,05990022,14,80+,Hombres,0.0
2024,05990022,14,80+,Mujeres,0.0
2024,05990022,15,0-4,Hombres,10.0
2024,05990022,15,0-4,Mujeres,4.0
2024,05990022,15,5-9,Hombres,63.0
2024,05990022,15,5-9,Mujeres,15.0
2024,05990022,15,10-14,Hombres,31.0
2024,05990022,15,10-14,Mujeres,19.0
2024,05990022,15,15-19,Hombres,20.0
2024,05990022,15,15-19,Mujeres,7.0
2024,05990022,15,20-24,Hombres,6.0
2024,05990022,15,20-24,Mujeres,2.0
2024,05990022,15,25-29,Hombres,2.0
2024,05990022,15,25-29,Mujeres,0.0
2024,05990022,15,30-34,Hombres,1.0
2024,05990022,15,30-34,Mujeres,0.0
2024,05990022,15,35-39,Hombres,0.0
2024,05990022,15,35-39,Mujeres,0.0
2024,05990022,15,40-44,Hombres,1.0
2024,05990022,15,40-44,Mujeres,0.0
2024,05990022,15,45-49,Hombres,0.0
2024,05990022,15,45-49,Mujeres,0.0
2024,05990022,15,50-54,Hombres,0.0
2024,05990022,15,50-54,Mujeres,0.0
2024,05990022,15,55-59,Hombres,0.0
2024,05990022,15,55-59,Mujeres,0.0
2024,05990022,15,60-64,Hombres,0.0
2024,05990022,15,60-64,Mujeres,0.0
2024,05990022,15,65-69,Hombres,0.0
2024,05990022,15,65-69,Mujeres,0.0
2024,05990022,15,70-74,Hombres,0.0
2024,05990022,15,70-74,Mujeres,0.0
2024,05990022,15,75-79,Hombres,0.0
2024,05990022,15,75-79,Mujeres,0.0
2024,05990022,15,80+,Hombres,0.0
2024,05990022,15,80+,Mujeres,0.0
2024,05990022,16,0-4,Hombres,99.0
2024,05990022,16,0-4,Mujeres,27.0
2024,05990022,16,5-9,Hombres,226.0
2024,05990022,16,5-9,Mujeres,85.0
2024,05990022,16,10-14,Hombres,155.0
2024,05990022,16,10-14,Mujeres,113.0
2024,05990022,16,15-19,Hombres,78.0
2024,05990022,16,15-19,Mujeres,62.0
2024,05990022,16,20-24,Hombres,16.0
2024,05990022,16,20-24,Mujeres,10.0
2024,05990022,16,25-29,Hombres,2.0
2024,05990022,16,25-29,Mujeres,6.0
2024,05990022,16,30-34,Hombres,2.0
2024,05990022,16,30-34,Mujeres,3.0
2024,05990022,16,35-39,Hombres,3.0
2024,05990022,16,35-39,Mujeres,2.0
2024,05990022,16,40-44,Hombres,0.0
2024,05990022,16,40-44,Mujeres,2.0
2024,05990022,16,45-49,Hombres,0.0
2024,05990022,16,45-49,Mujeres,1.0
2024,05990022,16,50-54,Hombres,0.0
2024,05990022,16,50-54,Mujeres,0.0
2024,05990022,16,55-59,Hombres,0.0
2024,05990022,16,55-59,Mujeres,0.0
2024,05990022,16,60-64,Hombres,0.0
2024,05990022,16,60-64,Mujeres,1.0
2024,05990022,16,65-69,Hombres,0.0
2024,05990022,16,65-69,Mujeres,0.0
2024,05990022,16,70-74,Hombres,0.0
2024,05990022,16,70-74,Mujeres,0.0
2024,05990022,16,75-79,Hombres,0.0
2024,05990022,16,75-79,Mujeres,0.0
2024,05990022,16,80+,Hombres,0.0
2024,05990022,16,80+,Mujeres,0.0
2024,05990022,2,0-4,Hombres,13.0
2024,05990022,2,0-4,Mujeres,3.0
2024,05990022,2,5-9,Hombres,114.0
2024,05990022,2,5-9,Mujeres,25.0
2024,05990022,2,10-14,Hombres,65.0
2024,05990022,2,10-14,Mujeres,29.0
2024,05990022,2,15-19,Hombres,31.0
2024,05990022,2,15-19,Mujeres,13.0
2024,05990022,2,20-24,Hombres,10.0
2024,05990022,2,20-24,Mujeres,2.0
2024,05990022,2,25-29,Hombres,2.0
2024,05990022,2,25-29,Mujeres,3.0
2024,05990022,2,30-34,Hombres,3.0
2024,05990022,2,30-34,Mujeres,2.0
2024,05990022,2,35-39,Hombres,1.0
2024,05990022,2,35-39,Mujeres,2.0
2024,05990022,2,40-44,Hombres,0.0
2024,05990022,2,40-44,Mujeres,1.0
2024,05990022,2,45-49,Hombres,0.0
2024,05990022,2,45-49,Mujeres,1.0
2024,05990022,2,50-54,Hombres,0.0
2024,05990022,2,50-54,Mujeres,0.0
2024,05990022,2,55-59,Hombres,0.0
2024,05990022,2,55-59,Mujeres,0.0
2024,05990022,2,60-64,Hombres,1.0
2024,05990022,2,60-64,Mujeres,0.0
2024,05990022,2,65-69,Hombres,0.0
2024,05990022,2,65-69,Mujeres,0.0
2024,05990022,2,70-74,Hombres,0.0
2024,05990022,2,70-74,Mujeres,0.0
2024,05990022,2,75-79,Hombres,0.0
2024,05990022,2,75-79,Mujeres,0.0
2024,05990022,2,80+,Hombres,0.0
2024,05990022,2,80+,Mujeres,0.0
2024,05990022,3,0-4,Hombres,24.0
2024,05990022,3,0-4,Mujeres,10.0
2024,05990022,3,5-9,Hombres,186.0
2024,05990022,3,5-9,Mujeres,34.0
2024,05990022,3,10-14,Hombres,50.0
2024,05990022,3,10-14,Mujeres,39.0
2024,05990022,3,15-19,Hombres,26.0
2024,05990022,3,15-19,Mujeres,21.0
2024,05990022,3,20-24,Hombres,4.0
2024,05990022,3,20-24,Mujeres,1.0
2024,05990022,3,25-29,Hombres,3.0
2024,05990022,3,25-29,Mujeres,1.0
2024,05990022,3,30-34,Hombres,0.0
2024,05990022,3,30-34,Mujeres,1.0
2024,05990022,3,35-39,Hombres,1.0
2024,05990022,3,35-39,Mujeres,1.0
2024,05990022,3,40-44,Hombres,0.0
2024,05990022,3,40-44,Mujeres,0.0
2024,05990022,3,45-49,Hombres,0.0
2024,05990022,3,45-49,Mujeres,0.0
2024,05990022,3,50-54,Hombres,0.0
2024,05990022,3,50-54,Mujeres,0.0
2024,05990022,3,55-59,Hombres,0.0
2024,05990022,3,55-59,Mujeres,0.0
2024,05990022,3,60-64,Hombres,0.0
2024,05990022,3,60-64,Mujeres,0.0
2024,05990022,3,65-69,Hombres,0.0
2024,05990022,3,65-69,Mujeres,0.0
2024,05990022,3,70-74,Hombres,0.0
2024,05990022,3,70-74,Mujeres,0.0
2024,05990022,3,75-79,Hombres,0.0
2024,05990022,3,75-79,Mujeres,0.0
2024,05990022,3,80+,Hombres,0.0
2024,05990022,3,80+,Mujeres,0.0
2024,05990022,4,0-4,Hombres,25.0
2024,05990022,4,0-4,Mujeres,18.0
2024,05990022,4,5-9,Hombres,194.0
2024,05990022,4,5-9,Mujeres,63.0
2024,05990022,4,10-14,Hombres,117.0
2024,05990022,4,10-14,Mujeres,63.0
2024,05990022,4,15-19,Hombres,46.0
2024,05990022,4,15-19,Mujeres,34.0
2024,05990022,4,20-24,Hombres,23.0
2024,05990022,4,20-24,Mujeres,27.0
2024,05990022,4,25-29,Hombres,4.0
2024,05990022,4,25-29,Mujeres,5.0
2024,05990022,4,30-34,Hombres,2.0
2024,05990022,4,30-34,Mujeres,2.0
2024,05990022,4,35-39,Hombres,3.0
2024,05990022,4,35-39,Mujeres,1.0
2024,05990022,4,40-44,Hombres,1.0
2024,05990022,4,40-44,Mujeres,1.0
2024,05990022,4,45-49,Hombres,0.0
2024,05990022,4,45-49,Mujeres,5.0
2024,05990022,4,50-54,Hombres,1.0
2024,05990022,4,50-54,Mujeres,1.0
2024,05990022,4,55-59,Hombres,0.0
2024,05990022,4,55-59,Mujeres,0.0
2024,05990022,4,60-64,Hombres,0.0
2024,05990022,4,60-64,Mujeres,1.0
2024,05990022,4,65-69,Hombres,0.0
2024,05990022,4,65-69,Mujeres,0.0
2024,05990022,4,70-74,Hombres,0.0
2024,05990022,4,70-74,Mujeres,0.0
2024,05990022,4,75-79,Hombres,0.0
2024,05990022,4,75-79,Mujeres,0.0
2024,05990022,4,80+,Hombres,0.0
2024,05990022,4,80+,Mujeres,0.0
2024,05990022,5,0-4,Hombres,113.0
2024,05990022,5,0-4,Mujeres,38.0
2024,05990022,5,5-9,Hombres,381.0
2024,05990022,5,5-9,Mujeres,131.0
2024,05990022,5,10-14,Hombres,243.0
2024,05990022,5,10-14,Mujeres,123.0
2024,05990022,5,15-19,Hombres,118.0
2024,05990022,5,15-19,Mujeres,82.0
2024,05990022,5,20-24,Hombres,29.0
2024,05990022,5,20-24,Mujeres,17.0
2024,05990022,5,25-29,Hombres,13.0
2024,05990022,5,25-29,Mujeres,11.0
2024,05990022,5,30-34,Hombres,7.0
2024,05990022,5,30-34,Mujeres,5.0
2024,05990022,5,35-39,Hombres,2.0
2024,05990022,5,35-39,Mujeres,3.0
2024,05990022,5,40-44,Hombres,6.0
2024,05990022,5,40-44,Mujeres,2.0
2024,05990022,5,45-49,Hombres,1.0
2024,05990022,5,45-49,Mujeres,2.0
2024,05990022,5,50-54,Hombres,1.0
2024,05990022,5,50-54,Mujeres,0.0
2024,05990022,5,55-59,Hombres,2.0
2024,05990022,5,55-59,Mujeres,0.0
2024,05990022,5,60-64,Hombres,0.0
2024,05990022,5,60-64,Mujeres,0.0
2024,05990022,5,65-69,Hombres,0.0
2024,05990022,5,65-69,Mujeres,0.0
2024,05990022,5,70-74,Hombres,0.0
2024,05990022,5,70-74,Mujeres,0.0
2024,05990022,5,75-79,Hombres,0.0
