series,year,cut_region,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing,period,region
05990027,2023.0,4,TOTAL,155.0,869103.0,17.834479917800305,15.137348756105865,20.873579711559554,22.905527149626646,19.435933205257356,26.847713897868164,3.3962745963933,0.0,2023,Coquimbo
05990027,2023.0,5,HOMBRE,146.0,983195.0,14.849546631136244,12.53856686729145,17.46304905642581,20.18251816924895,17.03141976130523,23.772426709153034,2.808866947006162,0.0,2023,Valparaíso
05990027,2023.0,5,MUJER,55.0,1027654.0,5.3519959052365875,4.0318557580117895,6.966358324490477,7.848425154154223,5.902551149299889,10.26057046910501,1.132426220977675,0.0,2023,Valparaíso
05990027,2023.0,5,TOTAL,201.0,2010849.0,9.995777902766443,8.66159743467538,11.477293927036074,14.130367333141788,12.236844599958305,16.246530223902457,1.0015631578880697,0.0,2023,Valparaíso
05990027,2023.0,6,HOMBRE,39.0,508672.0,7.667023150478108,5.452002958573792,10.481073042320562,9.69595162558958,6.8844132775294575,13.341466116524899,2.430151235623658,0.0,2023,O'Higgins
05990027,2023.0,6,MUJER,12.0,509029.0,2.357429537413389,1.2181182425209993,4.117954978631269,2.991162217190258,1.5239409613780668,5.371501757123205,0.7730557653649872,0.0,2023,O'Higgins
05990027,2023.0,6,TOTAL,51.0,1017701.0,5.011295066036095,3.7312383340775694,6.588927531426596,6.418257017415936,4.767732262948037,8.490421651649953,0.8195949242503138,0.0,2023,O'Higgins
05990027,2023.0,7,HOMBRE,36.0,569896.0,6.316942038547384,4.424308543543949,8.745310458265402,8.103675059562557,5.672241102901517,11.272588285690519,1.8299108346064898,0.0,2023,Maule
05990027,2023.0,7,MUJER,8.0,592745.0,1.3496528861483437,0.5826843207025789,2.6593542282420457,1.6083807375336967,0.683549732051194,3.3181494534614084,0.33340972568415145,0.0,2023,Maule
05990027,2023.0,7,TOTAL,44.0,1162641.0,3.7844872148840443,2.7498142038810203,5.080497443347322,4.925981983380364,3.573556262281637,6.648094206471301,0.5565594322017526,0.0,2023,Maule
05990027,2023.0,8,HOMBRE,192.0,818002.0,23.471825252260995,20.269038129251236,27.0369906311929,30.397809710866046,26.235439703272636,35.067153066314894,4.8476886940025645,0.0,2023,Biobío
05990027,2023.0,8,MUJER,78.0,863428.0,9.03375846046225,7.140811185764224,11.27453940002754,12.511868050720578,9.87188892819182,15.682747991314523,2.0368219846209397,0.0,2023,Biobío
05990027,2023.0,8,TOTAL,270.0,1681430.0,16.05776035874226,14.19933409584794,18.09183506796919,21.623870560451074,19.109920690587614,24.3940498295672,1.7480524414595437,0.0,2023,Biobío
05990027,2023.0,9,HOMBRE,53.0,501761.0,10.562797826056629,7.912260405323943,13.816399626356821,13.022480409140517,9.745341499956856,17.107535265956553,3.2196209091807435,0.0,2023,La Araucanía
05990027,2023.0,9,MUJER,14.0,526440.0,2.6593723881164046,1.4539036312401403,4.461974987051816,3.336348428104106,1.808111095797947,5.731078065689452,0.8151882708733494,0.0,2023,La Araucanía
05990027,2023.0,9,TOTAL,67.0,1028201.0,6.516235638751567,5.0499931166377525,8.275388919850919,8.260719784717505,6.3929007633250485,10.535132724163956,1.029135580704681,0.0,2023,La Araucanía
05990027,2023.0,10,HOMBRE,46.0,451199.0,10.195058056422997,7.464063840782421,13.598778745206882,13.379772653450024,9.780107757009155,17.93402744606556,3.928574905051514,0.0,2023,Los Lagos
05990027,2023.0,10,MUJER,19.0,456230.0,4.164566117966815,2.507340850966997,6.5034858671252636,5.307238468009702,3.177933767666664,8.431012776262643,1.5107988798831082,0.0,2023,Los Lagos
05990027,2023.0,10,TOTAL,65.0,907429.0,7.163094853702053,5.528325381846322,9.129952405738804,9.414989566325875,7.2533739989962065,12.053641501302808,1.3813512529140963,0.0,2023,Los Lagos
05990027,2023.0,11,HOMBRE,39.0,54592.0,71.4390386869871,50.800140111072096,97.65951763231398,88.2761957876828,62.65562000274808,121.78804199410392,201.8363925521782,0.0,2023,Aysén
05990027,2023.0,11,MUJER,17.0,53714.0,31.649104516513386,18.436769686873614,50.6732822279231,41.95217742451958,24.384576940020683,68.46003057361067,104.27700744757503,0.0,2023,Aysén
05990027,2023.0,11,TOTAL,56.0,108306.0,51.70535335069156,39.05766825718816,67.14370211030317,65.53915891388698,49.4442972730868,85.67940221137465,77.35749084300784,0.0,2023,Aysén
05990027,2023.0,12,HOMBRE,0.0,92686.0,0.0,0.0,3.979974811852853,0.0,0.0,6.585776406084814,0.0,0.0,2023,Magallanes
05990027,2023.0,12,MUJER,0.0,89531.0,0.0,0.0,4.120225904004127,0.0,0.0,6.820884499078656,0.0,0.0,2023,Magallanes
05990027,2023.0,12,TOTAL,0.0,182217.0,0.0,0.0,2.0244430838582215,0.0,0.0,3.3506344734475197,0.0,0.0,2023,Magallanes
05990027,2023.0,13,HOMBRE,317.0,4138275.0,7.660196579492663,6.840058320483079,8.551593745259275,10.535011827621016,9.404732315541219,11.764255868688492,0.3516180268485512,0.0,2023,Metropolitana
05990027,2023.0,13,MUJER,126.0,4229515.0,2.97906497553502,2.481640682488862,3.546956390215877,4.324166270183135,3.6010125543356835,5.150580045434355,0.14888913721380545,0.0,2023,Metropolitana
05990027,2023.0,13,TOTAL,443.0,8367790.0,5.294109914326244,4.812533486554901,5.810827542203313,7.474173217061095,6.792950241639902,8.20545740050857,0.12661121254244653,0.0,2023,Metropolitana
05990027,2023.0,14,HOMBRE,48.0,200948.0,23.886776678543704,17.612223472482054,31.670400393199866,33.503063567035916,24.675222084239877,44.57045649960598,23.542222304209353,0.0,2023,Los Ríos
05990027,2023.0,14,MUJER,14.0,210257.0,6.658517909035133,3.640273701375267,11.171861636870867,9.977908450381271,5.4251726332635855,16.948394840156535,7.223785630274369,0.0,2023,Los Ríos
05990027,2023.0,14,TOTAL,62.0,411205.0,15.07763767463917,11.559938348554269,19.328851029473437,21.93433742757595,16.796762279511924,28.202215915530324,7.825727841579695,0.0,2023,Los Ríos
05990027,2023.0,15,HOMBRE,9.0,130999.0,6.870281452530172,3.1415301623511125,13.04193425248984,8.307744317687284,3.7871378090261225,16.096657967504125,7.719289340568165,0.0,2023,Arica y Parinacota
05990027,2023.0,15,MUJER,6.0,128803.0,4.6582765929365,1.7095054101929696,10.139107025860177,6.046760231804895,2.2125466462720667,13.420937904928332,6.122475367480222,0.0,2023,Arica y Parinacota
05990027,2023.0,15,TOTAL,15.0,259802.0,5.773627608717407,3.2314555441387345,9.52272071480814,7.2449308570789634,4.049447279514879,12.07666319567518,3.5135191151640317,0.0,2023,Arica y Parinacota
05990027,2023.0,16,HOMBRE,81.0,250500.0,32.33532934131737,25.678918959738663,40.189861948155304,41.57770138795536,32.99317974796659,51.86852400130066,21.47750327718541,0.0,2023,Ñuble
05990027,2023.0,16,MUJER,35.0,268937.0,13.014200351755244,9.064867386235349,18.099602274541276,19.20993886938159,13.344251467754798,26.931544082575545,10.688514013517738,0.0,2023,Ñuble
05990027,2023.0,16,TOTAL,116.0,519437.0,22.331870852480666,18.45325698812627,26.78495187641561,30.754248416788492,25.39172391073274,36.98688080026465,8.221531839015155,0.0,2023,Ñuble
05990027,2024.0,1,HOMBRE,24.0,204628.0,11.728600191567136,7.514735449052164,17.451227394957293,13.686498843214416,8.760577431065096,20.412212037884643,7.836036089293534,0.0,2024,Tarapacá
05990027,2024.0,1,MUJER,5.0,201659.0,2.479433102415464,0.8050651793961194,5.786169761489778,2.7218243986180477,0.8703541743121005,6.544556692361234,1.51325169965472,0.0,2024,Tarapacá
05990027,2024.0,1,TOTAL,29.0,406287.0,7.137811448557301,4.780304350754008,10.251087885801564,8.313909164424478,5.55876806978246,11.97849327968757,2.401341623540226,0.0,2024,Tarapacá
05990027,2024.0,2,HOMBRE,44.0,361009.0,12.188061793473294,8.855864357438271,16.3619040744989,15.65837898447403,11.36831265761111,21.11042163192253,5.598211713377393,0.0,2024,Antofagasta
05990027,2024.0,2,MUJER,15.0,357223.0,4.1990577314450634,2.35018073662203,6.92570715533038,5.533164904662393,3.086799113215031,9.180198122678295,2.0610826087664047,0.0,2024,Antofagasta
05990027,2024.0,2,TOTAL,59.0,718232.0,8.214615890130208,6.253346220816315,10.596255995635918,10.746596965654886,8.173622122529975,13.882322864405545,1.9692576419230488,0.0,2024,Antofagasta
05990027,2024.0,3,HOMBRE,87.0,161331.0,53.92639976198003,43.192835559080216,66.51801487781259,64.49867847146652,51.586229725424204,79.78258747171286,48.407899457601104,0.0,2024,Atacama
05990027,2024.0,3,MUJER,71.0,158661.0,44.74949735599801,34.949728701129466,56.445401899080814,50.324067016349844,39.118173593586235,63.930361467758075,36.96317050081354,0.0,2024,Atacama
05990027,2024.0,3,TOTAL,158.0,319992.0,49.376234405860146,41.9773053215728,57.70372663012575,57.408043417245096,48.70671499871384,67.28645002284141,21.361928152179747,0.0,2024,Atacama
05990027,2024.0,4,HOMBRE,132.0,430248.0,30.679979918558598,25.66968548796565,36.38254179265377,38.43349377225377,32.138589057574364,45.66087999794299,11.25923107378379,0.0,2024,Coquimbo
05990027,2024.0,4,MUJER,70.0,449019.0,15.589540754400147,12.152811820423075,19.69644688354812,21.829902835019322,16.989598917272748,27.67135398299508,6.892340120837995,0.0,2024,Coquimbo
05990027,2024.0,4,TOTAL,202.0,879267.0,22.973681486965848,19.914608449107146,26.369686084154203,30.262999613213825,26.216455284809516,34.78451387248083,4.573353391712977,0.0,2024,Coquimbo
05990027,2024.0,5,HOMBRE,253.0,990348.0,25.546575547181394,22.495380445611918,28.896184870420065,34.88458005923715,30.704856587616383,39.4987702692236,4.84162656682385,0.0,2024,Valparaíso
05990027,2024.0,5,MUJER,119.0,1035345.0,11.493753289966147,9.521621602193692,13.75398943059439,16.515994908309587,13.662710289636097,19.82127084179925,2.325382759501356,0.0,2024,Valparaíso
05990027,2024.0,5,TOTAL,372.0,2025693.0,18.36408577212835,16.545126253568355,20.32841418084147,25.887277964692768,23.311835309497145,28.682420776984372,1.8178431261672159,0.0,2024,Valparaíso
05990027,2024.0,6,HOMBRE,111.0,512497.0,21.658663367785568,17.81733900299523,26.08261753541888,28.49821131256016,23.42155550314982,34.401701192266074,7.384720527518899,0.0,2024,O'Higgins
05990027,2024.0,6,MUJER,38.0,513089.0,7.406122524552271,5.241013088410812,10.165481801258574,10.186870898365694,7.187732626463739,14.075808858602585,2.7735694871780883,0.0,2024,O'Higgins
05990027,2024.0,6,TOTAL,149.0,1025586.0,14.528279442192074,12.289203839244687,17.057295479360835,19.54348527939149,16.51549190071754,22.991814688244794,2.5919023288802765,0.0,2024,O'Higgins
05990027,2024.0,7,HOMBRE,118.0,574048.0,20.555772339595297,17.01455608943624,24.616673993091624,26.30532011942637,21.757648392286686,31.56752217957439,5.907631558940125,0.0,2024,Maule
05990027,2024.0,7,MUJER,45.0,597934.0,7.525914231336569,5.489453482865075,10.07026536322718,10.352677793512845,7.54590680027865,13.91416804678971,2.391755936249953,0.0,2024,Maule
05990027,2024.0,7,TOTAL,163.0,1171982.0,13.908063434421347,11.854878461361842,16.214678301930537,18.454676218211855,15.72115497652281,21.54915191822418,2.1040558982145168,0.0,2024,Maule
05990027,2024.0,8,HOMBRE,241.0,819922.0,29.39303982573952,25.798931419043424,33.34777092141529,38.01053609013883,33.34635430872719,43.18002871531225,6.038712918981875,0.0,2024,Biobío
05990027,2024.0,8,MUJER,108.0,866303.0,12.466769709905195,10.226732830058731,15.051628620736492,17.284779528267162,14.162392933172747,20.933763096526178,2.797656604874722,0.0,2024,Biobío
05990027,2024.0,8,TOTAL,349.0,1686225.0,20.69711930495634,18.582396082245648,22.98657298356932,27.84362122451001,24.986865684266533,30.955677999615762,2.2404436870477253,0.0,2024,Biobío
05990027,2024.0,9,HOMBRE,103.0,503438.0,20.459321703963546,16.699561484198327,24.81287774205188,25.47584565887591,20.781595968788086,30.969892447707554,6.3370187636338615,0.0,2024,La Araucanía
05990027,2024.0,9,MUJER,32.0,528726.0,6.052284169872486,4.139757891854111,8.544019412591867,7.874507189378219,5.3752350845570085,11.216315132391525,1.9566808372008364,0.0,2024,La Araucanía
05990027,2024.0,9,TOTAL,135.0,1032164.0,13.079316852748207,10.966154761981855,15.480954430167397,16.817477256994867,14.09135262455403,19.9465969303033,2.109584481038851,0.0,2024,La Araucanía
05990027,2024.0,10,HOMBRE,71.0,453413.0,15.659012864650991,12.22981896295409,19.75171402388123,21.148665010970976,16.50972134443537,26.742337643690284,6.321504362550252,0.0,2024,Los Lagos
05990027,2024.0,10,MUJER,36.0,458758.0,7.847274597936167,5.496134654287277,10.863935776430317,10.623527850958887,7.430333256927376,14.806377600718664,3.157290474956094,0.0,2024,Los Lagos
05990027,2024.0,10,TOTAL,107.0,912171.0,11.730256717216399,9.613228462320748,14.174814511851874,15.987920820006611,13.095433986175074,19.35899565421246,2.4012316608425404,0.0,2024,Los Lagos
05990027,2024.0,11,HOMBRE,37.0,54651.0,67.70232932608735,47.66868779547681,93.3187428261712,81.48360550890139,57.32994929745454,113.48769990769233,180.13714336657753,0.0,2024,Aysén
05990027,2024.0,11,MUJER,11.0,53887.0,20.41308664427413,10.190139304909977,36.52465068254301,26.695144051348112,13.1844513033582,49.580708829598166,66.48859794881758,0.0,2024,Aysén
05990027,2024.0,11,TOTAL,48.0,108538.0,44.2241426965671,32.60739171855317,58.63479719741221,55.2332512776312,40.67556059885843,73.87161675830383,64.02421819554304,0.0,2024,Aysén
05990027,2024.0,12,HOMBRE,15.0,93226.0,16.089931993220777,9.005412795554154,26.537895942640297,22.43413928695614,12.496824275410614,37.56039828034032,34.03216617607923,0.0,2024,Magallanes
05990027,2024.0,12,MUJER,3.0,90009.0,3.3330000333300003,0.6873447354104605,9.740440477888125,4.951174780492941,1.0197626071356138,14.920629636603955,8.1808413946178,0.0,2024,Magallanes
05990027,2024.0,12,TOTAL,18.0,183235.0,9.823450759953065,5.821999498130558,15.525287345500578,14.051054201408677,8.304569251246914,22.43861198937834,11.070973211240274,0.0,2024,Magallanes
05990027,2024.0,13,HOMBRE,854.0,4166844.0,20.495127727363922,19.143418449036314,21.91709819966201,28.31068222633127,26.438532509094244,30.28125273262351,0.9436220843973812,0.0,2024,Metropolitana
05990027,2024.0,13,MUJER,352.0,4253885.0,8.274788810698926,7.432827540186048,9.18600743647161,11.719055570686217,10.519060459238398,13.020136295542397,0.3952744977983612,0.0,2024,Metropolitana
05990027,2024.0,13,TOTAL,1206.0,8420729.0,14.321800404691803,13.524807378550587,15.153498363694066,20.128465954670745,19.00396585072473,21.30267749881676,0.3386155734910078,0.0,2024,Metropolitana
05990027,2024.0,14,HOMBRE,93.0,201540.0,46.1446859184281,37.244717040413484,56.530357757930254,64.45816674179333,51.98288936971527,79.13169092345342,45.004749482609355,0.0,2024,Los Ríos
05990027,2024.0,14,MUJER,23.0,211246.0,10.887780123647312,6.901918633746758,16.337016035727554,16.13633326969548,10.198244302917653,24.421051985658647,11.455578125711547,0.0,2024,Los Ríos
05990027,2024.0,14,TOTAL,116.0,412786.0,28.10172825628776,23.221001802729127,33.70534622741492,40.646577709941766,33.55898321804061,48.844136946784225,14.361935888076337,0.0,2024,Los Ríos
05990027,2024.0,15,HOMBRE,26.0,132125.0,19.678334910122988,12.854541695815584,28.83332002507095,25.172268511543997,16.423685043853872,37.095170789836864,24.49474991572029,0.0,2024,Arica y Parinacota
05990027,2024.0,15,MUJER,6.0,129654.0,4.627701420704336,1.6982848608533871,10.072557747943515,6.025044124393082,2.2067869026425635,13.375334936206887,6.068994602585975,0.0,2024,Arica y Parinacota
05990027,2024.0,15,TOTAL,32.0,261779.0,12.22405158549769,8.361242235352936,17.256713517669663,15.785194904540885,10.786783491111848,22.388002878783126,7.822299951201395,0.0,2024,Arica y Parinacota
05990027,2024.0,16,HOMBRE,122.0,251232.0,48.56069290536237,40.32672046613723,57.98153493649975,63.940584208922864,53.05913901439517,76.53602877742618,33.769271988506475,0.0,2024,Ñuble
05990027,2024.0,16,MUJER,51.0,270479.0,18.855437945274865,14.039112033943768,24.79141869668395,27.85363548521271,20.69708025912803,36.84200080410559,15.406347219565578,0.0,2024,Ñuble
05990027,2024.0,16,TOTAL,173.0,521711.0,33.16012121653559,28.40279695470713,38.4863343896022,46.42365864586285,39.73482462553893,53.98383090623155,12.569378797923097,0.0,2024,Ñuble
05990027,,1,HOMBRE,55.0,804225.0,6.8388821536261615,5.151981966668342,8.901745155393002,7.768846500104716,5.850190729806038,10.130246463732073,1.1002904612163538,0.0,2021-2024,Tarapacá
05990027,,1,MUJER,13.0,791512.0,1.6424261413598278,0.8745227477288785,2.808598722212534,1.7605594150307673,0.9323579373749621,3.060683224089959,0.24197556603836004,0.0,2021-2024,Tarapacá
05990027,,1,TOTAL,68.0,1595737.0,4.261353844649839,3.309108001670855,5.402281400758993,4.823743813557403,3.743019332578878,6.128151044155493,0.34409233450032023,0.0,2021-2024,Tarapacá
05990027,,2,HOMBRE,186.0,1431051.0,12.997440342797008,11.19659861273084,15.005498117251927,15.884820797694706,13.678921542056672,18.36765023663359,1.3630138795735582,0.0,2021-2024,Antofagasta
05990027,,2,MUJER,62.0,1414706.0,4.3825360180843225,3.360065235191805,5.618213386791761,5.494182420480631,4.206023013751024,7.058979408086324,0.49205240201393813,0.0,2021-2024,Antofagasta
05990027,,2,TOTAL,248.0,2845757.0,8.71472862932429,7.663769078284865,9.869560197993078,10.836761649085881,9.525935973976337,12.280152549489873,0.4764989506520479,0.0,2021-2024,Antofagasta
05990027,,3,HOMBRE,282.0,642618.0,43.88299113937051,38.910169310694855,49.31520667491066,52.11522206989959,46.1921994583898,58.614892998493076,9.689554949511345,0.0,2021-2024,Atacama
05990027,,3,MUJER,118.0,631163.0,18.69564597417783,15.474880330483085,22.38906981617468,21.55044807223295,17.79745608431297,25.899673445234367,4.026371792088623,0.0,2021-2024,Atacama
05990027,,3,TOTAL,400.0,1273781.0,31.40257234171337,28.40019568757451,34.635989082634765,37.0860690996629,33.52085437978155,40.94225668973291,3.4772399592969,0.0,2021-2024,Atacama
05990027,,4,HOMBRE,327.0,1691475.0,19.332239613355206,17.293435754130343,21.54533252734783,23.611475955464435,21.117422320307664,26.334398050482346,1.7104761317868444,0.0,2021-2024,Coquimbo
05990027,,4,MUJER,124.0,1763743.0,7.03050274331351,5.847608439045121,8.38241819184502,9.423813439889894,7.831465407513759,11.259963006585334,0.7226324500026226,0.0,2021-2024,Coquimbo
05990027,,4,TOTAL,451.0,3455218.0,13.05272199901714,11.87571405634957,14.314822486652202,16.63069352278615,15.127442154480928,18.250383638732703,0.6162837460959057,0.0,2021-2024,Coquimbo
05990027,,5,HOMBRE,572.0,3917369.0,14.601636966035112,13.429388465296448,15.84880900121132,19.58457491967776,18.007506376412046,21.268771849878714,0.6747226482038411,0.0,2021-2024,Valparaíso
05990027,,5,MUJER,241.0,4094084.0,5.886542630781391,5.166750718100782,6.678556431531122,8.308039238322394,7.278922768522158,9.449095730366391,0.2941733687640614,0.0,2021-2024,Valparaíso
05990027,,5,TOTAL,813.0,8011453.0,10.147971909714755,9.46230779872791,10.870189951590183,14.062144567866415,13.106494729481819,15.072181217110899,0.24611175734804586,0.0,2021-2024,Valparaíso
05990027,,6,HOMBRE,188.0,2026408.0,9.277499891433513,7.998667890120259,10.702649555202807,11.937183009373962,10.28559307737596,13.791505704321587,0.7638494491954829,0.0,2021-2024,O'Higgins
05990027,,6,MUJER,57.0,2027390.0,2.811496554683608,2.1294000346714124,3.6426198907443963,3.7294251618824372,2.815996408185809,4.859699679393701,0.24905603586836456,0.0,2021-2024,O'Higgins
05990027,,6,TOTAL,245.0,4053798.0,6.043715054376167,5.310564633440967,6.849792581690917,7.9234066947742425,6.957201026022746,8.992729843144632,0.25902882831525753,0.0,2021-2024,O'Higgins
05990027,,7,HOMBRE,198.0,2270678.0,8.719862525642121,7.547520119684109,10.022703651390405,11.092467410258074,9.597131430655928,12.764643454845121,0.6249007678159082,0.0,2021-2024,Maule
05990027,,7,MUJER,63.0,2360000.0,2.669491525423729,2.0513105845545443,3.415439291817394,3.5572073571608995,2.72999053697132,4.569375962171056,0.20266992182262333,0.0,2021-2024,Maule
05990027,,7,TOTAL,261.0,4630678.0,5.636323665778532,4.973209979961398,6.363238073292949,7.391931518559041,6.519476706341226,8.353733531836639,0.21074246321475942,0.0,2021-2024,Maule
05990027,,8,HOMBRE,560.0,3267368.0,17.139177466388848,15.748856025761649,18.619340716336087,21.912214081197817,20.129279694522193,23.819033640577665,0.8627590863282809,0.0,2021-2024,Biobío
05990027,,8,MUJER,223.0,3447146.0,6.469119671751646,5.647856176839523,7.3762301895104505,8.816741661421846,7.6904475609097185,10.071575579987796,0.35311538937945197,0.0,2021-2024,Biobío
05990027,,8,TOTAL,783.0,6714514.0,11.661305643267703,10.858704423401226,12.507530964725541,15.48783018798817,14.41762525750448,16.620738271759734,0.30883709798077996,0.0,2021-2024,Biobío
05990027,,9,HOMBRE,190.0,2003225.0,9.484705911717356,8.183954222497098,10.933450174749678,11.646347770126642,10.045393796954967,13.442852175312773,0.7173679797939515,0.0,2021-2024,La Araucanía
05990027,,9,MUJER,54.0,2100717.0,2.570550911902936,1.931076959559272,3.3540113396383573,3.267620794323588,2.450167123350552,4.289098359359767,0.20013727689073685,0.0,2021-2024,La Araucanía
05990027,,9,TOTAL,244.0,4103942.0,5.9455031284555195,5.222838357877795,6.740207007151567,7.523457913250032,6.605999491547957,8.539546638691636,0.2335514053577239,0.0,2021-2024,La Araucanía
05990027,,10,HOMBRE,152.0,1799919.0,8.444824461545213,7.155687256702918,9.899125369118817,11.09044021162658,9.392592759699383,13.019889661592607,0.8140397925056632,0.0,2021-2024,Los Lagos
05990027,,10,MUJER,73.0,1819494.0,4.012104464208181,3.144849442894516,5.044619008525532,5.247150219314911,4.106348051586187,6.62635116328939,0.38184238516512553,0.0,2021-2024,Los Lagos
05990027,,10,TOTAL,225.0,3619413.0,6.216477644303096,5.430682929099692,7.084025559711776,8.224149958050315,7.180369542542359,9.384295806831053,0.3031309682775924,0.0,2021-2024,Los Lagos
05990027,,11,HOMBRE,100.0,218196.0,45.830354360299914,37.28940551198149,55.74199059214027,55.40570653099854,45.02948189279486,67.66995573291932,31.017738194333248,0.0,2021-2024,Aysén
05990027,,11,MUJER,37.0,214432.0,17.25488733024922,12.14903305808183,23.783589269293216,22.243114601934504,15.621491998838005,30.989267370806225,13.55003637726399,0.0,2021-2024,Aysén
05990027,,11,TOTAL,137.0,432628.0,31.666928631526392,26.586474854562944,37.43548838449509,39.368377212705354,33.020521615300524,46.69105830518364,11.432563892188604,0.0,2021-2024,Aysén
05990027,,12,HOMBRE,19.0,369536.0,5.14158295808798,3.0955688117982363,8.02921868818886,7.023037820950384,4.2140439747346985,11.106250503118194,2.6267117274133067,0.0,2021-2024,Magallanes
05990027,,12,MUJER,3.0,357008.0,0.8403173038139201,0.17329363008548865,2.455763755922087,1.2189321847416572,0.25110452937790895,3.6888845223895204,0.4957508010493646,0.0,2021-2024,Magallanes
05990027,,12,TOTAL,22.0,726544.0,3.0280340901583385,1.8976528430803379,4.584480002191916,4.236709530348747,2.6495852336539434,6.473769020903714,0.8224272638590632,0.0,2021-2024,Magallanes
05990027,,13,HOMBRE,1426.0,16484107.0,8.650756756189462,8.207533987737701,9.111694519325795,11.77425546435468,11.16927712004881,12.403662203041677,0.09778159145965855,0.0,2021-2024,Metropolitana
05990027,,13,MUJER,538.0,16857855.0,3.191390600998763,2.9273796206610365,3.4728195154141717,4.4669011683906215,4.0949473455626375,4.863968905543345,0.03758699663425895,0.0,2021-2024,Metropolitana
05990027,,13,TOTAL,1964.0,33341962.0,5.8904751915919045,5.632815479148096,6.156881682929101,8.171121582324853,7.812285054490283,8.542313961135083,0.034268741065634524,0.0,2021-2024,Metropolitana
05990027,,14,HOMBRE,158.0,802510.0,19.68822818407247,16.737986921609355,23.008723744037084,26.82037400417923,22.788156524105556,31.389553489594835,4.584074693469119,0.0,2021-2024,Los Ríos
05990027,,14,MUJER,42.0,838858.0,5.00680687315374,3.608466001692503,6.767748388701144,7.290258052455864,5.238746052207718,9.913530807299377,1.2864863612622617,0.0,2021-2024,Los Ríos
05990027,,14,TOTAL,200.0,1641368.0,12.184957913155367,10.55466432155722,13.99576339160078,17.2085066949079,14.896379449127583,19.79244775479536,1.4936460647076037,0.0,2021-2024,Los Ríos
05990027,,15,HOMBRE,44.0,521456.0,8.43791230707864,6.130999999644137,11.327503428919742,10.360274394240585,7.522217089490422,13.965927729471526,2.4499175603362753,0.0,2021-2024,Arica y Parinacota
05990027,,15,MUJER,17.0,513227.0,3.312374446395065,1.929580179843869,5.30343236343891,4.236290152357961,2.466124653565299,6.838941637664378,1.0579853836693407,0.0,2021-2024,Arica y Parinacota
05990027,,15,TOTAL,61.0,1034683.0,5.895525489449426,4.509609857413578,7.5730491285578365,7.371130843708082,5.635914789060711,9.495153000154412,0.8933843266765553,0.0,2021-2024,Arica y Parinacota
05990027,,16,HOMBRE,238.0,1000315.0,23.792505360811344,20.865542547521592,27.01509639630969,30.663945427534003,26.87954468990598,34.86588685557795,3.977027957132529,0.0,2021-2024,Ñuble
05990027,,16,MUJER,95.0,1072401.0,8.858626577185213,7.167157906728,10.82921161240576,12.794870776356207,10.331053297551511,15.705159937996749,1.754366519227602,0.0,2021-2024,Ñuble
05990027,,16,TOTAL,333.0,2072716.0,16.065876849505674,14.38645620219754,17.887505766791826,22.003586679586594,19.693020606966716,24.52721650132883,1.4675574083295986,0.0,2021-2024,Ñuble
05225000,2017.0,1,HOMBRE,30.0,173093.0,17.33172340880336,11.693641003056689,24.74211284962862,19.200994151790173,12.9373785255699,27.64865131924782,12.365950162200408,0.0,2017,Tarapacá
05225000,2017.0,1,MUJER,9.0,169036.0,5.324309614519984,2.4346133944120387,10.107198142063918,6.156646068141981,2.8083979242952033,11.74284698847087,4.233405930808656,0.0,2017,Tarapacá
05225000,2017.0,1,TOTAL,39.0,342129.0,11.399209070262971,8.10595199162786,15.583094056871193,12.803852142683684,9.09478503284163,17.5446916229752,4.228545074213028,0.0,2017,Tarapacá
05225000,2017.0,2,HOMBRE,26.0,315354.0,8.244702778464836,5.385713583971137,12.080399831023229,9.347856120453958,6.1002486404765515,13.878655666083002,3.3750742580573583,0.0,2017,Antofagasta
05225000,2017.0,2,MUJER,6.0,308497.0,1.9449135647996576,0.7137490003114619,4.233258029257557,2.3165103348150273,0.8494268503032744,5.079610458928014,0.8955323160463867,0.0,2017,Antofagasta
05225000,2017.0,2,TOTAL,32.0,623851.0,5.1294299440090665,3.508526284527005,7.241224600011938,5.906847150532896,4.037055411841093,8.362392981589709,1.0945235346597686,0.0,2017,Antofagasta
05225000,2017.0,3,HOMBRE,5.0,154008.0,3.2465845930081554,1.0541571802233785,7.576445430966359,3.394133810615491,1.0945189141818377,8.119460798709403,2.3260663605643197,0.0,2017,Atacama
05225000,2017.0,3,MUJER,2.0,150572.0,1.3282682039157347,0.1608594416916591,4.7981614561299315,1.495772160033842,0.17887775248497004,5.577211384636608,1.1276337110050187,0.0,2017,Atacama
05225000,2017.0,3,TOTAL,7.0,304580.0,2.298246766038479,0.9240143973733881,4.735266715379335,2.457347767365388,0.9830497166862121,5.1494923966274735,0.870378269910647,0.0,2017,Atacama
05225000,2017.0,4,HOMBRE,28.0,388759.0,7.20240560347156,4.785946217542882,10.409481437926374,8.268825271348845,5.4917063049934995,11.982017997683126,2.447566685654931,0.0,2017,Coquimbo
05225000,2017.0,4,MUJER,16.0,404290.0,3.957555220262683,2.2620847544192344,6.426821736268752,4.776127541857383,2.722838578821259,7.807524190476556,1.437414524445527,0.0,2017,Coquimbo
