year,definition,sex,age_group,comuna_norm,persons
2024,autismo_F840,HOMBRE,0-4,QUILICURA,5
2024,autismo_F840,HOMBRE,0-4,QUILLECO,1
2024,autismo_F840,HOMBRE,0-4,QUILLOTA,2
2024,autismo_F840,HOMBRE,0-4,QUILPUE,2
2024,autismo_F840,HOMBRE,0-4,QUINTA NORMAL,3
2024,autismo_F840,HOMBRE,0-4,RANCAGUA,7
2024,autismo_F840,HOMBRE,0-4,RECOLETA,2
2024,autismo_F840,HOMBRE,0-4,RENCA,7
2024,autismo_F840,HOMBRE,0-4,RENGO,1
2024,autismo_F840,HOMBRE,0-4,RINCONADA,1
2024,autismo_F840,HOMBRE,0-4,ROMERAL,1
2024,autismo_F840,HOMBRE,0-4,SAGRADA FAMILIA,1
2024,autismo_F840,HOMBRE,0-4,SALAMANCA,1
2024,autismo_F840,HOMBRE,0-4,SAN ANTONIO,5
2024,autismo_F840,HOMBRE,0-4,SAN BERNARDO,15
2024,autismo_F840,HOMBRE,0-4,SAN CARLOS,3
2024,autismo_F840,HOMBRE,0-4,SAN CLEMENTE,1
2024,autismo_F840,HOMBRE,0-4,SAN ESTEBAN,1
2024,autismo_F840,HOMBRE,0-4,SAN FABIAN,1
2024,autismo_F840,HOMBRE,0-4,SAN FELIPE,1
2024,autismo_F840,HOMBRE,0-4,SAN FERNANDO,3
2024,autismo_F840,HOMBRE,0-4,SAN JAVIER,8
2024,autismo_F840,HOMBRE,0-4,SAN JOAQUIN,4
2024,autismo_F840,HOMBRE,0-4,SAN MIGUEL,6
2024,autismo_F840,HOMBRE,0-4,SAN NICOLAS,2
2024,autismo_F840,HOMBRE,0-4,SAN PEDRO DE ATACAMA,2
2024,autismo_F840,HOMBRE,0-4,SAN PEDRO DE LA PAZ,14
2024,autismo_F840,HOMBRE,0-4,SAN RAMON,5
2024,autismo_F840,HOMBRE,0-4,SANTIAGO,13
2024,autismo_F840,HOMBRE,0-4,SANTO DOMINGO,1
2024,autismo_F840,HOMBRE,0-4,TALAGANTE,3
2024,autismo_F840,HOMBRE,0-4,TALCA,14
2024,autismo_F840,HOMBRE,0-4,TALCAHUANO,15
2024,autismo_F840,HOMBRE,0-4,TALTAL,2
2024,autismo_F840,HOMBRE,0-4,TEMUCO,15
2024,autismo_F840,HOMBRE,0-4,TENO,2
2024,autismo_F840,HOMBRE,0-4,TIERRA AMARILLA,1
2024,autismo_F840,HOMBRE,0-4,TILTIL,1
2024,autismo_F840,HOMBRE,0-4,TOME,3
2024,autismo_F840,HOMBRE,0-4,TRAIGUEN,1
2024,autismo_F840,HOMBRE,0-4,VALDIVIA,9
2024,autismo_F840,HOMBRE,0-4,VALLENAR,2
2024,autismo_F840,HOMBRE,0-4,VALPARAISO,18
2024,autismo_F840,HOMBRE,0-4,VILLA ALEMANA,3
2024,autismo_F840,HOMBRE,0-4,VILLARRICA,9
2024,autismo_F840,HOMBRE,0-4,VINA DEL MAR,15
2024,autismo_F840,HOMBRE,0-4,YERBAS BUENAS,3
2024,autismo_F840,HOMBRE,0-4,YUNGAY,1
2024,autismo_F840,HOMBRE,10-14,ALGARROBO,1
2024,autismo_F840,HOMBRE,10-14,ALTO HOSPICIO,8
2024,autismo_F840,HOMBRE,10-14,ANCUD,1
2024,autismo_F840,HOMBRE,10-14,ANDACOLLO,2
2024,autismo_F840,HOMBRE,10-14,ANGOL,3
2024,autismo_F840,HOMBRE,10-14,ANTOFAGASTA,28
2024,autismo_F840,HOMBRE,10-14,ARAUCO,1
2024,autismo_F840,HOMBRE,10-14,ARICA,21
2024,autismo_F840,HOMBRE,10-14,BUIN,5
2024,autismo_F840,HOMBRE,10-14,BULNES,2
2024,autismo_F840,HOMBRE,10-14,CABILDO,1
2024,autismo_F840,HOMBRE,10-14,CABRERO,3
2024,autismo_F840,HOMBRE,10-14,CALAMA,18
2024,autismo_F840,HOMBRE,10-14,CALBUCO,1
2024,autismo_F840,HOMBRE,10-14,CALDERA,2
2024,autismo_F840,HOMBRE,10-14,CALERA,2
2024,autismo_F840,HOMBRE,10-14,CALERA DE TANGO,1
2024,autismo_F840,HOMBRE,10-14,CALLE LARGA,1
2024,autismo_F840,HOMBRE,10-14,CANETE,1
2024,autismo_F840,HOMBRE,10-14,CASABLANCA,1
2024,autismo_F840,HOMBRE,10-14,CAUQUENES,4
2024,autismo_F840,HOMBRE,10-14,CERRILLOS,4
2024,autismo_F840,HOMBRE,10-14,CERRO NAVIA,4
2024,autismo_F840,HOMBRE,10-14,CHIGUAYANTE,7
2024,autismo_F840,HOMBRE,10-14,CHILE CHICO,1
2024,autismo_F840,HOMBRE,10-14,CHILLAN,19
2024,autismo_F840,HOMBRE,10-14,CHILLAN VIEJO,1
2024,autismo_F840,HOMBRE,10-14,CHONCHI,2
2024,autismo_F840,HOMBRE,10-14,CISNES,1
2024,autismo_F840,HOMBRE,10-14,COBQUECURA,1
2024,autismo_F840,HOMBRE,10-14,COELEMU,1
2024,autismo_F840,HOMBRE,10-14,COIHAIQUE,3
2024,autismo_F840,HOMBRE,10-14,COIHUECO,1
2024,autismo_F840,HOMBRE,10-14,COLTAUCO,1
2024,autismo_F840,HOMBRE,10-14,CON CON,2
2024,autismo_F840,HOMBRE,10-14,CONCEPCION,18
2024,autismo_F840,HOMBRE,10-14,CONCHALI,1
2024,autismo_F840,HOMBRE,10-14,CONSTITUCION,3
2024,autismo_F840,HOMBRE,10-14,COPIAPO,7
2024,autismo_F840,HOMBRE,10-14,COQUIMBO,38
2024,autismo_F840,HOMBRE,10-14,CORONEL,8
2024,autismo_F840,HOMBRE,10-14,CUNCO,1
2024,autismo_F840,HOMBRE,10-14,CURACAVI,2
2024,autismo_F840,HOMBRE,10-14,CURANILAHUE,2
2024,autismo_F840,HOMBRE,10-14,CURICO,10
2024,autismo_F840,HOMBRE,10-14,DALCAHUE,3
2024,autismo_F840,HOMBRE,10-14,EL BOSQUE,9
2024,autismo_F840,HOMBRE,10-14,EL MONTE,1
2024,autismo_F840,HOMBRE,10-14,EL QUISCO,1
2024,autismo_F840,HOMBRE,10-14,ESTACION CENTRAL,10
2024,autismo_F840,HOMBRE,10-14,FREIRE,1
2024,autismo_F840,HOMBRE,10-14,GALVARINO,1
2024,autismo_F840,HOMBRE,10-14,HIJUELAS,1
2024,autismo_F840,HOMBRE,10-14,HUALANE,1
2024,autismo_F840,HOMBRE,10-14,HUALPEN,12
2024,autismo_F840,HOMBRE,10-14,HUALQUI,1
2024,autismo_F840,HOMBRE,10-14,HUASCO,2
2024,autismo_F840,HOMBRE,10-14,HUECHURABA,3
2024,autismo_F840,HOMBRE,10-14,ILLAPEL,1
2024,autismo_F840,HOMBRE,10-14,INDEPENDENCIA,1
2024,autismo_F840,HOMBRE,10-14,IQUIQUE,8
2024,autismo_F840,HOMBRE,10-14,ISLA DE MAIPO,1
2024,autismo_F840,HOMBRE,10-14,LA CISTERNA,2
2024,autismo_F840,HOMBRE,10-14,LA CRUZ,2
2024,autismo_F840,HOMBRE,10-14,LA FLORIDA,22
2024,autismo_F840,HOMBRE,10-14,LA GRANJA,9
2024,autismo_F840,HOMBRE,10-14,LA LIGUA,2
2024,autismo_F840,HOMBRE,10-14,LA PINTANA,9
2024,autismo_F840,HOMBRE,10-14,LA REINA,2
2024,autismo_F840,HOMBRE,10-14,LA SERENA,22
2024,autismo_F840,HOMBRE,10-14,LA UNION,1
2024,autismo_F840,HOMBRE,10-14,LAJA,1
2024,autismo_F840,HOMBRE,10-14,LAMPA,4
2024,autismo_F840,HOMBRE,10-14,LANCO,1
2024,autismo_F840,HOMBRE,10-14,LAS CABRAS,1
2024,autismo_F840,HOMBRE,10-14,LAS CONDES,3
2024,autismo_F840,HOMBRE,10-14,LAUTARO,3
2024,autismo_F840,HOMBRE,10-14,LEBU,1
2024,autismo_F840,HOMBRE,10-14,LIMACHE,1
2024,autismo_F840,HOMBRE,10-14,LINARES,8
2024,autismo_F840,HOMBRE,10-14,LLAILLAY,1
2024,autismo_F840,HOMBRE,10-14,LO BARNECHEA,1
2024,autismo_F840,HOMBRE,10-14,LO ESPEJO,3
2024,autismo_F840,HOMBRE,10-14,LO PRADO,2
2024,autismo_F840,HOMBRE,10-14,LONGAVI,1
2024,autismo_F840,HOMBRE,10-14,LOS ALAMOS,1
2024,autismo_F840,HOMBRE,10-14,LOS ANDES,2
2024,autismo_F840,HOMBRE,10-14,LOS ANGELES,21
2024,autismo_F840,HOMBRE,10-14,LOS MUERMOS,1
2024,autismo_F840,HOMBRE,10-14,LOS VILOS,1
2024,autismo_F840,HOMBRE,10-14,LOTA,6
2024,autismo_F840,HOMBRE,10-14,MACUL,8
2024,autismo_F840,HOMBRE,10-14,MAIPU,18
2024,autismo_F840,HOMBRE,10-14,MARCHIHUE,1
2024,autismo_F840,HOMBRE,10-14,MARIA PINTO,1
2024,autismo_F840,HOMBRE,10-14,MAULE,4
2024,autismo_F840,HOMBRE,10-14,MELIPILLA,3
2024,autismo_F840,HOMBRE,10-14,MOLINA,3
2024,autismo_F840,HOMBRE,10-14,MONTE PATRIA,4
2024,autismo_F840,HOMBRE,10-14,MOSTAZAL,1
2024,autismo_F840,HOMBRE,10-14,MULCHEN,2
2024,autismo_F840,HOMBRE,10-14,NAVIDAD,1
2024,autismo_F840,HOMBRE,10-14,NEGRETE,2
2024,autismo_F840,HOMBRE,10-14,NOGALES,2
2024,autismo_F840,HOMBRE,10-14,NUEVA IMPERIAL,3
2024,autismo_F840,HOMBRE,10-14,NUNOA,4
2024,autismo_F840,HOMBRE,10-14,OLIVAR,1
2024,autismo_F840,HOMBRE,10-14,OLMUE,1
2024,autismo_F840,HOMBRE,10-14,OSORNO,18
2024,autismo_F840,HOMBRE,10-14,OVALLE,11
2024,autismo_F840,HOMBRE,10-14,PADRE HURTADO,1
2024,autismo_F840,HOMBRE,10-14,PADRE LAS CASAS,4
2024,autismo_F840,HOMBRE,10-14,PAINE,4
2024,autismo_F840,HOMBRE,10-14,PALMILLA,1
2024,autismo_F840,HOMBRE,10-14,PANGUIPULLI,1
2024,autismo_F840,HOMBRE,10-14,PAPUDO,2
2024,autismo_F840,HOMBRE,10-14,PAREDONES,1
2024,autismo_F840,HOMBRE,10-14,PARRAL,2
2024,autismo_F840,HOMBRE,10-14,PEDRO AGUIRRE CERDA,8
2024,autismo_F840,HOMBRE,10-14,PELARCO,1
2024,autismo_F840,HOMBRE,10-14,PENAFLOR,1
2024,autismo_F840,HOMBRE,10-14,PENALOLEN,3
2024,autismo_F840,HOMBRE,10-14,PENCO,7
2024,autismo_F840,HOMBRE,10-14,PERALILLO,1
2024,autismo_F840,HOMBRE,10-14,PETORCA,1
2024,autismo_F840,HOMBRE,10-14,PORVENIR,1
2024,autismo_F840,HOMBRE,10-14,POZO ALMONTE,2
2024,autismo_F840,HOMBRE,10-14,PROVIDENCIA,8
2024,autismo_F840,HOMBRE,10-14,PUDAHUEL,8
2024,autismo_F840,HOMBRE,10-14,PUENTE ALTO,53
2024,autismo_F840,HOMBRE,10-14,PUERTO MONTT,4
2024,autismo_F840,HOMBRE,10-14,PUERTO OCTAY,1
2024,autismo_F840,HOMBRE,10-14,PUERTO VARAS,1
2024,autismo_F840,HOMBRE,10-14,PUNTA ARENAS,10
2024,autismo_F840,HOMBRE,10-14,PUREN,2
2024,autismo_F840,HOMBRE,10-14,PURRANQUE,2
2024,autismo_F840,HOMBRE,10-14,PUYEHUE,1
2024,autismo_F840,HOMBRE,10-14,QUELLON,3
2024,autismo_F840,HOMBRE,10-14,QUILICURA,5
2024,autismo_F840,HOMBRE,10-14,QUILLECO,1
2024,autismo_F840,HOMBRE,10-14,QUILLON,2
2024,autismo_F840,HOMBRE,10-14,QUILLOTA,7
2024,autismo_F840,HOMBRE,10-14,QUILPUE,3
2024,autismo_F840,HOMBRE,10-14,QUINCHAO,2
2024,autismo_F840,HOMBRE,10-14,QUINTA NORMAL,4
2024,autismo_F840,HOMBRE,10-14,QUINTERO,4
2024,autismo_F840,HOMBRE,10-14,RANCAGUA,9
2024,autismo_F840,HOMBRE,10-14,RECOLETA,2
2024,autismo_F840,HOMBRE,10-14,RENCA,6
2024,autismo_F840,HOMBRE,10-14,RENGO,1
2024,autismo_F840,HOMBRE,10-14,REQUINOA,1
2024,autismo_F840,HOMBRE,10-14,RIO CLARO,1
2024,autismo_F840,HOMBRE,10-14,RIO NEGRO,1
2024,autismo_F840,HOMBRE,10-14,ROMERAL,1
2024,autismo_F840,HOMBRE,10-14,SAN ANTONIO,3
2024,autismo_F840,HOMBRE,10-14,SAN BERNARDO,18
2024,autismo_F840,HOMBRE,10-14,SAN CARLOS,11
2024,autismo_F840,HOMBRE,10-14,SAN ESTEBAN,1
2024,autismo_F840,HOMBRE,10-14,SAN FELIPE,3
2024,autismo_F840,HOMBRE,10-14,SAN FERNANDO,6
2024,autismo_F840,HOMBRE,10-14,SAN IGNACIO,2
2024,autismo_F840,HOMBRE,10-14,SAN JAVIER,2
2024,autismo_F840,HOMBRE,10-14,SAN JOAQUIN,5
2024,autismo_F840,HOMBRE,10-14,SAN JOSE DE MAIPO,1
2024,autismo_F840,HOMBRE,10-14,SAN JUAN DE LA COSTA,2
2024,autismo_F840,HOMBRE,10-14,SAN MIGUEL,1
2024,autismo_F840,HOMBRE,10-14,SAN PABLO,1
2024,autismo_F840,HOMBRE,10-14,SAN PEDRO DE ATACAMA,2
2024,autismo_F840,HOMBRE,10-14,SAN PEDRO DE LA PAZ,9
2024,autismo_F840,HOMBRE,10-14,SAN RAFAEL,1
2024,autismo_F840,HOMBRE,10-14,SAN RAMON,3
2024,autismo_F840,HOMBRE,10-14,SAN VICENTE,1
2024,autismo_F840,HOMBRE,10-14,SANTA CRUZ,2
2024,autismo_F840,HOMBRE,10-14,SANTA JUANA,3
2024,autismo_F840,HOMBRE,10-14,SANTIAGO,16
2024,autismo_F840,HOMBRE,10-14,SANTO DOMINGO,1
2024,autismo_F840,HOMBRE,10-14,TALAGANTE,6
2024,autismo_F840,HOMBRE,10-14,TALCA,7
2024,autismo_F840,HOMBRE,10-14,TALCAHUANO,17
2024,autismo_F840,HOMBRE,10-14,TEMUCO,21
2024,autismo_F840,HOMBRE,10-14,TENO,2
2024,autismo_F840,HOMBRE,10-14,TOCOPILLA,6
2024,autismo_F840,HOMBRE,10-14,TOLTEN,2
2024,autismo_F840,HOMBRE,10-14,TOME,8
2024,autismo_F840,HOMBRE,10-14,VALDIVIA,7
2024,autismo_F840,HOMBRE,10-14,VALLENAR,4
2024,autismo_F840,HOMBRE,10-14,VALPARAISO,28
2024,autismo_F840,HOMBRE,10-14,VICTORIA,4
2024,autismo_F840,HOMBRE,10-14,VICUNA,1
2024,autismo_F840,HOMBRE,10-14,VILCUN,1
2024,autismo_F840,HOMBRE,10-14,VILLA ALEGRE,1
2024,autismo_F840,HOMBRE,10-14,VILLA ALEMANA,6
2024,autismo_F840,HOMBRE,10-14,VILLARRICA,2
2024,autismo_F840,HOMBRE,10-14,VINA DEL MAR,26
2024,autismo_F840,HOMBRE,10-14,YERBAS BUENAS,1
2024,autismo_F840,HOMBRE,10-14,YUNGAY,1
2024,autismo_F840,HOMBRE,15-19,ALTO HOSPICIO,5
2024,autismo_F840,HOMBRE,15-19,ANCUD,1
2024,autismo_F840,HOMBRE,15-19,ANGOL,2
2024,autismo_F840,HOMBRE,15-19,ANTOFAGASTA,14
2024,autismo_F840,HOMBRE,15-19,ARAUCO,2
2024,autismo_F840,HOMBRE,15-19,ARICA,12
2024,autismo_F840,HOMBRE,15-19,CALAMA,9
2024,autismo_F840,HOMBRE,15-19,CALBUCO,1
2024,autismo_F840,HOMBRE,15-19,CARTAGENA,1
2024,autismo_F840,HOMBRE,15-19,CASTRO,2
2024,autismo_F840,HOMBRE,15-19,CATEMU,1
2024,autismo_F840,HOMBRE,15-19,CAUQUENES,1
2024,autismo_F840,HOMBRE,15-19,CHANCO,1
2024,autismo_F840,HOMBRE,15-19,CHIGUAYANTE,4
2024,autismo_F840,HOMBRE,15-19,CHILLAN,6
2024,autismo_F840,HOMBRE,15-19,CHIMBARONGO,1
2024,autismo_F840,HOMBRE,15-19,CHONCHI,2
2024,autismo_F840,HOMBRE,15-19,COIHAIQUE,1
2024,autismo_F840,HOMBRE,15-19,COLBUN,1
2024,autismo_F840,HOMBRE,15-19,CONCEPCION,5
2024,autismo_F840,HOMBRE,15-19,CONSTITUCION,1
2024,autismo_F840,HOMBRE,15-19,COPIAPO,2
2024,autismo_F840,HOMBRE,15-19,COQUIMBO,12
2024,autismo_F840,HOMBRE,15-19,CORONEL,7
2024,autismo_F840,HOMBRE,15-19,CUNCO,1
2024,autismo_F840,HOMBRE,15-19,CURACAVI,1
2024,autismo_F840,HOMBRE,15-19,CURACO DE VELEZ,1
2024,autismo_F840,HOMBRE,15-19,CURICO,4
2024,autismo_F840,HOMBRE,15-19,DALCAHUE,2
2024,autismo_F840,HOMBRE,15-19,DONIHUE,2
2024,autismo_F840,HOMBRE,15-19,EL BOSQUE,4
2024,autismo_F840,HOMBRE,15-19,EL QUISCO,2
2024,autismo_F840,HOMBRE,15-19,EL TABO,1
2024,autismo_F840,HOMBRE,15-19,ESTACION CENTRAL,3
2024,autismo_F840,HOMBRE,15-19,FLORIDA,1
2024,autismo_F840,HOMBRE,15-19,HUALAIHUE,2
2024,autismo_F840,HOMBRE,15-19,HUALPEN,4
2024,autismo_F840,HOMBRE,15-19,HUALQUI,1
2024,autismo_F840,HOMBRE,15-19,IQUIQUE,4
2024,autismo_F840,HOMBRE,15-19,LA FLORIDA,11
2024,autismo_F840,HOMBRE,15-19,LA GRANJA,5
2024,autismo_F840,HOMBRE,15-19,LA PINTANA,7
2024,autismo_F840,HOMBRE,15-19,LA REINA,2
2024,autismo_F840,HOMBRE,15-19,LA SERENA,6
2024,autismo_F840,HOMBRE,15-19,LAMPA,1
2024,autismo_F840,HOMBRE,15-19,LAS CABRAS,1
2024,autismo_F840,HOMBRE,15-19,LAS CONDES,2
2024,autismo_F840,HOMBRE,15-19,LAUTARO,6
2024,autismo_F840,HOMBRE,15-19,LIMACHE,3
2024,autismo_F840,HOMBRE,15-19,LINARES,6
2024,autismo_F840,HOMBRE,15-19,LO ESPEJO,7
2024,autismo_F840,HOMBRE,15-19,LO PRADO,1
2024,autismo_F840,HOMBRE,15-19,LONCOCHE,2
2024,autismo_F840,HOMBRE,15-19,LONQUIMAY,2
2024,autismo_F840,HOMBRE,15-19,LOS ANDES,3
2024,autismo_F840,HOMBRE,15-19,LOS ANGELES,12
2024,autismo_F840,HOMBRE,15-19,LOS SAUCES,1
2024,autismo_F840,HOMBRE,15-19,MACHALI,1
2024,autismo_F840,HOMBRE,15-19,MACUL,2
2024,autismo_F840,HOMBRE,15-19,MAIPU,7
2024,autismo_F840,HOMBRE,15-19,MARIA ELENA,1
2024,autismo_F840,HOMBRE,15-19,MEJILLONES,1
2024,autismo_F840,HOMBRE,15-19,MELIPILLA,4
2024,autismo_F840,HOMBRE,15-19,MOLINA,2
2024,autismo_F840,HOMBRE,15-19,NATALES,1
2024,autismo_F840,HOMBRE,15-19,NEGRETE,2
2024,autismo_F840,HOMBRE,15-19,NUEVA IMPERIAL,1
2024,autismo_F840,HOMBRE,15-19,NUNOA,3
2024,autismo_F840,HOMBRE,15-19,OLIVAR,1
2024,autismo_F840,HOMBRE,15-19,OSORNO,2
2024,autismo_F840,HOMBRE,15-19,OVALLE,2
2024,autismo_F840,HOMBRE,15-19,PADRE HURTADO,1
2024,autismo_F840,HOMBRE,15-19,PADRE LAS CASAS,3
2024,autismo_F840,HOMBRE,15-19,PAINE,1
2024,autismo_F840,HOMBRE,15-19,PEDRO AGUIRRE CERDA,1
2024,autismo_F840,HOMBRE,15-19,PENALOLEN,2
2024,autismo_F840,HOMBRE,15-19,PENCO,3
2024,autismo_F840,HOMBRE,15-19,PIRQUE,1
2024,autismo_F840,HOMBRE,15-19,PITRUFQUEN,1
2024,autismo_F840,HOMBRE,15-19,PROVIDENCIA,2
2024,autismo_F840,HOMBRE,15-19,PUDAHUEL,4
2024,autismo_F840,HOMBRE,15-19,PUENTE ALTO,18
2024,autismo_F840,HOMBRE,15-19,PUERTO MONTT,4
2024,autismo_F840,HOMBRE,15-19,PUERTO VARAS,3
2024,autismo_F840,HOMBRE,15-19,PUMANQUE,1
2024,autismo_F840,HOMBRE,15-19,PUNITAQUI,1
2024,autismo_F840,HOMBRE,15-19,PUNTA ARENAS,13
2024,autismo_F840,HOMBRE,15-19,PUREN,1
2024,autismo_F840,HOMBRE,15-19,PUYEHUE,1
2024,autismo_F840,HOMBRE,15-19,QUILICURA,2
2024,autismo_F840,HOMBRE,15-19,QUILLON,1
2024,autismo_F840,HOMBRE,15-19,QUILLOTA,3
2024,autismo_F840,HOMBRE,15-19,QUILPUE,2
2024,autismo_F840,HOMBRE,15-19,QUINTA NORMAL,1
2024,autismo_F840,HOMBRE,15-19,RANCAGUA,2
2024,autismo_F840,HOMBRE,15-19,RANQUIL,1
2024,autismo_F840,HOMBRE,15-19,RECOLETA,1
2024,autismo_F840,HOMBRE,15-19,RENAICO,2
2024,autismo_F840,HOMBRE,15-19,RENCA,2
2024,autismo_F840,HOMBRE,15-19,RETIRO,1
2024,autismo_F840,HOMBRE,15-19,SAN ANTONIO,3
2024,autismo_F840,HOMBRE,15-19,SAN BERNARDO,6
2024,autismo_F840,HOMBRE,15-19,SAN CARLOS,1
2024,autismo_F840,HOMBRE,15-19,SAN CLEMENTE,1
2024,autismo_F840,HOMBRE,15-19,SAN ESTEBAN,2
2024,autismo_F840,HOMBRE,15-19,SAN FELIPE,2
2024,autismo_F840,HOMBRE,15-19,SAN FERNANDO,1
2024,autismo_F840,HOMBRE,15-19,SAN JOAQUIN,1
2024,autismo_F840,HOMBRE,15-19,SAN MIGUEL,2
2024,autismo_F840,HOMBRE,15-19,SAN NICOLAS,1
2024,autismo_F840,HOMBRE,15-19,SAN PEDRO DE LA PAZ,3
2024,autismo_F840,HOMBRE,15-19,SAN RAMON,3
2024,autismo_F840,HOMBRE,15-19,SANTA CRUZ,1
2024,autismo_F840,HOMBRE,15-19,SANTIAGO,11
2024,autismo_F840,HOMBRE,15-19,TALCA,8
2024,autismo_F840,HOMBRE,15-19,TALCAHUANO,11
2024,autismo_F840,HOMBRE,15-19,TEMUCO,13
2024,autismo_F840,HOMBRE,15-19,TOCOPILLA,2
2024,autismo_F840,HOMBRE,15-19,TOME,2
2024,autismo_F840,HOMBRE,15-19,VALDIVIA,5
2024,autismo_F840,HOMBRE,15-19,VALLENAR,3
2024,autismo_F840,HOMBRE,15-19,VALPARAISO,8
2024,autismo_F840,HOMBRE,15-19,VICTORIA,3
2024,autismo_F840,HOMBRE,15-19,VICUNA,1
2024,autismo_F840,HOMBRE,15-19,VILLA ALEMANA,2
2024,autismo_F840,HOMBRE,15-19,VINA DEL MAR,13
2024,autismo_F840,HOMBRE,15-19,VITACURA,1
2024,autismo_F840,HOMBRE,15-19,YUNGAY,3
2024,autismo_F840,HOMBRE,20-24,ALTO HOSPICIO,1
2024,autismo_F840,HOMBRE,20-24,ANGOL,2
2024,autismo_F840,HOMBRE,20-24,ANTOFAGASTA,5
2024,autismo_F840,HOMBRE,20-24,ARICA,4
2024,autismo_F840,HOMBRE,20-24,CALAMA,4
2024,autismo_F840,HOMBRE,20-24,CALERA DE TANGO,2
2024,autismo_F840,HOMBRE,20-24,CARTAGENA,1
2024,autismo_F840,HOMBRE,20-24,CASABLANCA,1
2024,autismo_F840,HOMBRE,20-24,CAUQUENES,1
2024,autismo_F840,HOMBRE,20-24,CERRILLOS,2
2024,autismo_F840,HOMBRE,20-24,CHANARAL,1
2024,autismo_F840,HOMBRE,20-24,CHIGUAYANTE,1
2024,autismo_F840,HOMBRE,20-24,CHILLAN,2
2024,autismo_F840,HOMBRE,20-24,COIHAIQUE,1
2024,autismo_F840,HOMBRE,20-24,COLBUN,1
2024,autismo_F840,HOMBRE,20-24,CONCEPCION,3
2024,autismo_F840,HOMBRE,20-24,CONCHALI,1
2024,autismo_F840,HOMBRE,20-24,CONSTITUCION,1
2024,autismo_F840,HOMBRE,20-24,COQUIMBO,4
2024,autismo_F840,HOMBRE,20-24,CORONEL,2
2024,autismo_F840,HOMBRE,20-24,CURICO,2
2024,autismo_F840,HOMBRE,20-24,ESTACION CENTRAL,3
2024,autismo_F840,HOMBRE,20-24,HUALPEN,2
2024,autismo_F840,HOMBRE,20-24,IQUIQUE,1
2024,autismo_F840,HOMBRE,20-24,LA CRUZ,1
2024,autismo_F840,HOMBRE,20-24,LA FLORIDA,1
2024,autismo_F840,HOMBRE,20-24,LA PINTANA,2
2024,autismo_F840,HOMBRE,20-24,LA SERENA,2
2024,autismo_F840,HOMBRE,20-24,LAUTARO,1
2024,autismo_F840,HOMBRE,20-24,LINARES,1
2024,autismo_F840,HOMBRE,20-24,LLANQUIHUE,1
2024,autismo_F840,HOMBRE,20-24,LONGAVI,1
2024,autismo_F840,HOMBRE,20-24,LOS ANGELES,1
2024,autismo_F840,HOMBRE,20-24,LUMACO,1
2024,autismo_F840,HOMBRE,20-24,MACHALI,1
2024,autismo_F840,HOMBRE,20-24,MACUL,1
2024,autismo_F840,HOMBRE,20-24,MAIPU,4
2024,autismo_F840,HOMBRE,20-24,MOLINA,1
2024,autismo_F840,HOMBRE,20-24,NACIMIENTO,1
2024,autismo_F840,HOMBRE,20-24,NUNOA,1
2024,autismo_F840,HOMBRE,20-24,PADRE HURTADO,1
2024,autismo_F840,HOMBRE,20-24,PADRE LAS CASAS,1
2024,autismo_F840,HOMBRE,20-24,PARRAL,1
2024,autismo_F840,HOMBRE,20-24,PENAFLOR,1
2024,autismo_F840,HOMBRE,20-24,PENALOLEN,2
2024,autismo_F840,HOMBRE,20-24,PENCO,1
2024,autismo_F840,HOMBRE,20-24,PICHILEMU,1
2024,autismo_F840,HOMBRE,20-24,PUCHUNCAVI,1
2024,autismo_F840,HOMBRE,20-24,PUENTE ALTO,10
2024,autismo_F840,HOMBRE,20-24,PUERTO MONTT,3
2024,autismo_F840,HOMBRE,20-24,PUERTO VARAS,1
2024,autismo_F840,HOMBRE,20-24,PUNTA ARENAS,3
2024,autismo_F840,HOMBRE,20-24,PUTAENDO,1
2024,autismo_F840,HOMBRE,20-24,QUILICURA,1
2024,autismo_F840,HOMBRE,20-24,QUILLOTA,2
2024,autismo_F840,HOMBRE,20-24,QUINTA DE TILCOCO,1
2024,autismo_F840,HOMBRE,20-24,QUIRIHUE,1
2024,autismo_F840,HOMBRE,20-24,RANCAGUA,2
2024,autismo_F840,HOMBRE,20-24,RENCA,1
2024,autismo_F840,HOMBRE,20-24,SAN ANTONIO,2
2024,autismo_F840,HOMBRE,20-24,SAN CARLOS,1
2024,autismo_F840,HOMBRE,20-24,SAN FERNANDO,2
2024,autismo_F840,HOMBRE,20-24,SAN JOAQUIN,1
2024,autismo_F840,HOMBRE,20-24,SAN PEDRO DE ATACAMA,1
2024,autismo_F840,HOMBRE,20-24,SAN RAMON,2
2024,autismo_F840,HOMBRE,20-24,SANTIAGO,1
2024,autismo_F840,HOMBRE,20-24,TALCA,1
2024,autismo_F840,HOMBRE,20-24,TALCAHUANO,4
2024,autismo_F840,HOMBRE,20-24,TEMUCO,7
2024,autismo_F840,HOMBRE,20-24,VALLENAR,1
2024,autismo_F840,HOMBRE,20-24,VALPARAISO,2
2024,autismo_F840,HOMBRE,20-24,VICTORIA,3
2024,autismo_F840,HOMBRE,20-24,VILLA ALEMANA,1
2024,autismo_F840,HOMBRE,20-24,VILLARRICA,1
2024,autismo_F840,HOMBRE,20-24,VINA DEL MAR,6
2024,autismo_F840,HOMBRE,25-29,ANGOL,1
2024,autismo_F840,HOMBRE,25-29,ARICA,1
