year,definition,role,sex,age,records
2024,F84_historico,solo_secundario,MUJER,15.0,173
2024,F84_historico,solo_secundario,MUJER,16.0,137
2024,F84_historico,solo_secundario,MUJER,17.0,118
2024,F84_historico,solo_secundario,MUJER,18.0,76
2024,F84_historico,solo_secundario,MUJER,19.0,54
2024,F84_historico,solo_secundario,MUJER,20.0,45
2024,F84_historico,solo_secundario,MUJER,21.0,44
2024,F84_historico,solo_secundario,MUJER,22.0,33
2024,F84_historico,solo_secundario,MUJER,23.0,27
2024,F84_historico,solo_secundario,MUJER,24.0,37
2024,F84_historico,solo_secundario,MUJER,25.0,34
2024,F84_historico,solo_secundario,MUJER,26.0,23
2024,F84_historico,solo_secundario,MUJER,27.0,15
2024,F84_historico,solo_secundario,MUJER,28.0,17
2024,F84_historico,solo_secundario,MUJER,29.0,23
2024,F84_historico,solo_secundario,MUJER,30.0,12
2024,F84_historico,solo_secundario,MUJER,31.0,16
2024,F84_historico,solo_secundario,MUJER,32.0,15
2024,F84_historico,solo_secundario,MUJER,33.0,10
2024,F84_historico,solo_secundario,MUJER,34.0,10
2024,F84_historico,solo_secundario,MUJER,35.0,6
2024,F84_historico,solo_secundario,MUJER,36.0,15
2024,F84_historico,solo_secundario,MUJER,37.0,7
2024,F84_historico,solo_secundario,MUJER,38.0,8
2024,F84_historico,solo_secundario,MUJER,39.0,9
2024,F84_historico,solo_secundario,MUJER,40.0,4
2024,F84_historico,solo_secundario,MUJER,41.0,9
2024,F84_historico,solo_secundario,MUJER,42.0,7
2024,F84_historico,solo_secundario,MUJER,43.0,3
2024,F84_historico,solo_secundario,MUJER,44.0,1
2024,F84_historico,solo_secundario,MUJER,45.0,3
2024,F84_historico,solo_secundario,MUJER,46.0,1
2024,F84_historico,solo_secundario,MUJER,47.0,3
2024,F84_historico,solo_secundario,MUJER,48.0,2
2024,F84_historico,solo_secundario,MUJER,49.0,2
2024,F84_historico,solo_secundario,MUJER,50.0,4
2024,F84_historico,solo_secundario,MUJER,51.0,1
2024,F84_historico,solo_secundario,MUJER,52.0,1
2024,F84_historico,solo_secundario,MUJER,53.0,1
2024,F84_historico,solo_secundario,MUJER,54.0,1
2024,F84_historico,solo_secundario,MUJER,56.0,2
2024,F84_historico,solo_secundario,MUJER,57.0,2
2024,F84_historico,solo_secundario,MUJER,60.0,1
2024,F84_historico,solo_secundario,MUJER,62.0,1
2024,F84_historico,solo_secundario,MUJER,65.0,2
2024,F84_historico,solo_secundario,MUJER,66.0,1
2024,F84_historico,solo_secundario,MUJER,71.0,1
2024,F84_historico,solo_secundario,MUJER,73.0,1
2024,F84_historico,solo_secundario,MUJER,74.0,1
2024,F84_historico,solo_secundario,MUJER,79.0,1
2024,F84_historico,solo_secundario,MUJER,80.0,1
2024,F84_historico,solo_secundario,MUJER,81.0,1
2024,F84_historico,solo_secundario,MUJER,82.0,1
2024,F84_historico,solo_secundario,MUJER,84.0,2
2024,F84_historico,solo_secundario,MUJER,88.0,1
2024,F84_historico,solo_secundario,MUJER,89.0,1
2024,F84_historico,solo_secundario,,3.0,1
2024,F84_historico,solo_secundario,,13.0,1
2024,F84_historico,solo_secundario,,15.0,1
2024,F84_historico,solo_secundario,,16.0,1
