year,code,IdRegion,IdComuna,Col01,Col02,Col03,total_known,rows,rows_total_known,reporting_establishments
2018,05225000,9,09115,2,2,0,2,2,2,1
2018,05225000,9,09120,9,5,4,9,5,5,3
2018,05225000,9,09201,16,12,4,16,11,11,3
2018,05225000,9,09210,3,2,1,3,2,2,1
2018,05225000,9,09211,3,2,1,3,3,3,3
2018,06902600,1,01101,38,31,7,38,19,19,6
2018,06902600,1,01107,47,35,12,47,26,26,5
2018,06902600,10,10101,70,50,20,70,41,41,13
2018,06902600,10,10102,2,2,0,2,2,2,2
2018,06902600,10,10103,1,1,0,1,1,1,1
2018,06902600,10,10106,1,0,1,1,1,1,1
2018,06902600,10,10107,1,1,0,1,1,1,1
2018,06902600,10,10108,13,7,6,13,2,2,1
2018,06902600,10,10109,2,1,1,2,2,2,1
2018,06902600,10,10201,16,8,8,16,5,5,3
2018,06902600,10,10202,6,3,3,6,5,5,3
2018,06902600,10,10203,1,1,0,1,1,1,1
2018,06902600,10,10204,1,1,0,1,1,1,1
2018,06902600,10,10205,1,1,0,1,1,1,1
2018,06902600,10,10208,1,1,0,1,1,1,1
2018,06902600,10,10210,1,0,1,1,1,1,1
2018,06902600,10,10301,43,30,13,43,26,26,8
2018,06902600,10,10302,1,1,0,1,1,1,1
2018,06902600,10,10402,1,1,0,1,1,1,1
2018,06902600,11,11101,21,18,3,21,19,19,4
2018,06902600,11,11102,1,0,1,1,1,1,1
2018,06902600,11,11201,12,6,6,12,5,5,3
2018,06902600,11,11202,1,0,1,1,1,1,1
2018,06902600,11,11401,1,1,0,1,1,1,1
2018,06902600,12,12101,37,29,8,37,17,17,4
2018,06902600,12,12401,8,6,2,8,6,6,1
2018,06902600,13,13101,71,61,10,71,23,23,5
2018,06902600,13,13102,16,12,4,16,13,13,4
2018,06902600,13,13103,16,13,3,16,10,10,3
2018,06902600,13,13104,12,10,2,12,9,9,4
2018,06902600,13,13105,13,11,2,13,9,9,6
2018,06902600,13,13106,3,1,2,3,2,2,2
2018,06902600,13,13107,9,8,1,9,8,8,3
2018,06902600,13,13108,14,9,5,14,10,10,3
2018,06902600,13,13109,8,8,0,8,8,8,2
2018,06902600,13,13110,45,37,8,45,31,31,8
2018,06902600,13,13111,14,10,4,14,11,11,6
2018,06902600,13,13112,3,3,0,3,3,3,2
2018,06902600,13,13113,8,6,2,8,4,4,3
2018,06902600,13,13114,11,10,1,11,8,8,2
2018,06902600,13,13115,12,6,6,12,5,5,2
2018,06902600,13,13116,24,21,3,24,13,13,4
2018,06902600,13,13117,6,6,0,6,6,6,2
2018,06902600,13,13118,27,20,7,27,19,19,4
2018,06902600,13,13119,14,9,5,14,12,12,7
2018,06902600,13,13120,25,18,7,25,18,18,5
2018,06902600,13,13121,35,25,10,35,18,18,4
2018,06902600,13,13122,33,28,5,33,23,23,6
2018,06902600,13,13123,45,32,13,45,21,21,8
2018,06902600,13,13124,48,30,18,48,15,15,3
2018,06902600,13,13125,22,19,3,22,12,12,3
2018,06902600,13,13126,4,4,0,4,4,4,2
2018,06902600,13,13127,13,12,1,13,11,11,3
2018,06902600,13,13128,29,26,3,29,20,20,5
2018,06902600,13,13129,44,34,10,44,16,16,6
2018,06902600,13,13130,7,1,6,7,4,4,2
2018,06902600,13,13131,75,64,11,75,24,24,5
2018,06902600,13,13132,5,4,1,5,2,2,1
2018,06902600,13,13201,252,143,109,252,68,68,10
2018,06902600,13,13202,1,0,1,1,1,1,1
2018,06902600,13,13203,1,1,0,1,1,1,1
2018,06902600,13,13301,15,10,5,15,10,10,3
2018,06902600,13,13302,19,14,5,19,14,14,4
2018,06902600,13,13303,5,5,0,5,5,5,2
2018,06902600,13,13401,88,66,22,88,40,40,10
2018,06902600,13,13402,38,29,9,38,14,14,3
2018,06902600,13,13403,1,1,0,1,1,1,1
2018,06902600,13,13404,11,7,4,11,5,5,2
2018,06902600,13,13501,22,21,1,22,19,19,5
2018,06902600,13,13504,1,1,0,1,1,1,1
2018,06902600,13,13505,3,3,0,3,2,2,1
2018,06902600,13,13601,15,12,3,15,11,11,3
2018,06902600,13,13602,2,2,0,2,2,2,2
2018,06902600,13,13603,2,2,0,2,2,2,2
2018,06902600,13,13604,3,1,2,3,3,3,1
2018,06902600,13,13605,18,11,7,18,9,9,3
2018,06902600,14,14101,26,19,7,26,14,14,4
2018,06902600,14,14103,1,0,1,1,1,1,1
2018,06902600,14,14106,1,1,0,1,1,1,1
2018,06902600,14,14204,3,3,0,3,2,2,1
2018,06902600,15,15101,107,88,19,107,59,59,12
2018,06902600,2,02101,92,75,17,92,54,54,10
2018,06902600,2,02102,5,5,0,5,4,4,1
2018,06902600,2,02103,1,0,1,1,1,1,1
2018,06902600,2,02104,8,6,2,8,6,6,1
2018,06902600,2,02201,38,28,10,38,24,24,7
2018,06902600,2,02301,2,1,1,2,2,2,1
2018,06902600,3,03101,12,9,3,12,12,12,5
2018,06902600,3,03202,1,0,1,1,1,1,1
2018,06902600,3,03301,3,3,0,3,2,2,2
2018,06902600,3,03304,1,1,0,1,1,1,1
2018,06902600,4,04101,63,43,20,63,36,36,9
2018,06902600,4,04102,36,28,8,36,28,28,8
2018,06902600,4,04105,2,2,0,2,2,2,2
2018,06902600,4,04106,3,2,1,3,3,3,3
2018,06902600,4,04201,18,13,5,18,8,8,3
2018,06902600,4,04203,2,1,1,2,2,2,2
2018,06902600,4,04204,2,1,1,2,1,1,1
2018,06902600,4,04301,33,23,10,33,13,13,4
2018,06902600,4,04302,1,1,0,1,1,1,1
2018,06902600,4,04303,2,2,0,2,2,2,2
2018,06902600,4,04304,3,3,0,3,2,2,1
2018,06902600,5,05101,36,26,10,36,30,30,12
2018,06902600,5,05102,4,4,0,4,4,4,3
2018,06902600,5,05103,6,5,1,6,4,4,1
2018,06902600,5,05105,1,1,0,1,1,1,1
2018,06902600,5,05107,4,2,2,4,2,2,2
2018,06902600,5,05109,16,15,1,16,14,14,9
2018,06902600,5,05201,1,1,0,1,1,1,1
2018,06902600,5,05301,12,8,4,12,5,5,1
2018,06902600,5,05302,1,1,0,1,1,1,1
2018,06902600,5,05401,14,11,3,14,6,6,1
2018,06902600,5,05402,1,1,0,1,1,1,1
2018,06902600,5,05404,1,1,0,1,1,1,1
2018,06902600,5,05405,3,3,0,3,3,3,2
2018,06902600,5,05501,132,96,36,132,36,36,7
2018,06902600,5,05502,4,3,1,4,4,4,2
2018,06902600,5,05504,6,5,1,6,2,2,1
2018,06902600,5,05506,1,1,0,1,1,1,1
2018,06902600,5,05601,31,22,9,31,24,24,9
2018,06902600,5,05602,6,5,1,6,3,3,2
2018,06902600,5,05604,2,1,1,2,2,2,2
2018,06902600,5,05605,3,2,1,3,3,3,2
2018,06902600,5,05606,3,3,0,3,3,3,1
2018,06902600,5,05701,23,19,4,23,14,14,4
2018,06902600,5,05702,4,3,1,4,2,2,1
2018,06902600,5,05704,1,1,0,1,1,1,1
2018,06902600,5,05705,1,1,0,1,1,1,1
2018,06902600,5,05706,5,4,1,5,5,5,2
2018,06902600,5,05801,61,43,18,61,34,34,6
2018,06902600,5,05802,6,6,0,6,5,5,2
2018,06902600,5,05803,4,3,1,4,2,2,1
2018,06902600,5,05804,18,13,5,18,12,12,2
2018,06902600,6,06101,31,23,8,31,26,26,11
2018,06902600,6,06103,1,0,1,1,1,1,1
2018,06902600,6,06105,3,3,0,3,3,3,2
2018,06902600,6,06106,3,3,0,3,2,2,1
2018,06902600,6,06107,5,5,0,5,5,5,2
2018,06902600,6,06110,1,1,0,1,1,1,1
2018,06902600,6,06111,3,3,0,3,3,3,2
2018,06902600,6,06112,6,4,2,6,3,3,1
2018,06902600,6,06113,4,4,0,4,3,3,1
2018,06902600,6,06115,13,6,7,13,10,10,6
2018,06902600,6,06117,7,6,1,7,7,7,4
2018,06902600,6,06201,3,2,1,3,3,3,1
2018,06902600,6,06204,1,1,0,1,1,1,1
2018,06902600,6,06301,45,44,1,45,22,22,4
2018,06902600,6,06303,2,0,2,2,2,2,1
2018,06902600,6,06304,2,2,0,2,1,1,1
2018,06902600,6,06305,1,0,1,1,1,1,1
2018,06902600,6,06306,1,1,0,1,1,1,1
2018,06902600,6,06307,1,1,0,1,1,1,1
2018,06902600,6,06308,1,0,1,1,1,1,1
2018,06902600,6,06309,6,1,5,6,2,2,1
2018,06902600,6,06310,2,2,0,2,2,2,2
2018,06902600,7,07101,32,24,8,32,25,25,9
2018,06902600,7,07102,3,3,0,3,3,3,3
2018,06902600,7,07104,1,0,1,1,1,1,1
2018,06902600,7,07105,2,2,0,2,2,2,1
2018,06902600,7,07201,4,3,1,4,3,3,2
2018,06902600,7,07202,1,1,0,1,1,1,1
2018,06902600,7,07203,1,1,0,1,1,1,1
2018,06902600,7,07301,15,12,3,15,9,9,3
2018,06902600,7,07304,2,2,0,2,2,2,2
2018,06902600,7,07401,7,5,2,7,7,7,4
2018,06902600,7,07404,2,2,0,2,2,2,2
2018,06902600,8,08101,96,70,26,96,45,45,10
2018,06902600,8,08102,21,17,4,21,17,17,6
2018,06902600,8,08103,11,10,1,11,11,11,3
2018,06902600,8,08105,3,3,0,3,1,1,1
2018,06902600,8,08106,24,20,4,24,16,16,5
2018,06902600,8,08107,42,37,5,42,17,17,4
2018,06902600,8,08108,10,8,2,10,9,9,5
2018,06902600,8,08110,113,83,30,113,39,39,8
2018,06902600,8,08111,19,16,3,19,15,15,4
2018,06902600,8,08112,61,44,17,61,32,32,5
2018,06902600,8,08201,22,22,0,22,16,16,4
2018,06902600,8,08202,52,43,9,52,18,18,4
2018,06902600,8,08203,15,11,4,15,10,10,4
2018,06902600,8,08205,19,16,3,19,12,12,3
2018,06902600,8,08206,4,4,0,4,4,4,2
2018,06902600,8,08207,4,3,1,4,4,4,3
2018,06902600,8,08301,47,26,21,47,19,19,9
2018,06902600,8,08304,1,1,0,1,1,1,1
2018,06902600,8,08305,2,2,0,2,2,2,2
2018,06902600,8,08307,2,1,1,2,2,2,2
2018,06902600,8,08310,2,1,1,2,1,1,1
2018,06902600,8,08311,2,1,1,2,2,2,2
2018,06902600,8,08312,2,0,2,2,1,1,1
2018,06902600,8,08313,2,1,1,2,2,2,1
2018,06902600,8,08401,45,33,12,45,27,27,8
2018,06902600,8,08402,9,6,3,9,7,7,3
2018,06902600,8,08404,9,9,0,9,7,7,1
2018,06902600,8,08405,4,3,1,4,2,2,2
2018,06902600,8,08406,7,7,0,7,7,7,2
2018,06902600,8,08407,4,2,2,4,2,2,1
2018,06902600,8,08409,9,5,4,9,4,4,1
2018,06902600,8,08413,3,3,0,3,2,2,1
2018,06902600,8,08414,1,0,1,1,1,1,1
2018,06902600,8,08416,26,20,6,26,20,20,4
2018,06902600,8,08417,2,2,0,2,2,2,1
2018,06902600,8,08419,2,0,2,2,1,1,1
2018,06902600,9,09101,24,18,6,24,21,21,10
2018,06902600,9,09103,10,5,5,10,5,5,3
2018,06902600,9,09105,2,1,1,2,2,2,1
2018,06902600,9,09108,26,21,5,26,14,14,4
2018,06902600,9,09110,1,1,0,1,1,1,1
2018,06902600,9,09111,10,8,2,10,8,8,5
2018,06902600,9,09112,11,5,6,11,10,10,2
2018,06902600,9,09114,20,17,3,20,11,11,2
2018,06902600,9,09115,1,1,0,1,1,1,1
2018,06902600,9,09117,1,0,1,1,1,1,1
2018,06902600,9,09118,1,0,1,1,1,1,1
2018,06902600,9,09119,7,3,4,7,5,5,3
2018,06902600,9,09120,6,4,2,6,5,5,4
2018,06902600,9,09121,1,1,0,1,1,1,1
2018,06902600,9,09201,86,71,15,86,17,17,4
2018,06902600,9,09202,2,0,2,2,1,1,1
2018,06902600,9,09205,6,6,0,6,3,3,1
2018,06902600,9,09206,1,1,0,1,1,1,1
2018,06902600,9,09209,1,1,0,1,1,1,1
2018,06902600,9,09210,1,1,0,1,1,1,1
2018,06902600,9,09211,40,28,12,40,22,22,7
2019,03500404,1,01101,349,315,,635,33,29,5
2019,03500404,1,01107,168,179,,338,28,23,5
2019,03500404,1,01402,2,2,,1,3,1,1
2019,03500404,1,01403,4,1,,,5,0,3
2019,03500404,1,01405,13,8,,19,7,5,1
2019,03500404,10,10101,236,255,,488,36,34,10
2019,03500404,10,10102,2,,,,2,0,2
2019,03500404,10,10104,13,27,,36,6,5,1
2019,03500404,10,10105,39,61,,96,12,10,2
2019,03500404,10,10107,5,5,,10,1,1,1
2019,03500404,10,10109,111,103,,211,14,12,3
2019,03500404,10,10201,119,136,,232,50,39,8
2019,03500404,10,10202,2,,,,1,0,1
2019,03500404,10,10205,25,30,,48,26,20,6
2019,03500404,10,10206,6,2,,6,3,1,1
2019,03500404,10,10301,223,146,,326,25,21,6
2019,03500404,10,10303,48,47,,95,11,11,3
2019,03500404,10,10304,37,46,,83,10,10,1
2019,03500404,10,10305,2,1,,3,1,1,1
2019,03500404,10,10306,1,2,,,2,0,2
2019,03500404,10,10307,10,11,,15,6,1,2
2019,03500404,10,10404,,1,,,1,0,1
2019,03500404,11,11101,123,126,,238,21,12,6
2019,03500404,11,11201,3,4,,2,4,1,2
2019,03500404,11,11202,14,21,,33,7,5,2
2019,03500404,11,11203,2,4,,5,3,2,1
2019,03500404,11,11301,5,10,,14,5,4,1
2019,03500404,11,11302,3,4,,7,1,1,1
2019,03500404,11,11303,2,1,,2,2,1,1
2019,03500404,11,11401,1,3,,2,3,1,1
2019,03500404,11,11402,2,5,,,5,0,2
2019,03500404,12,12101,99,86,,179,15,12,4
2019,03500404,12,12301,30,33,,59,11,9,1
2019,03500404,12,12401,3,2,,3,3,1,2
2019,03500404,13,13101,49,37,,86,2,2,2
2019,03500404,13,13102,12,10,,22,1,1,1
2019,03500404,13,13103,134,163,,293,16,14,4
2019,03500404,13,13105,322,312,,634,34,34,4
2019,03500404,13,13106,160,140,,300,11,11,3
2019,03500404,13,13107,2,7,,9,1,1,1
2019,03500404,13,13108,122,116,,238,10,10,2
2019,03500404,13,13109,190,163,,351,20,19,2
2019,03500404,13,13110,72,74,,145,9,8,2
2019,03500404,13,13112,101,104,,205,18,18,4
2019,03500404,13,13113,13,18,,31,3,3,1
2019,03500404,13,13114,125,110,,228,15,13,2
2019,03500404,13,13115,2,,,,2,0,2
2019,03500404,13,13116,308,301,,607,34,32,4
2019,03500404,13,13117,265,236,,501,22,22,3
2019,03500404,13,13118,238,201,,438,27,26,3
2019,03500404,13,13119,239,202,,435,29,25,5
2019,03500404,13,13120,91,61,,151,11,10,2
2019,03500404,13,13121,203,210,,413,26,26,4
2019,03500404,13,13122,245,209,,454,16,16,3
2019,03500404,13,13123,67,86,,150,25,23,5
2019,03500404,13,13124,654,711,,1354,78,70,11
2019,03500404,13,13126,77,60,,135,13,12,3
2019,03500404,13,13127,165,147,,312,17,17,3
2019,03500404,13,13128,155,170,,325,14,14,2
2019,03500404,13,13129,225,203,,404,57,52,8
2019,03500404,13,13130,192,197,,386,24,22,2
2019,03500404,13,13131,16,19,,33,5,4,1
2019,03500404,13,13132,20,24,,44,7,7,1
2019,03500404,13,13201,13,4,,9,10,5,2
2019,03500404,13,13202,73,80,,151,20,18,4
2019,03500404,13,13401,522,495,,1012,53,50,8
2019,03500404,13,13402,89,75,,150,26,17,7
2019,03500404,13,13404,208,198,,401,21,18,7
2019,03500404,13,13501,2,4,,6,2,2,1
2019,03500404,13,13502,28,23,,48,13,11,3
2019,03500404,13,13503,51,70,,121,15,15,3
2019,03500404,13,13601,104,111,,207,14,11,3
2019,03500404,13,13602,27,36,,63,6,6,2
2019,03500404,13,13603,16,5,,15,4,1,3
2019,03500404,14,14101,283,323,,582,62,50,14
2019,03500404,14,14103,2,3,,4,2,1,2
2019,03500404,15,15101,311,337,,648,71,71,11
2019,03500404,15,15201,1,,,,1,0,1
2019,03500404,16,16101,176,183,,359,26,26,6
2019,03500404,16,16102,26,29,,55,6,6,1
2019,03500404,16,16103,85,79,,164,13,13,2
2019,03500404,16,16104,28,35,,60,6,5,1
2019,03500404,16,16109,5,3,,8,1,1,1
2019,03500404,16,16203,35,29,,64,6,6,1
2019,03500404,16,16204,40,54,,89,11,9,3
2019,03500404,16,16206,24,24,,47,5,4,1
2019,03500404,16,16207,21,25,,43,7,6,1
2019,03500404,16,16301,60,79,,136,14,11,2
2019,03500404,16,16302,2,4,,6,1,1,1
2019,03500404,2,02101,72,66,,137,10,9,3
2019,03500404,2,02201,6,9,,15,1,1,1
2019,03500404,3,03101,249,225,,472,42,41,8
2019,03500404,3,03102,22,11,,32,4,3,2
2019,03500404,3,03103,69,53,,116,14,9,2
2019,03500404,3,03201,6,6,,12,1,1,1
2019,03500404,3,03202,54,55,,107,15,13,3
2019,03500404,3,03301,107,131,,236,23,21,4
2019,03500404,3,03302,11,16,,22,6,2,4
2019,03500404,3,03303,6,9,,15,1,1,1
2019,03500404,3,03304,42,46,,85,13,12,2
2019,03500404,4,04101,264,271,,525,31,26,8
2019,03500404,4,04102,323,303,,621,38,34,9
2019,03500404,4,04103,3,4,,7,2,2,1
2019,03500404,4,04106,19,22,,38,8,5,4
2019,03500404,4,04201,3,3,,3,3,1,2
2019,03500404,4,04203,3,1,,4,1,1,1
2019,03500404,4,04301,10,12,,19,4,2,3
2019,03500404,4,04302,9,20,,28,5,4,2
2019,03500404,4,04303,5,3,,8,1,1,1
2019,03500404,5,05101,493,456,,931,73,59,11
2019,03500404,5,05102,2,,,,2,0,1
2019,03500404,5,05103,61,50,,111,6,6,1
2019,03500404,5,05104,,1,,,1,0,1
2019,03500404,5,05105,20,16,,30,4,3,2
2019,03500404,5,05109,8,10,,17,2,1,2
2019,03500404,5,05301,38,40,,78,5,5,1
2019,03500404,5,05302,58,68,,126,10,10,2
2019,03500404,5,05303,27,20,,47,4,4,1
2019,03500404,5,05401,103,120,,193,35,13,10
2019,03500404,5,05402,73,64,,136,13,12,3
2019,03500404,5,05403,4,4,,2,5,1,2
2019,03500404,5,05404,34,36,,53,28,15,4
2019,03500404,5,05405,8,2,,,5,0,1
2019,03500404,5,05501,351,338,,668,52,41,7
2019,03500404,5,05502,102,116,,207,28,21,7
2019,03500404,5,05503,43,57,,98,11,10,2
2019,03500404,5,05504,21,22,,43,2,2,1
2019,03500404,5,05506,40,27,,44,19,10,4
2019,03500404,5,05601,,1,,,1,0,1
2019,03500404,5,05603,6,2,,,3,0,1
2019,03500404,5,05606,3,1,,4,1,1,1
2019,03500404,5,05701,141,182,,321,17,15,3
2019,03500404,5,05702,92,64,,155,23,22,2
2019,03500404,5,05703,64,78,,142,7,7,1
2019,03500404,5,05704,28,34,,56,6,4,1
2019,03500404,5,05705,61,71,,125,14,10,3
2019,03500404,5,05706,47,50,,92,15,10,3
2019,03500404,5,05801,470,429,,897,61,59,6
2019,03500404,5,05802,3,0,,3,2,2,1
2019,03500404,5,05803,32,33,,62,6,5,1
2019,03500404,5,05804,356,310,,665,30,29,3
2019,03500404,6,06101,416,401,,803,44,36,7
2019,03500404,6,06103,27,24,,47,11,10,1
2019,03500404,6,06105,37,36,,73,11,11,1
2019,03500404,6,06106,73,78,,151,8,8,1
2019,03500404,6,06109,8,6,,12,6,4,3
2019,03500404,6,06110,108,126,,230,23,21,2
2019,03500404,6,06111,17,10,,17,6,3,1
2019,03500404,6,06112,1,,,,1,0,1
2019,03500404,6,06113,5,7,,12,2,2,1
2019,03500404,6,06114,8,12,,20,2,2,1
2019,03500404,6,06115,188,145,,333,9,9,1
2019,03500404,6,06117,126,105,,230,10,9,2
2019,03500404,6,06203,1,1,,1,2,1,1
2019,03500404,6,06301,144,127,,269,18,16,4
2019,03500404,6,06302,71,51,,122,11,11,1
2019,03500404,6,06303,14,11,,5,16,2,3
2019,03500404,6,06304,2,1,,,3,0,1
2019,03500404,6,06305,65,66,,131,11,11,1
2019,03500404,6,06309,12,11,,14,6,3,3
2019,03500404,6,06310,2,0,,1,2,1,1
2019,03500404,7,07101,673,542,,1206,72,66,9
2019,03500404,7,07102,252,256,,483,63,47,7
2019,03500404,7,07103,22,18,,31,21,17,5
2019,03500404,7,07104,18,14,,25,10,7,1
2019,03500404,7,07105,120,123,,221,45,32,5
2019,03500404,7,07106,54,60,,114,32,32,4
2019,03500404,7,07107,35,46,,81,33,33,4
2019,03500404,7,07108,47,48,,80,24,12,6
2019,03500404,7,07109,52,48,,94,38,33,15
2019,03500404,7,07201,206,188,,394,55,55,11
2019,03500404,7,07202,25,30,,55,8,8,1
2019,03500404,7,07203,45,30,,75,27,27,3
2019,03500404,7,07301,66,64,,130,5,5,3
2019,03500404,7,07302,38,42,,79,20,19,4
2019,03500404,7,07303,37,34,,71,34,34,5
2019,03500404,7,07304,98,83,,169,32,23,5
2019,03500404,7,07306,97,71,,162,20,14,3
2019,03500404,7,07307,62,88,,142,27,21,4
2019,03500404,7,07308,155,136,,267,43,32,7
2019,03500404,7,07401,277,237,,503,40,34,4
2019,03500404,7,07402,143,132,,252,40,24,6
2019,03500404,7,07403,95,116,,175,66,38,10
2019,03500404,7,07404,198,183,,381,62,62,12
2019,03500404,7,07405,13,10,,21,4,3,3
2019,03500404,7,07406,123,119,,242,9,9,1
2019,03500404,7,07407,63,60,,110,21,10,7
2019,03500404,8,08101,74,67,,141,12,12,2
2019,03500404,8,08102,221,198,,417,24,23,5
2019,03500404,8,08103,150,141,,291,17,17,3
2019,03500404,8,08105,53,53,,84,23,12,4
2019,03500404,8,08106,161,170,,331,26,26,4
2019,03500404,8,08107,5,6,,9,3,1,3
2019,03500404,8,08108,188,148,,329,29,25,5
2019,03500404,8,08110,124,144,,264,26,23,6
2019,03500404,8,08111,113,105,,199,31,18,6
2019,03500404,8,08112,103,115,,203,43,31,4
2019,03500404,8,08201,22,23,,45,4,4,1
2019,03500404,8,08202,107,110,,210,20,16,4
2019,03500404,8,08203,67,53,,120,5,5,1
2019,03500404,8,08205,87,82,,169,15,15,3
2019,03500404,8,08301,308,286,,570,60,46,9
2019,03500404,8,08302,8,5,,4,5,1,1
2019,03500404,8,08304,11,9,,17,6,3,4
2019,03500404,8,08309,3,3,,6,2,2,1
2019,03500404,8,08311,10,4,,11,2,1,1
2019,03500404,8,08312,,6,,,4,0,1
2019,03500404,8,08313,6,5,,11,1,1,1
2019,03500404,8,08314,1,,,,1,0,1
2019,03500404,9,09101,462,514,,961,65,62,11
2019,03500404,9,09107,4,,,,1,0,1
2019,03500404,9,09108,11,5,,10,5,2,1
2019,03500404,9,09110,5,10,,14,3,2,1
2019,03500404,9,09112,156,162,,318,21,21,4
2019,03500404,9,09120,8,3,,3,7,1,5
2019,03500404,9,09201,1,1,,1,2,1,1
2019,03500404,9,09204,1,5,,,3,0,2
2019,03500405,1,01101,59,45,,98,28,23,5
2019,03500405,1,01107,26,15,,26,24,13,5
2019,03500405,1,01403,,1,,,1,0,1
2019,03500405,1,01405,5,3,,8,4,4,1
2019,03500405,10,10101,34,27,,45,26,17,7
2019,03500405,10,10104,1,5,,3,4,1,1
2019,03500405,10,10105,10,12,,18,10,6,2
2019,03500405,10,10107,,1,,,1,0,1
2019,03500405,10,10109,25,16,,36,15,11,4
2019,03500405,10,10201,14,7,,14,16,11,4
2019,03500405,10,10202,2,1,,1,2,1,1
2019,03500405,10,10205,4,0,,2,4,2,3
2019,03500405,10,10206,1,,,,1,0,1
2019,03500405,10,10301,25,13,,37,10,9,3
2019,03500405,10,10303,11,10,,19,8,6,2
2019,03500405,10,10304,8,5,,5,9,3,1
2019,03500405,10,10306,,1,,,1,0,1
2019,03500405,10,10307,1,,,,1,0,1
2019,03500405,11,11101,27,18,,41,10,9,2
2019,03500405,11,11201,1,1,,,2,0,2
2019,03500405,11,11202,6,8,,9,8,3,2
2019,03500405,11,11203,1,,,,1,0,1
2019,03500405,11,11301,1,,,,1,0,1
2019,03500405,11,11402,1,,,,1,0,1
2019,03500405,12,12101,39,20,,58,12,11,3
2019,03500405,12,12301,15,6,,14,9,5,1
2019,03500405,12,12401,3,1,,3,2,1,1
2019,03500405,13,13101,13,3,,16,2,2,2
2019,03500405,13,13102,2,3,,5,1,1,1
2019,03500405,13,13103,23,18,,38,13,11,4
2019,03500405,13,13105,45,17,,62,30,30,4
2019,03500405,13,13106,55,44,,94,8,6,3
2019,03500405,13,13107,1,,,,1,0,1
2019,03500405,13,13108,15,3,,13,7,3,2
2019,03500405,13,13109,31,23,,45,17,12,2
2019,03500405,13,13110,8,9,,17,6,6,1
2019,03500405,13,13111,1,,,,1,0,1
2019,03500405,13,13112,15,5,,17,13,10,3
2019,03500405,13,13113,2,4,,6,2,2,1
2019,03500405,13,13114,4,2,,,6,0,1
2019,03500405,13,13116,18,7,,20,11,7,4
2019,03500405,13,13117,69,36,,87,19,10,3
2019,03500405,13,13118,28,11,,31,18,14,3
2019,03500405,13,13119,36,14,,36,23,15,5
2019,03500405,13,13120,4,1,,,4,0,1
2019,03500405,13,13121,17,15,,27,15,10,4
2019,03500405,13,13122,43,18,,54,13,10,3
2019,03500405,13,13123,12,11,,20,13,10,4
2019,03500405,13,13124,77,52,,114,54,42,10
2019,03500405,13,13126,10,3,,13,6,6,2
2019,03500405,13,13127,41,19,,53,17,15,3
2019,03500405,13,13128,19,22,,41,13,13,2
2019,03500405,13,13129,52,28,,73,44,38,8
2019,03500405,13,13130,13,5,,2,11,1,2
2019,03500405,13,13131,1,5,,3,4,1,2
2019,03500405,13,13132,3,4,,7,3,3,1
2019,03500405,13,13202,10,12,,22,10,10,3
2019,03500405,13,13401,43,25,,54,30,17,6
2019,03500405,13,13402,15,8,,10,14,4,7
2019,03500405,13,13404,36,19,,51,12,9,3
2019,03500405,13,13502,4,2,,2,4,1,3
2019,03500405,13,13503,13,15,,28,12,12,3
2019,03500405,13,13601,6,4,,8,3,2,1
2019,03500405,13,13602,3,5,,3,4,1,2
2019,03500405,13,13603,2,,,,2,0,2
2019,03500405,14,14101,63,64,,114,36,29,12
2019,03500405,14,14103,1,,,,1,0,1
2019,03500405,14,14105,1,,,,1,0,1
2019,03500405,15,15101,11,2,,12,10,9,6
2019,03500405,16,16101,21,24,,36,17,12,6
2019,03500405,16,16102,8,11,,19,5,5,1
2019,03500405,16,16103,10,7,,9,7,3,2
2019,03500405,16,16104,3,5,,6,4,2,1
2019,03500405,16,16203,11,10,,17,6,4,1
2019,03500405,16,16204,7,10,,17,6,6,3
2019,03500405,16,16206,3,4,,7,3,3,1
2019,03500405,16,16207,3,5,,6,4,2,1
2019,03500405,16,16301,14,10,,18,10,6,2
2019,03500405,2,02101,6,2,,8,4,4,2
2019,03500405,2,02102,,3,,,1,0,1
2019,03500405,2,02201,1,2,,3,1,1,1
2019,03500405,3,03101,20,17,,34,19,17,7
2019,03500405,3,03102,1,2,,3,1,1,1
2019,03500405,3,03103,11,8,,12,8,4,2
2019,03500405,3,03201,1,2,,3,1,1,1
2019,03500405,3,03202,15,13,,18,11,6,3
2019,03500405,3,03301,16,15,,31,14,14,4
2019,03500405,3,03302,2,2,,3,2,1,1
2019,03500405,3,03303,1,2,,3,1,1,1
2019,03500405,3,03304,5,8,,12,5,4,2
2019,03500405,4,04101,52,20,,50,23,14,5
2019,03500405,4,04102,60,27,,78,27,20,8
2019,03500405,4,04103,,1,,,1,0,1
2019,03500405,4,04106,4,5,,9,4,4,1
2019,03500405,4,04201,2,1,,,2,0,2
2019,03500405,4,04203,2,0,,2,1,1,1
2019,03500405,4,04301,2,7,,6,4,1,2
2019,03500405,4,04302,5,2,,6,6,5,3
2019,03500405,4,04303,3,2,,4,2,1,2
2019,03500405,5,05101,59,36,,67,45,22,8
2019,03500405,5,05102,1,,,,1,0,1
2019,03500405,5,05103,4,3,,7,3,3,1
2019,03500405,5,05104,,1,,,1,0,1
2019,03500405,5,05105,4,5,,8,4,3,2
2019,03500405,5,05109,1,2,,,2,0,2
2019,03500405,5,05301,3,4,,6,3,2,1
