year,definition,role,sex,age_group,comuna_norm,records,identifiers,records_missing_id
2019,autismo_F840,solo_secundario,HOMBRE,25-29,PUNTA ARENAS,2,1,0
2019,autismo_F840,solo_secundario,HOMBRE,25-29,SAN ANTONIO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,25-29,SAN BERNARDO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,25-29,TEMUCO,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,25-29,VALPARAISO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,25-29,VILLARRICA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,30-34,CABRERO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,30-34,CERRO NAVIA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,30-34,CORONEL,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,30-34,LA GRANJA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,30-34,PICHILEMU,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,30-34,PUDAHUEL,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,30-34,QUINTA NORMAL,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,30-34,RANCAGUA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,30-34,SAN ANTONIO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,30-34,SANTIAGO,3,1,0
2019,autismo_F840,solo_secundario,HOMBRE,30-34,VITACURA,2,1,0
2019,autismo_F840,solo_secundario,HOMBRE,35-39,FLORIDA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,35-39,INDEPENDENCIA,2,1,0
2019,autismo_F840,solo_secundario,HOMBRE,35-39,OSORNO,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,35-39,QUINTA NORMAL,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,35-39,VALPARAISO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,35-39,VINA DEL MAR,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,40-44,LA GRANJA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,40-44,LOS ANGELES,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,40-44,PUENTE ALTO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,40-44,RENCA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,45-49,LA REINA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,45-49,QUILLOTA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,ALTO DEL CARMEN,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,ALTO HOSPICIO,3,3,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,ANTOFAGASTA,13,9,1
2019,autismo_F840,solo_secundario,HOMBRE,5-9,ARICA,5,4,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,BUIN,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CALAMA,6,6,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CALBUCO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CALERA,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CANETE,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CASTRO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CERRILLOS,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CERRO NAVIA,3,3,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CHIGUAYANTE,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CHILLAN,13,12,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CHIMBARONGO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,COIHAIQUE,3,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,COLBUN,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,COLINA,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CONCEPCION,4,4,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CONCHALI,5,3,1
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CONTULMO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,COPIAPO,8,4,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,COQUIMBO,5,4,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CORONEL,5,5,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CURACAVI,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,CURANILAHUE,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,DESCONOCIDO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,DIEGO DE ALMAGRO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,EL BOSQUE,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,ESTACION CENTRAL,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,GORBEA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,GRANEROS,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,HUALPEN,6,6,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,HUALQUI,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,INDEPENDENCIA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,IQUIQUE,6,6,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LA CRUZ,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LA FLORIDA,6,6,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LA GRANJA,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LA PINTANA,9,9,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LA REINA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LA SERENA,9,9,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LA UNION,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LAMPA,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LANCO,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LAS CABRAS,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LINARES,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LLAILLAY,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LLANQUIHUE,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LO PRADO,10,3,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LOS ALAMOS,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LOS ANGELES,4,4,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,LOS LAGOS,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,MACHALI,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,MAIPU,5,3,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,MAULE,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,MELIPILLA,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,MOLINA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,NATALES,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,NOGALES,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,NUNOA,3,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,OSORNO,10,8,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,OVALLE,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PADRE LAS CASAS,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PAILLACO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PAINE,3,3,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PALMILLA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PEDRO AGUIRRE CERDA,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PENAFLOR,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PENALOLEN,6,6,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PENCO,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,POZO ALMONTE,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PROVIDENCIA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PUCHUNCAVI,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PUCON,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PUDAHUEL,6,5,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PUENTE ALTO,10,9,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PUERTO MONTT,11,11,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PUERTO OCTAY,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PUNITAQUI,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PUNTA ARENAS,10,6,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PURRANQUE,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,PUYEHUE,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,QUELLON,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,QUILICURA,5,5,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,QUILLON,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,QUILPUE,3,3,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,RANCAGUA,3,3,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,RECOLETA,7,4,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,RENAICO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,RENCA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,REQUINOA,3,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,ROMERAL,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAGRADA FAMILIA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN ANTONIO,3,3,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN BERNARDO,4,3,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN CARLOS,3,3,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN CLEMENTE,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN FABIAN,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN FELIPE,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN IGNACIO,3,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN JOAQUIN,4,3,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN JOSE DE MAIPO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN MIGUEL,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN PEDRO DE LA PAZ,6,6,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN RAMON,6,4,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN ROSENDO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SAN VICENTE,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SANTA BARBARA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SANTIAGO,6,4,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,SANTO DOMINGO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,TALCA,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,TALCAHUANO,7,6,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,TALTAL,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,TEMUCO,10,8,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,TIERRA AMARILLA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,VALDIVIA,2,2,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,VALLENAR,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,VALPARAISO,8,7,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,VICTORIA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,VILCUN,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,VILLA ALEMANA,4,4,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,VILLARRICA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,VINA DEL MAR,4,4,0
2019,autismo_F840,solo_secundario,HOMBRE,5-9,YUNGAY,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,50-54,LAMPA,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,55-59,LO PRADO,1,1,0
2019,autismo_F840,solo_secundario,HOMBRE,60-64,VALPARAISO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,ALTO HOSPICIO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,ANCUD,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,ANTOFAGASTA,5,5,0
2019,autismo_F840,solo_secundario,MUJER,0-4,ARICA,2,2,0
2019,autismo_F840,solo_secundario,MUJER,0-4,BUIN,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,CABRERO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,CHIGUAYANTE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,CHILLAN,3,3,0
2019,autismo_F840,solo_secundario,MUJER,0-4,CONCEPCION,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,COQUIMBO,3,3,0
2019,autismo_F840,solo_secundario,MUJER,0-4,CORONEL,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,LA CISTERNA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,LA FLORIDA,3,3,0
2019,autismo_F840,solo_secundario,MUJER,0-4,LA SERENA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,LINARES,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,LLAILLAY,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,LOS ANDES,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,OVALLE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,PADRE LAS CASAS,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,PEDRO AGUIRRE CERDA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,PENALOLEN,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,PORVENIR,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,PUDAHUEL,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,PUENTE ALTO,2,2,0
2019,autismo_F840,solo_secundario,MUJER,0-4,PUERTO MONTT,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,PUNTA ARENAS,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,QUILPUE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,QUINTA NORMAL,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,RECOLETA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,SAN ANTONIO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,SAN BERNARDO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,SAN FELIPE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,SANTA CRUZ,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,SANTIAGO,4,4,0
2019,autismo_F840,solo_secundario,MUJER,0-4,TALCAHUANO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,TEMUCO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,VALDIVIA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,VALLENAR,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,VALPARAISO,2,2,0
2019,autismo_F840,solo_secundario,MUJER,0-4,VILLA ALEMANA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,0-4,VINA DEL MAR,2,2,0
2019,autismo_F840,solo_secundario,MUJER,10-14,ALTO HOSPICIO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,ANTOFAGASTA,2,2,0
2019,autismo_F840,solo_secundario,MUJER,10-14,ARICA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,CALAMA,2,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,CERRO NAVIA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,CHILLAN,6,5,0
2019,autismo_F840,solo_secundario,MUJER,10-14,COLBUN,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,COQUIMBO,3,2,0
2019,autismo_F840,solo_secundario,MUJER,10-14,CURANILAHUE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,CURICO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,EL TABO,2,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,ESTACION CENTRAL,7,3,0
2019,autismo_F840,solo_secundario,MUJER,10-14,FLORIDA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,GRANEROS,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,LA CISTERNA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,LA SERENA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,LAMPA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,LINARES,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,LOS ANGELES,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,MACUL,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,MAIPU,4,2,0
2019,autismo_F840,solo_secundario,MUJER,10-14,MARIA PINTO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,MELIPILLA,2,2,0
2019,autismo_F840,solo_secundario,MUJER,10-14,OSORNO,2,2,0
2019,autismo_F840,solo_secundario,MUJER,10-14,PINTO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,PROVIDENCIA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,PUDAHUEL,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,PUENTE ALTO,7,6,0
2019,autismo_F840,solo_secundario,MUJER,10-14,PUERTO MONTT,4,4,0
2019,autismo_F840,solo_secundario,MUJER,10-14,PUNTA ARENAS,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,QUILICURA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,QUILLON,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,QUILLOTA,3,2,0
2019,autismo_F840,solo_secundario,MUJER,10-14,QUILPUE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,RANCAGUA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,SAN ANTONIO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,SAN FELIPE,2,2,0
2019,autismo_F840,solo_secundario,MUJER,10-14,SANTA CRUZ,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,SANTIAGO,2,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,TALAGANTE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,TALCA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,TALCAHUANO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,TEMUCO,3,3,0
2019,autismo_F840,solo_secundario,MUJER,10-14,VALLENAR,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,VALPARAISO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,VILLARRICA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,10-14,VINA DEL MAR,3,2,0
2019,autismo_F840,solo_secundario,MUJER,15-19,ANGOL,2,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,CHILLAN,3,3,0
2019,autismo_F840,solo_secundario,MUJER,15-19,COQUIMBO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,LA CISTERNA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,LA PINTANA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,MAIPU,2,2,0
2019,autismo_F840,solo_secundario,MUJER,15-19,OSORNO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,PENCO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,PICHILEMU,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,PITRUFQUEN,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,PUENTE ALTO,3,3,0
2019,autismo_F840,solo_secundario,MUJER,15-19,RANCAGUA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,SAN BERNARDO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,SAN PEDRO DE LA PAZ,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,TALCAHUANO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,TEMUCO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,VALDIVIA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,VALLENAR,1,1,0
2019,autismo_F840,solo_secundario,MUJER,15-19,VALPARAISO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,20-24,ANTOFAGASTA,2,2,0
2019,autismo_F840,solo_secundario,MUJER,20-24,CALAMA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,20-24,CHILLAN,1,1,0
2019,autismo_F840,solo_secundario,MUJER,20-24,CONCEPCION,1,1,0
2019,autismo_F840,solo_secundario,MUJER,20-24,HUALPEN,1,1,0
2019,autismo_F840,solo_secundario,MUJER,20-24,LA GRANJA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,20-24,LOS ANGELES,1,1,0
2019,autismo_F840,solo_secundario,MUJER,20-24,MAIPU,1,1,0
2019,autismo_F840,solo_secundario,MUJER,25-29,CORONEL,1,1,0
2019,autismo_F840,solo_secundario,MUJER,25-29,TALCA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,25-29,VALPARAISO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,30-34,HUALPEN,1,1,0
2019,autismo_F840,solo_secundario,MUJER,30-34,PUNTA ARENAS,1,1,0
2019,autismo_F840,solo_secundario,MUJER,30-34,TALCA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,30-34,VALDIVIA,2,2,0
2019,autismo_F840,solo_secundario,MUJER,35-39,ISLA DE MAIPO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,40-44,QUINTERO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,ANTOFAGASTA,7,6,0
2019,autismo_F840,solo_secundario,MUJER,5-9,ARICA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,CHIGUAYANTE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,CHILLAN,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,CONCEPCION,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,CONCHALI,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,COQUIMBO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,EL BOSQUE,2,2,0
2019,autismo_F840,solo_secundario,MUJER,5-9,FRUTILLAR,11,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,HUALAIHUE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,HUALPEN,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,HUALQUI,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,IQUIQUE,2,2,0
2019,autismo_F840,solo_secundario,MUJER,5-9,LA CISTERNA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,LA FLORIDA,3,3,0
2019,autismo_F840,solo_secundario,MUJER,5-9,LA GRANJA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,LA PINTANA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,LA SERENA,3,3,0
2019,autismo_F840,solo_secundario,MUJER,5-9,LAUTARO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,LO PRADO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,LONCOCHE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,LOS ANDES,2,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,LOS ANGELES,2,2,0
2019,autismo_F840,solo_secundario,MUJER,5-9,MAIPU,2,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,NUEVA IMPERIAL,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,NUNOA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,OSORNO,2,2,0
2019,autismo_F840,solo_secundario,MUJER,5-9,OVALLE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,PENALOLEN,2,2,0
2019,autismo_F840,solo_secundario,MUJER,5-9,PUDAHUEL,2,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,PUENTE ALTO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,QUILLOTA,2,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,QUINTA NORMAL,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,QUINTERO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,RANCAGUA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,RECOLETA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,RENCA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,SAN ANTONIO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,SAN FELIPE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,SAN JOAQUIN,2,2,0
2019,autismo_F840,solo_secundario,MUJER,5-9,SAN PEDRO DE LA PAZ,2,2,0
2019,autismo_F840,solo_secundario,MUJER,5-9,SANTA CRUZ,2,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,TALAGANTE,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,TALCAHUANO,3,3,0
2019,autismo_F840,solo_secundario,MUJER,5-9,VALLENAR,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,VALPARAISO,6,3,0
2019,autismo_F840,solo_secundario,MUJER,5-9,VICUNA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,5-9,VILLARRICA,2,2,0
2019,autismo_F840,solo_secundario,MUJER,5-9,VITACURA,1,1,0
2019,autismo_F840,solo_secundario,MUJER,50-54,CERRILLOS,1,1,0
2019,autismo_F840,solo_secundario,MUJER,55-59,CONSTITUCION,2,1,0
2019,autismo_F840,solo_secundario,MUJER,55-59,RETIRO,1,1,0
2019,autismo_F840,solo_secundario,MUJER,65-69,MAIPU,1,1,0
2019,autismo_F840,solo_secundario,,10-14,SAN PEDRO DE LA PAZ,1,1,0
2020,autismo_F840,principal,HOMBRE,0-4,HUALQUI,1,1,0
2020,autismo_F840,principal,HOMBRE,0-4,PUENTE ALTO,1,1,0
2020,autismo_F840,principal,HOMBRE,0-4,PUERTO MONTT,1,1,0
2020,autismo_F840,principal,HOMBRE,0-4,SANTIAGO,1,1,0
