year,code,label,section,age_group,sex,count
2018,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,55-59,Mujeres,2
2018,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,60-64,Hombres,0
2018,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,60-64,Mujeres,8
2018,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,65-69,Hombres,1
2018,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,65-69,Mujeres,6
2018,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,70-74,Hombres,2
2018,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,70-74,Mujeres,0
2018,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,75-79,Hombres,1
2018,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,75-79,Mujeres,3
2018,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,80+,Hombres,0
2018,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,80+,Mujeres,5
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Hombres,739
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Mujeres,277
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Hombres,1350
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Mujeres,303
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Hombres,728
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Mujeres,208
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Hombres,367
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Mujeres,130
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Hombres,77
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Mujeres,32
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Hombres,38
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Mujeres,22
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Hombres,22
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Mujeres,19
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Hombres,6
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Mujeres,13
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Hombres,3
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Mujeres,16
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Hombres,4
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Mujeres,9
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Hombres,7
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Mujeres,12
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Hombres,6
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Mujeres,13
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Hombres,3
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Mujeres,6
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Hombres,1
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Mujeres,6
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Hombres,2
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Mujeres,5
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Hombres,1
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Mujeres,2
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Hombres,1
2019,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Mujeres,0
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,0-4,Hombres,130
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,0-4,Mujeres,48
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,5-9,Hombres,331
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,5-9,Mujeres,74
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,10-14,Hombres,209
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,10-14,Mujeres,67
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,15-19,Hombres,142
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,15-19,Mujeres,45
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,20-24,Hombres,23
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,20-24,Mujeres,17
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,25-29,Hombres,15
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,25-29,Mujeres,10
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,30-34,Hombres,4
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,30-34,Mujeres,7
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,35-39,Hombres,5
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,35-39,Mujeres,5
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,40-44,Hombres,6
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,40-44,Mujeres,14
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,45-49,Hombres,2
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,45-49,Mujeres,9
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,50-54,Hombres,1
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,50-54,Mujeres,12
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,55-59,Hombres,4
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,55-59,Mujeres,9
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,60-64,Hombres,0
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,60-64,Mujeres,4
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,65-69,Hombres,0
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,65-69,Mujeres,3
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,70-74,Hombres,1
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,70-74,Mujeres,1
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,75-79,Hombres,1
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,75-79,Mujeres,5
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,80+,Hombres,0
2019,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,80+,Mujeres,4
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Hombres,405
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Mujeres,113
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Hombres,759
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Mujeres,201
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Hombres,399
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Mujeres,121
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Hombres,239
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Mujeres,84
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Hombres,60
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Mujeres,15
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Hombres,25
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Mujeres,13
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Hombres,19
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Mujeres,9
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Hombres,9
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Mujeres,8
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Hombres,7
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Mujeres,3
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Hombres,9
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Mujeres,13
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Hombres,6
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Mujeres,4
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Hombres,6
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Mujeres,9
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Hombres,4
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Mujeres,7
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Hombres,1
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Mujeres,2
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Hombres,1
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Mujeres,2
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Hombres,0
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Mujeres,1
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Hombres,4
2020,06902600,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Mujeres,2
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,0-4,Hombres,38
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,0-4,Mujeres,22
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,5-9,Hombres,167
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,5-9,Mujeres,29
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,10-14,Hombres,109
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,10-14,Mujeres,32
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,15-19,Hombres,89
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,15-19,Mujeres,32
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,20-24,Hombres,22
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,20-24,Mujeres,11
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,25-29,Hombres,11
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,25-29,Mujeres,13
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,30-34,Hombres,3
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,30-34,Mujeres,11
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,35-39,Hombres,3
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,35-39,Mujeres,11
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,40-44,Hombres,0
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,40-44,Mujeres,4
2020,05225000,TRASTORNO GENERALIZADOS DEL DESARROLLO,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,45-49,Hombres,1
