unit,year,cut_region,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing,period,region
records,,1,TOTAL,496.0,1595737.0,31.082816278622353,28.407203896141688,33.94254543349796,35.75882011994367,32.66727561624865,39.07024589336645,2.601063699720923,0,2021-2024,Tarapacá
records,,2,HOMBRE,821.0,1431051.0,57.370422158259906,53.51270015756545,61.432772426080604,70.26582699710772,65.52173713630955,75.2828737015685,6.063724427003449,0,2021-2024,Antofagasta
records,,2,MUJER,428.0,1414706.0,30.25363573774339,27.4549801647537,33.26020299160848,38.6829666091744,35.094552583787255,42.54286260612647,3.5162362316351996,0,2021-2024,Antofagasta
records,,2,TOTAL,1249.0,2845757.0,43.8899034597824,41.48929426469736,46.39318911017976,54.871673119349275,51.85936126008404,58.01542259549231,2.428673524950039,0,2021-2024,Antofagasta
records,,3,HOMBRE,218.0,642618.0,33.923730738946,29.56965951968195,38.73841851106868,40.16668866148696,34.986540142361115,45.925727369913204,7.4747059375169265,0,2021-2024,Atacama
records,,3,MUJER,81.0,631163.0,12.833451897528848,10.19161325903853,15.950808932102966,15.518904598352366,12.307889480604718,19.342697911115707,3.0057496652190534,0,2021-2024,Atacama
records,,3,TOTAL,299.0,1273781.0,23.473422825430745,20.887885558190323,26.290592818404857,28.077621103497304,24.969812392006354,31.479330664342378,2.6632816859821613,0,2021-2024,Atacama
records,,4,HOMBRE,964.0,1691475.0,56.991678860166424,53.45033021770223,60.705996207341364,71.60029521498012,67.129953480164,76.30191519005022,5.36979073564481,0,2021-2024,Coquimbo
records,,4,MUJER,318.0,1763743.0,18.029837680433033,16.102425979133933,20.12443952197592,23.7760442624634,21.217766923630506,26.5730373947515,1.8016424435963652,0,2021-2024,Coquimbo
records,,4,TOTAL,1282.0,3455218.0,37.103302888558694,35.09982111873487,39.19133984834504,48.0845144144966,45.47407986611918,50.81201231150356,1.8232976046054183,0,2021-2024,Coquimbo
records,,5,HOMBRE,1404.0,3917369.0,35.840381643904365,33.98995259648061,37.765359697161706,48.08128653453643,45.58179456098798,50.687729350068025,1.6696160332000864,0,2021-2024,Valparaíso
records,,5,MUJER,653.0,4094084.0,15.94984372572717,14.749798037426622,17.221515630813602,22.831451103497777,21.097342787829636,24.67668913425869,0.8138060582368832,0,2021-2024,Valparaíso
records,,5,TOTAL,2057.0,8011453.0,25.675741965908056,24.578043298212442,26.809836594366224,35.70016056380076,34.16183218526539,37.29281732851361,0.629533562816205,0,2021-2024,Valparaíso
records,,6,HOMBRE,561.0,2026408.0,27.684454463267024,25.440665580167007,30.073101936954526,36.89848392120848,33.88961655783982,40.11221077864948,2.4573440660497092,0,2021-2024,O'Higgins
records,,6,MUJER,201.0,2027390.0,9.91422469283167,8.5909294905862,11.383653374973026,13.737341934727489,11.893030304406524,15.797158739593558,0.9503145471409817,0,2021-2024,O'Higgins
records,,6,TOTAL,762.0,4053798.0,18.797187230345468,17.486065278204887,20.180577722193675,25.5629056379602,23.768838158056106,27.461224701575137,0.8684022128157237,0,2021-2024,O'Higgins
records,,7,HOMBRE,831.0,2270678.0,36.59699878186163,34.15072567010181,39.17222591403195,47.69989828907166,44.499765314212574,51.07696434834148,2.7584942924659637,0,2021-2024,Maule
records,,7,MUJER,261.0,2360000.0,11.059322033898304,9.758192391350715,12.485638370661038,15.315840671000771,13.506484918211596,17.309142593104276,0.9064421916645032,0,2021-2024,Maule
records,,7,TOTAL,1092.0,4630678.0,23.581859934981445,22.20375620838609,25.023104142731626,31.795710956659494,29.93037027505552,33.75076281957941,0.933119872312379,0,2021-2024,Maule
records,,8,HOMBRE,1840.0,3267368.0,56.31444024670622,53.77043650264157,58.947723061823154,73.48224588632772,70.14578602604537,76.9433623838197,2.9648958616024723,0,2021-2024,Biobío
records,,8,MUJER,794.0,3447146.0,23.0335471720664,21.459064749370587,24.69299569507366,31.997793947855715,29.795179174256297,34.328623366074254,1.3080141645166297,0,2021-2024,Biobío
records,,8,TOTAL,2634.0,6714514.0,39.228453466624686,37.744507001830534,40.755788739354685,53.114559297607805,51.09362175213149,55.19860381250272,1.0836893918580413,0,2021-2024,Biobío
records,,9,HOMBRE,881.0,2003225.0,43.979083727489424,41.12258554486445,46.98170437068715,55.54610420966192,51.92553091792516,59.362471420909245,3.5274077090552356,0,2021-2024,La Araucanía
records,,9,MUJER,394.0,2100717.0,18.755501097958458,16.949044758511285,20.702067255647968,24.78101671461693,22.381543703038325,27.380850141952326,1.5756438367347392,0,2021-2024,La Araucanía
records,,9,TOTAL,1275.0,4103942.0,31.06769052779011,29.385581035546295,32.820991098323375,40.408188687835356,38.21103291577077,42.7041203470388,1.2917335253856073,0,2021-2024,La Araucanía
records,,10,HOMBRE,679.0,1799919.0,37.72391979861316,34.9394409786231,40.671278426243,50.131350563272385,46.41614498974746,54.07596726555375,3.7317287720942924,0,2021-2024,Los Lagos
records,,10,MUJER,271.0,1819494.0,14.894250819183796,13.173566950635825,16.777248913035994,19.964809032391027,17.645295945046424,22.519940567967936,1.488045372476982,0,2021-2024,Los Lagos
records,,10,TOTAL,950.0,3619413.0,26.24735005372418,24.604611633822074,27.97092898335116,35.30673533762152,33.086514272882646,37.64284501365356,1.32486136458806,0,2021-2024,Los Lagos
records,,11,HOMBRE,124.0,218196.0,56.829639406771896,47.26795381724119,67.75757304872367,71.05258542071316,58.973040263220014,85.05569764653066,41.61079499267914,0,2021-2024,Aysén
records,,11,MUJER,47.0,214432.0,21.918370392478735,16.104794138498804,29.14678608633365,26.350444558618918,19.253919595521197,35.50620649146201,15.271467381464364,0,2021-2024,Aysén
records,,11,TOTAL,171.0,432628.0,39.525874423292066,33.82352363877943,45.91435279327631,49.33715718165066,42.130393818718645,57.52451400755678,14.607815051523026,0,2021-2024,Aysén
records,,12,HOMBRE,212.0,369536.0,57.36924142708694,49.90613201639723,65.633603704413,77.60236138784907,67.4148569442453,88.9788726749896,28.947290917671186,0,2021-2024,Magallanes
records,,12,MUJER,63.0,357008.0,17.646663380092324,13.56018066695627,22.577748198048923,23.95750548563076,18.329217072461834,30.859009664194783,9.396215748525252,0,2021-2024,Magallanes
records,,12,TOTAL,275.0,726544.0,37.85042612697924,33.508630091513936,42.59864918393295,51.85555280155307,45.85256100342785,58.465514240767895,9.96456114092543,0,2021-2024,Magallanes
records,,13,HOMBRE,4902.0,16484107.0,29.73773465556854,28.911023930484525,30.582088280690115,40.25655782748388,39.13278447704798,41.40461202770057,0.33336354113599515,0,2021-2024,Metropolitana
records,,13,MUJER,1994.0,16857855.0,11.828313863181288,11.314786444896143,12.359139934244505,16.46444481985706,15.743687642448979,17.210096429275755,0.13824577552190648,0,2021-2024,Metropolitana
records,,13,TOTAL,6896.0,33341962.0,20.68264609023308,20.197340441351965,21.176667743501227,28.54528808881726,27.87189666107482,29.230971470382713,0.11943922683006113,0,2021-2024,Metropolitana
records,,14,HOMBRE,232.0,802510.0,28.909297080410212,25.308701079698587,32.878488257572144,38.54389175983234,33.712101367684916,43.9050651541566,6.490087297623499,0,2021-2024,Los Ríos
records,,14,MUJER,71.0,838858.0,8.463887809378942,6.610366600127676,10.676042799508451,11.716242435521275,9.126319634403742,14.856000524391805,1.972485287339241,0,2021-2024,Los Ríos
records,,14,TOTAL,303.0,1641368.0,18.460211238430382,16.43993989698574,20.66021832087778,25.29771047013694,22.507728258647624,28.354471268465755,2.1459319326776565,0,2021-2024,Los Ríos
records,,15,HOMBRE,369.0,521456.0,70.76340093890951,63.72661099686642,78.36494232925263,84.7730401565066,76.2945649054515,93.98145967595664,19.706633851879108,0,2021-2024,Arica y Parinacota
records,,15,MUJER,147.0,513227.0,28.642296683533797,24.19934101788424,33.66474614015792,36.01066883350943,30.406913249552527,42.39188839418693,8.880480935786405,0,2021-2024,Arica y Parinacota
records,,15,TOTAL,516.0,1034683.0,49.870346763211536,45.65966240998735,54.36490257633919,61.21169065554859,56.019719605594226,66.77668970042615,7.329666167811995,0,2021-2024,Arica y Parinacota
records,,16,HOMBRE,656.0,1000315.0,65.57934250711025,60.65631220455877,70.79551554067197,86.42948814747085,79.89648547308244,93.38225633732347,11.548088789590304,0,2021-2024,Ñuble
records,,16,MUJER,404.0,1072401.0,37.67247512824028,34.08806471373766,41.53128898118858,54.190092671884194,49.004541681076766,59.808961429250544,7.3544352792955605,0,2021-2024,Ñuble
records,,16,TOTAL,1060.0,2072716.0,51.14062901043848,48.10792049096532,54.31442162961875,70.56914306848189,66.35619399318806,74.9942573682008,4.762418829548998,0,2021-2024,Ñuble
persons,2019.0,1,HOMBRE,52.0,186270.0,27.916465346003115,20.849351586654443,36.608730198568146,31.113814419010666,23.22259429498,40.98605303801639,18.6919029157251,0,2019,Tarapacá
persons,2019.0,1,MUJER,10.0,182636.0,5.4753717777437085,2.6256535930114726,10.069403645512264,6.239882964442219,2.9879024560856804,11.575674258479866,3.9066749942328203,0,2019,Tarapacá
persons,2019.0,1,TOTAL,62.0,368906.0,16.806449339398114,12.885408338756372,21.545109560632316,18.934398903608088,14.508708811786923,24.31426988173272,5.805470393824384,0,2019,Tarapacá
persons,2019.0,2,HOMBRE,67.0,336667.0,19.900970395078815,15.422978707506388,25.273528925554434,23.312337414288145,18.0511094090269,29.763553831814253,8.163239854432987,0,2019,Antofagasta
persons,2019.0,2,MUJER,26.0,331896.0,7.83377925615253,5.1172846962893015,11.47830166170276,9.436382062458925,6.1562996239396455,13.866227163469123,3.443365587275876,0,2019,Antofagasta
persons,2019.0,2,TOTAL,93.0,668563.0,13.910431776810862,11.227513745637934,17.0412187071873,16.531741345602246,13.33400554061235,20.275404810924773,2.956747674622868,0,2019,Antofagasta
persons,2019.0,3,HOMBRE,18.0,157283.0,11.444339184781573,6.782640705225313,18.086989863830155,12.617076185029749,7.462943155025104,20.103389069517156,8.902913397156619,0,2019,Atacama
persons,2019.0,3,MUJER,8.0,154024.0,5.1939957409234925,2.242398701987029,10.234242209131896,5.923635182737001,2.546080214621817,11.873220552200157,4.4245244541009345,0,2019,Atacama
persons,2019.0,3,TOTAL,26.0,311307.0,8.351884152942272,5.455728016265725,12.23744537807534,9.32959344086219,6.08379919471953,13.749987806173413,3.372493637597573,0,2019,Atacama
persons,2019.0,4,HOMBRE,73.0,402663.0,18.12930415757097,14.210480456982426,22.794878144498387,21.564553278322023,16.883607925964053,27.180121503162656,6.427435290364779,0,2019,Coquimbo
persons,2019.0,4,MUJER,18.0,419063.0,4.29529688853466,2.5456651578401166,6.788420897938492,5.626692004516663,3.330024129174316,8.943247815499644,1.7672737634432798,0,2019,Coquimbo
persons,2019.0,4,TOTAL,91.0,821726.0,11.074251027714835,8.91629612508684,13.59672627086738,13.698569080310122,11.016704995522966,16.85471010658801,2.0826435183300385,0,2019,Coquimbo
persons,2019.0,5,HOMBRE,143.0,946578.0,15.107048758792196,12.732524432445578,17.79588544214389,19.410131977831085,16.338603603274624,22.908614872037216,2.67205600252009,0,2019,Valparaíso
persons,2019.0,5,MUJER,50.0,988877.0,5.0562405637910475,3.7528392042146663,6.666022838465938,7.234700577750886,5.3599404754558995,9.569566837681228,1.0587681172989905,0,2019,Valparaíso
persons,2019.0,5,TOTAL,193.0,1935455.0,9.971815412913243,8.614536363388858,11.482240986324005,13.436444476026331,11.59515135785462,15.495363843022874,0.9486926031320407,0,2019,Valparaíso
persons,2019.0,6,HOMBRE,57.0,489662.0,11.640682756677055,8.816539442089594,15.08185470854647,14.536678976504946,10.997075919163427,18.8914133366221,3.7364724928718007,0,2019,O'Higgins
persons,2019.0,6,MUJER,21.0,489206.0,4.29267016348941,2.6572304886032034,6.561802335814239,5.804716005612086,3.5899334820333064,8.911162231409135,1.6099598834258757,0,2019,O'Higgins
persons,2019.0,6,TOTAL,78.0,978868.0,7.968387974680958,6.298680026828983,9.944908818233898,10.254685025902521,8.098614241942846,12.825851925729658,1.3579382061021938,0,2019,O'Higgins
persons,2019.0,7,HOMBRE,56.0,550096.0,10.180041301881854,7.689893797197255,13.219630393165,12.892104318625725,9.732088357643981,16.77171623932743,2.9811110917470303,0,2019,Maule
persons,2019.0,7,MUJER,24.0,568851.0,4.21903099405644,2.7032127665568777,6.27758368953438,5.434481107247197,3.459971192583908,8.161795973493502,1.2622259240327962,0,2019,Maule
persons,2019.0,7,TOTAL,80.0,1118947.0,7.149579023850102,5.6691715149145,8.898269977705688,9.230254760395036,7.3095197696989604,11.512588087940404,1.0762563302306853,0,2019,Maule
persons,2019.0,8,HOMBRE,238.0,806588.0,29.507009774506937,25.877046513739433,33.50360549831454,37.19254152011245,32.60259745925578,42.2674773974662,5.850297983004192,0,2019,Biobío
persons,2019.0,8,MUJER,64.0,848156.0,7.545781672239541,5.811171358362784,9.635794736921627,10.280785134418885,7.903298115233814,13.172853040804979,1.672766545229495,0,2019,Biobío
persons,2019.0,8,TOTAL,302.0,1654744.0,18.250557185884947,16.25002255783287,20.429380203736827,23.97481162385781,21.336447846811126,26.85940187601346,1.9187815775253068,0,2019,Biobío
persons,2019.0,9,HOMBRE,73.0,492834.0,14.812289736503569,11.61047064985353,18.624230508240412,17.78218234276145,13.927195423998443,22.409384039666453,4.358551438544331,0,2019,La Araucanía
persons,2019.0,9,MUJER,17.0,515131.0,3.300131422880782,1.9224481674772618,5.283830096792197,4.2740483579799236,2.4865378808259297,6.897430790530541,1.0791373585140511,0,2019,La Araucanía
persons,2019.0,9,TOTAL,90.0,1007965.0,8.92888145917765,7.179875107876362,10.975111218138172,11.11015342958389,8.926676269016816,13.684211784458123,1.3811329921203004,0,2019,La Araucanía
persons,2019.0,10,HOMBRE,81.0,440258.0,18.398302813350355,14.610908147982627,22.867410513864378,22.979767107477606,18.23135765084872,28.630765360686905,6.571909085245646,0,2019,Los Lagos
persons,2019.0,10,MUJER,25.0,444206.0,5.628019432425496,3.6421574332245235,8.308066909841463,7.405912092709524,4.776327967434138,11.011688132127254,2.2251010434836522,0,2019,Los Lagos
persons,2019.0,10,TOTAL,106.0,884464.0,11.984659635666347,9.812057332669902,14.495100595156757,15.318528084416684,12.528597988846634,18.566415036780445,2.2355751325192563,0,2019,Los Lagos
persons,2019.0,11,HOMBRE,14.0,54038.0,25.907694585291832,14.163977712536724,43.468709282052586,32.862959408769925,17.914428149560866,55.86249222255613,77.78541870218605,0,2019,Aysén
persons,2019.0,11,MUJER,0.0,52642.0,0.0,0.0,7.007483481087222,0.0,0.0,11.002533546223088,0.0,0,2019,Aysén
persons,2019.0,11,TOTAL,14.0,106680.0,13.123359580052494,7.17466280118166,22.018767455788883,17.018647016974032,9.277508109376232,28.94268931678386,20.859612095426545,0,2019,Aysén
persons,2019.0,12,HOMBRE,33.0,89455.0,36.890056452965176,25.39341744198741,51.80735483669923,48.8348700318873,33.5248969740825,69.05222065189338,73.22686778430145,0,2019,Magallanes
persons,2019.0,12,MUJER,7.0,86529.0,8.089773370777428,3.2525084671264723,16.66802501092394,11.1687473686021,4.435689236906568,23.47231836618017,18.211974878600092,0,2019,Magallanes
persons,2019.0,12,TOTAL,40.0,175984.0,22.729339030820984,16.238173039474592,30.950908584862297,30.723421298005587,21.89918029160761,42.05232801872606,23.894439581200096,0,2019,Magallanes
persons,2019.0,13,HOMBRE,429.0,3903339.0,10.990590363788542,9.975047025134995,12.08148674215988,14.159136476958858,12.842580467391041,15.576225663091519,0.47337216218471717,0,2019,Metropolitana
persons,2019.0,13,MUJER,149.0,4011860.0,3.7139880255043796,3.14159402588216,4.3605019720268805,5.111823681652859,4.319444742887736,6.009427977063257,0.17749774358969508,0,2019,Metropolitana
persons,2019.0,13,TOTAL,578.0,7915199.0,7.3024064208619395,6.719141934524443,7.922749200927948,9.708086413055666,8.927918643943496,10.539195798239652,0.16510581263302207,0,2019,Metropolitana
persons,2019.0,14,HOMBRE,37.0,197926.0,18.693855279245778,13.16219929019231,25.7670170376458,23.981432334083934,16.849679854895154,33.2428130792739,15.714975438324887,0,2019,Los Ríos
persons,2019.0,14,MUJER,11.0,205487.0,5.353136694778745,2.672266550797296,9.578240235782289,7.169751500244041,3.542648502089676,13.101692273110045,4.790966292499856,0,2019,Los Ríos
persons,2019.0,14,TOTAL,48.0,403413.0,11.898476251385057,8.772997108046404,15.775653283887051,15.723395099267922,11.56673591094954,20.95259528735969,5.222430741270208,0,2019,Los Ríos
persons,2019.0,15,HOMBRE,26.0,124067.0,20.95641870924581,13.689428466551412,30.70600891705691,24.724618336644568,16.120628886880386,36.418754365495516,23.69938983498144,0,2019,Arica y Parinacota
persons,2019.0,15,MUJER,9.0,122969.0,7.318917776024851,3.3466752574863046,13.89358574227583,9.139917278891843,4.142280524553624,17.567433833052082,9.45920723685631,0,2019,Arica y Parinacota
persons,2019.0,15,TOTAL,35.0,247036.0,14.167975517738306,9.868514063747696,19.704224230105357,17.215978550972952,11.970584879254245,24.035885473675435,8.543539015540205,0,2019,Arica y Parinacota
persons,2019.0,16,HOMBRE,80.0,246415.0,32.46555607410263,25.743166849010958,40.406194820704286,40.901382347855794,32.4033673471283,51.05352595509853,21.063489099863972,0,2019,Ñuble
persons,2019.0,16,MUJER,17.0,261544.0,6.499862355855994,3.786409349710677,10.406909283297118,9.012371580011854,5.234773755429595,14.604852941570368,4.823206372693164,0,2019,Ñuble
persons,2019.0,16,TOTAL,97.0,507959.0,19.096029403947956,15.48559343849254,23.2955364374711,25.360110990777255,20.547937580687606,31.014113172175428,6.681218523501835,0,2019,Ñuble
persons,2020.0,1,HOMBRE,14.0,193145.0,7.248440290973103,3.962789757074009,12.161651154228988,8.000835830726194,4.362413201334109,13.627811909472547,4.607691921677268,0,2020,Tarapacá
persons,2020.0,1,MUJER,12.0,189628.0,6.32817938279157,3.269862630372212,11.054055861042125,7.183554511346723,3.6973027652540704,12.67724559070951,4.34421679235216,0,2020,Tarapacá
persons,2020.0,1,TOTAL,26.0,382773.0,6.792537613677036,4.437111085577181,9.952641404468181,7.5923464434462575,4.949289766984435,11.182391430885394,2.236612834935921,0,2020,Tarapacá
persons,2020.0,2,HOMBRE,67.0,348210.0,19.241262456563568,14.911714116539024,24.43572316354968,22.684592607026772,17.556339390712843,28.97357884609182,7.757662603832646,0,2020,Antofagasta
persons,2020.0,2,MUJER,15.0,343644.0,4.364982365471244,2.443047494728066,7.199374606128972,5.4342445529636265,3.0373271117687857,9.005213196620673,1.9768764175290694,0,2020,Antofagasta
persons,2020.0,2,TOTAL,82.0,691854.0,11.852211593775566,9.42641561195055,14.711719688845934,14.27291893069991,11.339037831503909,17.749199994548206,2.507235796282195,0,2020,Antofagasta
persons,2020.0,3,HOMBRE,12.0,158939.0,7.550066377666903,3.90122947088016,13.188446541237179,8.88267485588313,4.579344597521718,15.6536298790509,6.614175609686716,0,2020,Atacama
persons,2020.0,3,MUJER,2.0,155770.0,1.2839442768183862,0.15549160848941707,4.638048191387276,1.4107932706703281,0.17085361013187036,5.4727245973678285,0.9951688262843411,0,2020,Atacama
persons,2020.0,3,TOTAL,14.0,314709.0,4.448554061053227,2.432065900975376,7.463917816724523,5.2390267038188885,2.857646599122735,8.86512118503605,1.9735021913355266,0,2020,Atacama
persons,2020.0,4,HOMBRE,52.0,409614.0,12.69487859301684,9.481142539185972,16.64764430436286,15.471363084997508,11.540537556546678,20.36037967942375,4.639354466583115,0,2020,Coquimbo
persons,2020.0,4,MUJER,10.0,426482.0,2.344764843533842,1.124405882577092,4.312106030739346,3.0834198993916253,1.472967023158309,5.754535574298236,0.9591249478964521,0,2020,Coquimbo
persons,2020.0,4,TOTAL,62.0,836096.0,7.415416411512553,5.6853572420119916,9.50622917413147,9.37693337883676,7.1808482067828185,12.058504087356818,1.4298815181160676,0,2020,Coquimbo
persons,2020.0,5,HOMBRE,100.0,958672.0,10.431096349950765,8.487156321549303,12.687008047843932,13.207516254961403,10.728611041162353,16.114111336673506,1.7707523468610273,0,2020,Valparaíso
persons,2020.0,5,MUJER,33.0,1001498.0,3.295063994136783,2.2681704379569245,4.627494939497563,4.625765078178675,3.170226493526245,6.546790410461724,0.6623942777232318,0,2020,Valparaíso
persons,2020.0,5,TOTAL,133.0,1960170.0,6.785125779906845,5.681044024455255,8.041141014758853,8.985905302853096,7.511025773343163,10.678579522810649,0.6182023988716117,0,2020,Valparaíso
persons,2020.0,6,HOMBRE,36.0,495674.0,7.262838075025117,5.086802498681639,10.054829280784586,9.349204993101576,6.530929155033336,13.010130780196976,2.4608649268599394,0,2020,O'Higgins
persons,2020.0,6,MUJER,15.0,495389.0,3.0279235106148907,1.6947058034763216,4.9940993585820115,4.22814831659439,2.3621844388065014,7.014636000162918,1.1983051086517431,0,2020,O'Higgins
persons,2020.0,6,TOTAL,51.0,991063.0,5.145989710038615,3.8315273436997206,6.7660261130325505,6.841192155214222,5.084261171475522,9.026220453435702,0.9284702368529049,0,2020,O'Higgins
persons,2020.0,7,HOMBRE,53.0,556100.0,9.530659953245818,7.139118311878703,12.46633787613815,12.210027184329816,9.133914940842894,16.014741440082098,2.8372504483778815,0,2020,Maule
persons,2020.0,7,MUJER,10.0,575839.0,1.7365965139561579,0.8327655292768349,3.193662819298064,2.2629801770546782,1.0660705159572343,4.255677731079068,0.5331500804051782,0,2020,Maule
persons,2020.0,7,TOTAL,63.0,1131939.0,5.565670941632014,4.276814368573505,7.1209108694806424,7.327499335749509,5.620024149346671,9.403659977875762,0.863752211564212,0,2020,Maule
persons,2020.0,8,HOMBRE,142.0,810577.0,17.518385051636056,14.755589668447046,20.64826363553415,22.139045957420837,18.63210201693504,26.14085783187825,3.4836515810856743,0,2020,Biobío
persons,2020.0,8,MUJER,47.0,853119.0,5.5091962551531495,4.047950188316724,7.326063109677192,7.707070766221165,5.651439126931133,10.293906045241126,1.2792129945119537,0,2020,Biobío
persons,2020.0,8,TOTAL,189.0,1663696.0,11.360248506938767,9.798318748435877,13.100384368123688,15.044185056652445,12.96541606508109,17.374394072976013,1.2099621879921318,0,2020,Biobío
persons,2020.0,9,HOMBRE,56.0,495735.0,11.29635793316994,8.533147383709082,14.669260392666432,13.829389250134364,10.437941748847928,18.01243178159446,3.4340263603948418,0,2020,La Araucanía
persons,2020.0,9,MUJER,18.0,518608.0,3.4708296054052385,2.0570335938511417,5.485407141333721,4.348978419269844,2.556457588378502,6.980848968793852,1.0799668061976302,0,2020,La Araucanía
persons,2020.0,9,TOTAL,74.0,1014343.0,7.2953626140270105,5.728428770479115,9.158659694195812,9.155350198642605,7.179086920555673,11.529550280233407,1.1448198720391358,0,2020,La Araucanía
persons,2020.0,10,HOMBRE,53.0,443617.0,11.947242779244258,8.949304677764259,15.627287711968714,14.993939968682463,11.217099520398333,19.688539494969202,4.2769959835707345,0,2020,Los Lagos
persons,2020.0,10,MUJER,11.0,447823.0,2.456327611578682,1.2261898936045803,4.395048604761692,3.3067567896997225,1.6488506146909025,5.986581605258912,0.9968212975940411,0,2020,Los Lagos
persons,2020.0,10,TOTAL,64.0,891440.0,7.179395135959795,5.529009080390766,9.16792730962095,9.233307261114899,7.102991848307171,11.829242932095333,1.3425839022507935,0,2020,Los Lagos
persons,2020.0,11,HOMBRE,7.0,54276.0,12.897044734320879,5.185280882010217,26.572841332637587,15.355483249777182,6.125584724653516,32.89195533723752,34.156507873316535,0,2020,Aysén
persons,2020.0,11,MUJER,1.0,53021.0,1.886045151920937,0.04775052900603511,10.508371005712638,2.557244499308963,0.06474382520238586,15.62666422083361,6.539499429245948,0,2020,Aysén
persons,2020.0,11,TOTAL,8.0,107297.0,7.455940054241964,3.2189457084061077,14.69117423617931,9.125503189882975,3.912794489353258,18.617220904339455,10.55018258074319,0,2020,Aysén
persons,2020.0,12,HOMBRE,27.0,90675.0,29.77667493796526,19.623016412202674,43.32349869882783,39.813827777121176,26.157429192734106,58.44421345558946,59.49009699482957,0,2020,Magallanes
persons,2020.0,12,MUJER,5.0,87687.0,5.702099513040702,1.8514561909044904,13.3067981335006,8.391541439931514,2.7156080876760886,19.874366083743592,14.14915571243932,0,2020,Magallanes
persons,2020.0,12,TOTAL,32.0,178362.0,17.94104125318173,12.271658935919403,25.327397135836375,24.509906401850515,16.72437430781845,34.8331214196119,18.99102219601134,0,2020,Magallanes
persons,2020.0,13,HOMBRE,282.0,4010416.0,7.031689480592537,6.234858224707887,7.902132717158953,9.132702623935746,8.08976881724048,10.274510216092958,0.30051144771789834,0,2020,Metropolitana
persons,2020.0,13,MUJER,110.0,4114656.0,2.673370507765412,2.197185429168215,3.2221344148046485,3.697093407831689,3.0339748567058025,4.463948629800276,0.12608819322424986,0,2020,Metropolitana
persons,2020.0,13,TOTAL,392.0,8125072.0,4.82457263147945,4.358734949292931,5.326636880494111,6.454739246310819,5.826758050588473,7.1328194699156,0.10795144814802927,0,2020,Metropolitana
persons,2020.0,14,HOMBRE,24.0,198915.0,12.065455093884323,7.730564741063501,17.952440788152334,15.817576553035906,10.092962621468436,23.745654768764165,10.598786663718473,0,2020,Los Ríos
persons,2020.0,14,MUJER,11.0,206920.0,5.316064179393002,2.6537600846882077,9.511907265272546,8.191075729137713,4.074428066701186,14.751922261198354,6.152703554984211,0,2020,Los Ríos
persons,2020.0,14,TOTAL,35.0,405835.0,8.624194561829315,6.007067503423746,11.994166932148058,12.017795898889483,8.342102509506363,16.813236945618225,4.198646277886844,0,2020,Los Ríos
persons,2020.0,15,HOMBRE,21.0,126744.0,16.568831660670327,10.256367941737823,25.327219225323017,19.597011597946373,12.082614177193378,30.238182299910946,18.559573675765197,0,2020,Arica y Parinacota
persons,2020.0,15,MUJER,8.0,125366.0,6.381315508192014,2.754999104022224,12.573735478673095,7.701600907844696,3.318150759068904,15.477311060252156,7.444445649407379,0,2020,Arica y Parinacota
persons,2020.0,15,TOTAL,29.0,252110.0,11.502915394074016,7.703682970746078,16.52010528681393,13.778579503523673,9.20583211163045,19.923640271521055,6.617133487578568,0,2020,Arica y Parinacota
persons,2020.0,16,HOMBRE,39.0,247792.0,15.73900690902047,11.19197249686692,21.51574056702107,20.05394628423308,14.237778835015781,27.582489203604776,10.400048445289324,0,2020,Ñuble
persons,2020.0,16,MUJER,16.0,263759.0,6.066143714527277,3.4673252680065985,9.851037347563851,8.02136287256893,4.556224552772749,13.295907440572982,4.100736427129019,0,2020,Ñuble
persons,2020.0,16,TOTAL,55.0,511551.0,10.751616163393289,8.099588696227448,13.994706290469447,14.224450221313262,10.697785166376985,18.610733986735646,3.719703843197674,0,2020,Ñuble
persons,2021.0,1,HOMBRE,27.0,197277.0,13.686339512462173,9.019383978753112,19.912905430010664,15.200512525867618,9.992128432888459,22.27356729160565,8.650981329891035,0,2021,Tarapacá
persons,2021.0,1,MUJER,12.0,193888.0,6.189140122132365,3.198019015473994,10.811182253763493,6.97075100277397,3.5785721906375705,12.342563048237665,4.1177806109452515,0,2021,Tarapacá
persons,2021.0,1,TOTAL,39.0,391165.0,9.970217171781728,7.089799059076471,13.629615089753134,11.170698554354745,7.924884933290138,15.341387099078302,3.2401577519730984,0,2021,Tarapacá
persons,2021.0,2,HOMBRE,83.0,354057.0,23.442553035245737,18.671862637316334,29.060571545617254,28.246452812346824,22.479888855458782,35.14861746275114,9.677737455831112,0,2021,Antofagasta
persons,2021.0,2,MUJER,38.0,349689.0,10.866798784062409,7.689993578635916,14.915530348183559,14.026144458649599,9.923417992322088,19.277684410826307,5.183606096867993,0,2021,Antofagasta
persons,2021.0,2,TOTAL,121.0,703746.0,17.193703410037145,14.266879181230356,20.544281580489862,21.309961355908513,17.673231293981104,25.488220353347963,3.7730462558009124,0,2021,Antofagasta
persons,2021.0,3,HOMBRE,21.0,159897.0,13.1334546614383,8.129815433733082,20.075880557448485,15.61074810833552,9.645726509055699,24.02251458194275,11.683208086610309,0,2021,Atacama
