year,definition,role,variable,value,records
2024,F84_historico,solo_secundario,SERVICIO_SALUD,ARAUCANÍA NORTE,109
2024,F84_historico,solo_secundario,SERVICIO_SALUD,ARAUCANÍA SUR,428
2024,F84_historico,solo_secundario,SERVICIO_SALUD,ARAUCO,48
2024,F84_historico,solo_secundario,SERVICIO_SALUD,ARICA,173
2024,F84_historico,solo_secundario,SERVICIO_SALUD,ATACAMA,106
2024,F84_historico,solo_secundario,SERVICIO_SALUD,AYSEN,57
2024,F84_historico,solo_secundario,SERVICIO_SALUD,BIOBIO,212
2024,F84_historico,solo_secundario,SERVICIO_SALUD,CHILOÉ,61
2024,F84_historico,solo_secundario,SERVICIO_SALUD,CONCEPCIÓN,435
2024,F84_historico,solo_secundario,SERVICIO_SALUD,COQUIMBO,556
2024,F84_historico,solo_secundario,SERVICIO_SALUD,DEL MAULE,489
2024,F84_historico,solo_secundario,SERVICIO_SALUD,DEL RELONCAVÍ,163
2024,F84_historico,solo_secundario,SERVICIO_SALUD,DESCONOCIDO,3
2024,F84_historico,solo_secundario,SERVICIO_SALUD,IQUIQUE,197
2024,F84_historico,solo_secundario,SERVICIO_SALUD,LIBERTADOR B. O HIGGINS,300
2024,F84_historico,solo_secundario,SERVICIO_SALUD,MAGALLANES,75
2024,F84_historico,solo_secundario,SERVICIO_SALUD,METROPOLITANO CENTRAL,437
2024,F84_historico,solo_secundario,SERVICIO_SALUD,METROPOLITANO NORTE,280
2024,F84_historico,solo_secundario,SERVICIO_SALUD,METROPOLITANO OCCIDENTE,331
2024,F84_historico,solo_secundario,SERVICIO_SALUD,METROPOLITANO ORIENTE,230
2024,F84_historico,solo_secundario,SERVICIO_SALUD,METROPOLITANO SUR,614
2024,F84_historico,solo_secundario,SERVICIO_SALUD,METROPOLITANO SURORIENTE,775
2024,F84_historico,solo_secundario,SERVICIO_SALUD,OSORNO,146
2024,F84_historico,solo_secundario,SERVICIO_SALUD,TALCAHUANO,360
2024,F84_historico,solo_secundario,SERVICIO_SALUD,VALDIVIA,103
2024,F84_historico,solo_secundario,SERVICIO_SALUD,VALPARAISO SAN ANTONIO,307
2024,F84_historico,solo_secundario,SERVICIO_SALUD,VIÑA DEL MAR QUILLOTA,547
2024,F84_historico,solo_secundario,SERVICIO_SALUD,ÑUBLE,354
2019,F84_historico,principal,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),1
2019,F84_historico,principal,NACIONALIDAD,CHILE,222
2019,F84_historico,principal,NACIONALIDAD,COLOMBIA,1
2019,F84_historico,principal,NACIONALIDAD,DESCONOCIDO,5
2019,F84_historico,principal,NACIONALIDAD,PERÚ,2
2019,F84_historico,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),3
2019,F84_historico,principal_y_secundario,NACIONALIDAD,CHILE,7
2019,F84_historico,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),6
2019,F84_historico,solo_secundario,NACIONALIDAD,BRASIL,1
2019,F84_historico,solo_secundario,NACIONALIDAD,CANADÁ,1
2019,F84_historico,solo_secundario,NACIONALIDAD,CHILE,2088
2019,F84_historico,solo_secundario,NACIONALIDAD,COLOMBIA,1
2019,F84_historico,solo_secundario,NACIONALIDAD,DESCONOCIDO,26
2019,F84_historico,solo_secundario,NACIONALIDAD,ESPAÑA,1
2019,F84_historico,solo_secundario,NACIONALIDAD,HAITÍ,2
2019,F84_historico,solo_secundario,NACIONALIDAD,HONDURAS,1
2019,F84_historico,solo_secundario,NACIONALIDAD,PARAGUAY,1
2019,F84_historico,solo_secundario,NACIONALIDAD,PERÚ,3
2019,F84_historico,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),13
2020,F84_historico,principal,NACIONALIDAD,CHILE,154
2020,F84_historico,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),1
2020,F84_historico,principal_y_secundario,NACIONALIDAD,CHILE,8
2020,F84_historico,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),1
2020,F84_historico,solo_secundario,NACIONALIDAD,CHILE,1451
2020,F84_historico,solo_secundario,NACIONALIDAD,COLOMBIA,2
2020,F84_historico,solo_secundario,NACIONALIDAD,ECUADOR,1
2020,F84_historico,solo_secundario,NACIONALIDAD,HAITÍ,1
2020,F84_historico,solo_secundario,NACIONALIDAD,PERÚ,2
2020,F84_historico,solo_secundario,NACIONALIDAD,URUGUAY,1
2020,F84_historico,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),11
2021,F84_historico,principal,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),1
2021,F84_historico,principal,NACIONALIDAD,CHILE,180
2021,F84_historico,principal,NACIONALIDAD,GRECIA,2
2021,F84_historico,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),3
2021,F84_historico,principal_y_secundario,NACIONALIDAD,CHILE,3
2021,F84_historico,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),4
2021,F84_historico,solo_secundario,NACIONALIDAD,BRASIL,1
2021,F84_historico,solo_secundario,NACIONALIDAD,CHILE,2170
2021,F84_historico,solo_secundario,NACIONALIDAD,EUROPA,2
2021,F84_historico,solo_secundario,NACIONALIDAD,HAITÍ,1
2021,F84_historico,solo_secundario,NACIONALIDAD,PARAGUAY,1
2021,F84_historico,solo_secundario,NACIONALIDAD,PERÚ,4
2021,F84_historico,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),27
2022,F84_historico,principal,NACIONALIDAD,CHILE,291
2022,F84_historico,principal,NACIONALIDAD,COLOMBIA,1
2022,F84_historico,principal,NACIONALIDAD,PERÚ,3
2022,F84_historico,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),1
2022,F84_historico,principal_y_secundario,NACIONALIDAD,CHILE,8
2022,F84_historico,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),5
2022,F84_historico,solo_secundario,NACIONALIDAD,BULGARIA,1
2022,F84_historico,solo_secundario,NACIONALIDAD,CHILE,3547
2022,F84_historico,solo_secundario,NACIONALIDAD,COLOMBIA,4
2022,F84_historico,solo_secundario,NACIONALIDAD,CROACIA,1
2022,F84_historico,solo_secundario,NACIONALIDAD,ECUADOR,3
2022,F84_historico,solo_secundario,NACIONALIDAD,EUROPA,2
2022,F84_historico,solo_secundario,NACIONALIDAD,PERÚ,6
2022,F84_historico,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),39
2023,F84_historico,principal,NACIONALIDAD,CHILE,317
2023,F84_historico,principal,NACIONALIDAD,PERÚ,1
2023,F84_historico,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),39
2023,F84_historico,principal_y_secundario,NACIONALIDAD,CHILE,9
2023,F84_historico,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),24
2023,F84_historico,solo_secundario,NACIONALIDAD,BULGARIA,1
2023,F84_historico,solo_secundario,NACIONALIDAD,CHILE,5968
2023,F84_historico,solo_secundario,NACIONALIDAD,CHINA,1
2023,F84_historico,solo_secundario,NACIONALIDAD,COLOMBIA,9
2023,F84_historico,solo_secundario,NACIONALIDAD,ECUADOR,2
2023,F84_historico,solo_secundario,NACIONALIDAD,HAITÍ,4
2023,F84_historico,solo_secundario,NACIONALIDAD,NICARAGUA,1
2023,F84_historico,solo_secundario,NACIONALIDAD,PERÚ,18
2023,F84_historico,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),79
2024,F84_historico,principal,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),4
2024,F84_historico,principal,NACIONALIDAD,CHILE,373
2024,F84_historico,principal,NACIONALIDAD,COLOMBIA,1
2024,F84_historico,principal,NACIONALIDAD,PERÚ,3
2024,F84_historico,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),5
2024,F84_historico,principal_y_secundario,NACIONALIDAD,CHILE,15
2024,F84_historico,solo_secundario,NACIONALIDAD,AMÉRICA,1
2024,F84_historico,solo_secundario,NACIONALIDAD,ARGENTINA,1
2024,F84_historico,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),18
2024,F84_historico,solo_secundario,NACIONALIDAD,BULGARIA,4
2024,F84_historico,solo_secundario,NACIONALIDAD,CANADÁ,1
2024,F84_historico,solo_secundario,NACIONALIDAD,CHAD,1
2024,F84_historico,solo_secundario,NACIONALIDAD,CHILE,8233
2024,F84_historico,solo_secundario,NACIONALIDAD,COLOMBIA,17
2024,F84_historico,solo_secundario,NACIONALIDAD,ECUADOR,6
2024,F84_historico,solo_secundario,NACIONALIDAD,EL SALVADOR,1
2024,F84_historico,solo_secundario,NACIONALIDAD,ESPAÑA,1
2024,F84_historico,solo_secundario,NACIONALIDAD,ESTADOS UNIDOS DE AMÉRICA,1
2024,F84_historico,solo_secundario,NACIONALIDAD,HAITÍ,4
2024,F84_historico,solo_secundario,NACIONALIDAD,MÉXICO,2
2024,F84_historico,solo_secundario,NACIONALIDAD,PARAGUAY,1
2024,F84_historico,solo_secundario,NACIONALIDAD,PERÚ,36
2024,F84_historico,solo_secundario,NACIONALIDAD,REPÚBLICA DOMINICANA,1
2024,F84_historico,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),87
2024,F84_historico,solo_secundario,NACIONALIDAD,ÁFRICA,1
2019,F84_historico,principal,ETNIA,MAPUCHE,2
2019,F84_historico,principal,ETNIA,NINGUNA,4
2019,F84_historico,principal,ETNIA,NINGUNO,191
2019,F84_historico,principal,ETNIA,OTRO,37
2019,F84_historico,principal_y_secundario,ETNIA,NINGUNO,6
2019,F84_historico,principal_y_secundario,ETNIA,OTRO,1
2019,F84_historico,solo_secundario,ETNIA,MAPUCHE,22
2019,F84_historico,solo_secundario,ETNIA,NINGUNA,10
2019,F84_historico,solo_secundario,ETNIA,NINGUNO,1525
2019,F84_historico,solo_secundario,ETNIA,OTRO,587
2020,F84_historico,principal,ETNIA,MAPUCHE,1
2020,F84_historico,principal,ETNIA,NINGUNO,147
2020,F84_historico,principal,ETNIA,OTRO,7
2020,F84_historico,principal_y_secundario,ETNIA,NINGUNO,8
2020,F84_historico,solo_secundario,ETNIA,AYMARA,3
2020,F84_historico,solo_secundario,ETNIA,MAPUCHE,25
2020,F84_historico,solo_secundario,ETNIA,NINGUNO,1269
2020,F84_historico,solo_secundario,ETNIA,OTRO,173
2021,F84_historico,principal,ETNIA,AYMARA,1
2021,F84_historico,principal,ETNIA,NINGUNO,181
2021,F84_historico,principal,ETNIA,OTRO,4
2021,F84_historico,principal_y_secundario,ETNIA,NINGUNO,3
2021,F84_historico,solo_secundario,ETNIA,AYMARA,12
2021,F84_historico,solo_secundario,ETNIA,KAWÉSQAR,1
2021,F84_historico,solo_secundario,ETNIA,MAPUCHE,21
2021,F84_historico,solo_secundario,ETNIA,NINGUNO,2144
2021,F84_historico,solo_secundario,ETNIA,OTRO,32
2022,F84_historico,principal,ETNIA,AYMARA,1
2022,F84_historico,principal,ETNIA,OTRO,295
2022,F84_historico,principal_y_secundario,ETNIA,OTRO,8
2022,F84_historico,solo_secundario,ETNIA,AYMARA,8
2022,F84_historico,solo_secundario,ETNIA,MAPUCHE,38
2022,F84_historico,solo_secundario,ETNIA,OTRO,3560
2022,F84_historico,solo_secundario,ETNIA,RAPA NUI (PASCUENSE),1
2022,F84_historico,solo_secundario,ETNIA,YAGÁN (YÁMANA),1
2023,F84_historico,principal,ETNIA,AYMARA,2
2023,F84_historico,principal,ETNIA,DIAGUITA,1
2023,F84_historico,principal,ETNIA,MAPUCHE,10
2023,F84_historico,principal,ETNIA,OTRO,344
2023,F84_historico,principal_y_secundario,ETNIA,OTRO,9
2023,F84_historico,solo_secundario,ETNIA,AYMARA,16
2023,F84_historico,solo_secundario,ETNIA,DIAGUITA,1
2023,F84_historico,solo_secundario,ETNIA,LICAN ANTAI (ATACAMEÑO),1
2023,F84_historico,solo_secundario,ETNIA,MAPUCHE,78
2023,F84_historico,solo_secundario,ETNIA,OTRO,6007
2023,F84_historico,solo_secundario,ETNIA,QUECHUA,1
2023,F84_historico,solo_secundario,ETNIA,RAPA NUI (PASCUENSE),1
2023,F84_historico,solo_secundario,ETNIA,YAGÁN (YÁMANA),2
2024,F84_historico,principal,ETNIA,AYMARA,4
2024,F84_historico,principal,ETNIA,DIAGUITA,1
2024,F84_historico,principal,ETNIA,MAPUCHE,9
2024,F84_historico,principal,ETNIA,NINGUNO,372
2024,F84_historico,principal_y_secundario,ETNIA,NINGUNO,15
2024,F84_historico,solo_secundario,ETNIA,AYMARA,28
2024,F84_historico,solo_secundario,ETNIA,DIAGUITA,4
2024,F84_historico,solo_secundario,ETNIA,KAWÉSQAR,1
2024,F84_historico,solo_secundario,ETNIA,LICAN ANTAI (ATACAMEÑO),1
2024,F84_historico,solo_secundario,ETNIA,MAPUCHE,151
2024,F84_historico,solo_secundario,ETNIA,NINGUNO,8229
2024,F84_historico,solo_secundario,ETNIA,QUECHUA,1
2024,F84_historico,solo_secundario,ETNIA,RAPA NUI (PASCUENSE),1
2024,F84_historico,solo_secundario,ETNIA,YAGÁN (YÁMANA),1
2019,F84_historico,principal,IR_29301_SEVERIDAD,0,9
2019,F84_historico,principal,IR_29301_SEVERIDAD,1,156
2019,F84_historico,principal,IR_29301_SEVERIDAD,2,60
2019,F84_historico,principal,IR_29301_SEVERIDAD,3,9
2019,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,1,3
2019,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,2,4
2019,F84_historico,solo_secundario,IR_29301_SEVERIDAD,0,323
2019,F84_historico,solo_secundario,IR_29301_SEVERIDAD,1,971
2019,F84_historico,solo_secundario,IR_29301_SEVERIDAD,2,491
2019,F84_historico,solo_secundario,IR_29301_SEVERIDAD,3,359
2020,F84_historico,principal,IR_29301_SEVERIDAD,0,2
2020,F84_historico,principal,IR_29301_SEVERIDAD,1,100
2020,F84_historico,principal,IR_29301_SEVERIDAD,2,41
2020,F84_historico,principal,IR_29301_SEVERIDAD,3,12
2020,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,1,7
2020,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,3,1
2020,F84_historico,solo_secundario,IR_29301_SEVERIDAD,0,83
2020,F84_historico,solo_secundario,IR_29301_SEVERIDAD,1,678
2020,F84_historico,solo_secundario,IR_29301_SEVERIDAD,2,424
2020,F84_historico,solo_secundario,IR_29301_SEVERIDAD,3,285
2021,F84_historico,principal,IR_29301_SEVERIDAD,1,111
2021,F84_historico,principal,IR_29301_SEVERIDAD,2,62
2021,F84_historico,principal,IR_29301_SEVERIDAD,3,13
2021,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,1,2
2021,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,3,1
2021,F84_historico,solo_secundario,IR_29301_SEVERIDAD,0,182
2021,F84_historico,solo_secundario,IR_29301_SEVERIDAD,1,1000
2021,F84_historico,solo_secundario,IR_29301_SEVERIDAD,2,584
2021,F84_historico,solo_secundario,IR_29301_SEVERIDAD,3,444
2022,F84_historico,principal,IR_29301_SEVERIDAD,1,176
2022,F84_historico,principal,IR_29301_SEVERIDAD,2,88
2022,F84_historico,principal,IR_29301_SEVERIDAD,3,32
2022,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,1,5
2022,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,2,3
2022,F84_historico,solo_secundario,IR_29301_SEVERIDAD,0,351
2022,F84_historico,solo_secundario,IR_29301_SEVERIDAD,1,1605
2022,F84_historico,solo_secundario,IR_29301_SEVERIDAD,2,879
2022,F84_historico,solo_secundario,IR_29301_SEVERIDAD,3,773
2023,F84_historico,principal,IR_29301_SEVERIDAD,1,249
2023,F84_historico,principal,IR_29301_SEVERIDAD,2,87
2023,F84_historico,principal,IR_29301_SEVERIDAD,3,21
2023,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,1,5
2023,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,2,2
2023,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,3,2
2023,F84_historico,solo_secundario,IR_29301_SEVERIDAD,0,631
2023,F84_historico,solo_secundario,IR_29301_SEVERIDAD,1,2564
2023,F84_historico,solo_secundario,IR_29301_SEVERIDAD,2,1470
2023,F84_historico,solo_secundario,IR_29301_SEVERIDAD,3,1442
2024,F84_historico,principal,IR_29301_SEVERIDAD,1,250
2024,F84_historico,principal,IR_29301_SEVERIDAD,2,103
2024,F84_historico,principal,IR_29301_SEVERIDAD,3,33
2024,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,1,6
2024,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,2,7
2024,F84_historico,principal_y_secundario,IR_29301_SEVERIDAD,3,2
2024,F84_historico,solo_secundario,IR_29301_SEVERIDAD,0,1113
2024,F84_historico,solo_secundario,IR_29301_SEVERIDAD,1,3400
2024,F84_historico,solo_secundario,IR_29301_SEVERIDAD,2,2106
2024,F84_historico,solo_secundario,IR_29301_SEVERIDAD,3,1798
2019,F84_historico,principal,IR_29301_MORTALIDAD,0,9
2019,F84_historico,principal,IR_29301_MORTALIDAD,1,198
2019,F84_historico,principal,IR_29301_MORTALIDAD,2,25
2019,F84_historico,principal,IR_29301_MORTALIDAD,3,2
2019,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,1,5
2019,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,2,2
2019,F84_historico,solo_secundario,IR_29301_MORTALIDAD,0,323
2019,F84_historico,solo_secundario,IR_29301_MORTALIDAD,1,1263
2019,F84_historico,solo_secundario,IR_29301_MORTALIDAD,2,375
2019,F84_historico,solo_secundario,IR_29301_MORTALIDAD,3,183
2020,F84_historico,principal,IR_29301_MORTALIDAD,0,2
2020,F84_historico,principal,IR_29301_MORTALIDAD,1,122
2020,F84_historico,principal,IR_29301_MORTALIDAD,2,29
2020,F84_historico,principal,IR_29301_MORTALIDAD,3,2
2020,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,1,7
2020,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,2,1
2020,F84_historico,solo_secundario,IR_29301_MORTALIDAD,0,83
2020,F84_historico,solo_secundario,IR_29301_MORTALIDAD,1,932
2020,F84_historico,solo_secundario,IR_29301_MORTALIDAD,2,329
2020,F84_historico,solo_secundario,IR_29301_MORTALIDAD,3,126
2021,F84_historico,principal,IR_29301_MORTALIDAD,1,152
2021,F84_historico,principal,IR_29301_MORTALIDAD,2,32
2021,F84_historico,principal,IR_29301_MORTALIDAD,3,2
2021,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,1,2
2021,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,3,1
2021,F84_historico,solo_secundario,IR_29301_MORTALIDAD,0,182
2021,F84_historico,solo_secundario,IR_29301_MORTALIDAD,1,1381
2021,F84_historico,solo_secundario,IR_29301_MORTALIDAD,2,429
2021,F84_historico,solo_secundario,IR_29301_MORTALIDAD,3,218
2022,F84_historico,principal,IR_29301_MORTALIDAD,1,240
2022,F84_historico,principal,IR_29301_MORTALIDAD,2,53
2022,F84_historico,principal,IR_29301_MORTALIDAD,3,3
2022,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,1,8
2022,F84_historico,solo_secundario,IR_29301_MORTALIDAD,0,351
2022,F84_historico,solo_secundario,IR_29301_MORTALIDAD,1,2163
2022,F84_historico,solo_secundario,IR_29301_MORTALIDAD,2,658
2022,F84_historico,solo_secundario,IR_29301_MORTALIDAD,3,436
2023,F84_historico,principal,IR_29301_MORTALIDAD,1,311
2023,F84_historico,principal,IR_29301_MORTALIDAD,2,44
2023,F84_historico,principal,IR_29301_MORTALIDAD,3,2
2023,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,1,7
2023,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,2,2
2023,F84_historico,solo_secundario,IR_29301_MORTALIDAD,0,631
2023,F84_historico,solo_secundario,IR_29301_MORTALIDAD,1,3516
2023,F84_historico,solo_secundario,IR_29301_MORTALIDAD,2,1054
2023,F84_historico,solo_secundario,IR_29301_MORTALIDAD,3,906
2024,F84_historico,principal,IR_29301_MORTALIDAD,1,331
2024,F84_historico,principal,IR_29301_MORTALIDAD,2,50
2024,F84_historico,principal,IR_29301_MORTALIDAD,3,5
2024,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,1,11
2024,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,2,3
2024,F84_historico,principal_y_secundario,IR_29301_MORTALIDAD,3,1
2024,F84_historico,solo_secundario,IR_29301_MORTALIDAD,0,1113
2024,F84_historico,solo_secundario,IR_29301_MORTALIDAD,1,4816
2024,F84_historico,solo_secundario,IR_29301_MORTALIDAD,2,1328
2024,F84_historico,solo_secundario,IR_29301_MORTALIDAD,3,1160
2019,F84_historico,principal,prevision_grupo,FONASA MAI A,95
2019,F84_historico,principal,prevision_grupo,FONASA MAI B,80
2019,F84_historico,principal,prevision_grupo,FONASA MAI C,23
2019,F84_historico,principal,prevision_grupo,FONASA MAI D,28
2019,F84_historico,principal,prevision_grupo,ISAPRE,8
2019,F84_historico,principal_y_secundario,prevision_grupo,FONASA MAI A,3
2019,F84_historico,principal_y_secundario,prevision_grupo,FONASA MAI B,2
2019,F84_historico,principal_y_secundario,prevision_grupo,FONASA MAI C,1
2019,F84_historico,principal_y_secundario,prevision_grupo,ISAPRE,1
2019,F84_historico,solo_secundario,prevision_grupo,FFAA y de Orden,13
2019,F84_historico,solo_secundario,prevision_grupo,FONASA MAI A,735
2019,F84_historico,solo_secundario,prevision_grupo,FONASA MAI B,760
2019,F84_historico,solo_secundario,prevision_grupo,FONASA MAI C,243
2019,F84_historico,solo_secundario,prevision_grupo,FONASA MAI D,311
2019,F84_historico,solo_secundario,prevision_grupo,FONASA libre elección,20
2019,F84_historico,solo_secundario,prevision_grupo,ISAPRE,44
2019,F84_historico,solo_secundario,prevision_grupo,No identificada,8
2019,F84_historico,solo_secundario,prevision_grupo,Particular,10
2020,F84_historico,principal,prevision_grupo,FFAA y de Orden,1
2020,F84_historico,principal,prevision_grupo,FONASA MAI A,57
2020,F84_historico,principal,prevision_grupo,FONASA MAI B,59
2020,F84_historico,principal,prevision_grupo,FONASA MAI C,17
2020,F84_historico,principal,prevision_grupo,FONASA MAI D,18
2020,F84_historico,principal,prevision_grupo,ISAPRE,3
2020,F84_historico,principal_y_secundario,prevision_grupo,FONASA MAI A,3
2020,F84_historico,principal_y_secundario,prevision_grupo,FONASA MAI B,2
2020,F84_historico,principal_y_secundario,prevision_grupo,FONASA MAI C,2
2020,F84_historico,principal_y_secundario,prevision_grupo,FONASA MAI D,1
2020,F84_historico,solo_secundario,prevision_grupo,FFAA y de Orden,5
2020,F84_historico,solo_secundario,prevision_grupo,FONASA MAI A,569
2020,F84_historico,solo_secundario,prevision_grupo,FONASA MAI B,475
2020,F84_historico,solo_secundario,prevision_grupo,FONASA MAI C,165
2020,F84_historico,solo_secundario,prevision_grupo,FONASA MAI D,216
2020,F84_historico,solo_secundario,prevision_grupo,FONASA libre elección,2
2020,F84_historico,solo_secundario,prevision_grupo,ISAPRE,26
2020,F84_historico,solo_secundario,prevision_grupo,No identificada,3
2020,F84_historico,solo_secundario,prevision_grupo,Particular,9
2021,F84_historico,principal,prevision_grupo,FONASA MAI A,56
2021,F84_historico,principal,prevision_grupo,FONASA MAI B,80
2021,F84_historico,principal,prevision_grupo,FONASA MAI C,14
2021,F84_historico,principal,prevision_grupo,FONASA MAI D,27
2021,F84_historico,principal,prevision_grupo,ISAPRE,7
2021,F84_historico,principal,prevision_grupo,Particular,2
2021,F84_historico,principal_y_secundario,prevision_grupo,FONASA MAI A,1
2021,F84_historico,principal_y_secundario,prevision_grupo,FONASA MAI B,1
2021,F84_historico,principal_y_secundario,prevision_grupo,FONASA MAI D,1
2021,F84_historico,solo_secundario,prevision_grupo,FFAA y de Orden,19
2021,F84_historico,solo_secundario,prevision_grupo,FONASA MAI A,783
2021,F84_historico,solo_secundario,prevision_grupo,FONASA MAI B,740
2021,F84_historico,solo_secundario,prevision_grupo,FONASA MAI C,255
2021,F84_historico,solo_secundario,prevision_grupo,FONASA MAI D,351
2021,F84_historico,solo_secundario,prevision_grupo,FONASA libre elección,8
2021,F84_historico,solo_secundario,prevision_grupo,ISAPRE,44
2021,F84_historico,solo_secundario,prevision_grupo,Particular,10
2022,F84_historico,principal,prevision_grupo,FFAA y de Orden,1
2022,F84_historico,principal,prevision_grupo,FONASA MAI A,84
2022,F84_historico,principal,prevision_grupo,FONASA MAI B,120
2022,F84_historico,principal,prevision_grupo,FONASA MAI C,35
2022,F84_historico,principal,prevision_grupo,FONASA MAI D,48
2022,F84_historico,principal,prevision_grupo,FONASA libre elección,1
2022,F84_historico,principal,prevision_grupo,ISAPRE,6
2022,F84_historico,principal,prevision_grupo,Particular,1
2022,F84_historico,principal_y_secundario,prevision_grupo,FFAA y de Orden,1
