year,definition,role,code_position,code3,records
2019,F84_historico,solo_secundario,secundario,Q02,62
2019,F84_historico,solo_secundario,secundario,Q03,9
2019,F84_historico,solo_secundario,secundario,Q04,42
2019,F84_historico,solo_secundario,secundario,Q05,3
2019,F84_historico,solo_secundario,secundario,Q07,17
2019,F84_historico,solo_secundario,secundario,Q10,2
2019,F84_historico,solo_secundario,secundario,Q11,1
2019,F84_historico,solo_secundario,secundario,Q12,5
2019,F84_historico,solo_secundario,secundario,Q15,1
2019,F84_historico,solo_secundario,secundario,Q18,2
2019,F84_historico,solo_secundario,secundario,Q20,6
2019,F84_historico,solo_secundario,secundario,Q21,21
2019,F84_historico,solo_secundario,secundario,Q22,5
2019,F84_historico,solo_secundario,secundario,Q23,19
2019,F84_historico,solo_secundario,secundario,Q24,6
2019,F84_historico,solo_secundario,secundario,Q25,6
2019,F84_historico,solo_secundario,secundario,Q26,2
2019,F84_historico,solo_secundario,secundario,Q28,1
2019,F84_historico,solo_secundario,secundario,Q31,23
2019,F84_historico,solo_secundario,secundario,Q32,7
2019,F84_historico,solo_secundario,secundario,Q33,13
2019,F84_historico,solo_secundario,secundario,Q35,9
2019,F84_historico,solo_secundario,secundario,Q37,1
2019,F84_historico,solo_secundario,secundario,Q38,3
2019,F84_historico,solo_secundario,secundario,Q39,2
2019,F84_historico,solo_secundario,secundario,Q40,2
2019,F84_historico,solo_secundario,secundario,Q42,1
2019,F84_historico,solo_secundario,secundario,Q43,7
2019,F84_historico,solo_secundario,secundario,Q44,1
2019,F84_historico,solo_secundario,secundario,Q53,15
2019,F84_historico,solo_secundario,secundario,Q54,4
2019,F84_historico,solo_secundario,secundario,Q55,4
2019,F84_historico,solo_secundario,secundario,Q60,9
2019,F84_historico,solo_secundario,secundario,Q61,6
2019,F84_historico,solo_secundario,secundario,Q62,3
2019,F84_historico,solo_secundario,secundario,Q63,5
2019,F84_historico,solo_secundario,secundario,Q65,8
2019,F84_historico,solo_secundario,secundario,Q66,7
2019,F84_historico,solo_secundario,secundario,Q67,5
2019,F84_historico,solo_secundario,secundario,Q69,2
2019,F84_historico,solo_secundario,secundario,Q70,3
2019,F84_historico,solo_secundario,secundario,Q71,1
2019,F84_historico,solo_secundario,secundario,Q74,5
2019,F84_historico,solo_secundario,secundario,Q75,22
2019,F84_historico,solo_secundario,secundario,Q76,4
2019,F84_historico,solo_secundario,secundario,Q77,1
2019,F84_historico,solo_secundario,secundario,Q78,4
2019,F84_historico,solo_secundario,secundario,Q79,4
2019,F84_historico,solo_secundario,secundario,Q80,2
2019,F84_historico,solo_secundario,secundario,Q82,1
2019,F84_historico,solo_secundario,secundario,Q83,1
2019,F84_historico,solo_secundario,secundario,Q85,24
2019,F84_historico,solo_secundario,secundario,Q86,8
2019,F84_historico,solo_secundario,secundario,Q87,26
2019,F84_historico,solo_secundario,secundario,Q89,7
2019,F84_historico,solo_secundario,secundario,Q90,36
2019,F84_historico,solo_secundario,secundario,Q92,1
2019,F84_historico,solo_secundario,secundario,Q93,9
2019,F84_historico,solo_secundario,secundario,Q99,21
2019,F84_historico,solo_secundario,secundario,R00,5
2019,F84_historico,solo_secundario,secundario,R01,5
2019,F84_historico,solo_secundario,secundario,R02,1
2019,F84_historico,solo_secundario,secundario,R03,1
2019,F84_historico,solo_secundario,secundario,R05,2
2019,F84_historico,solo_secundario,secundario,R06,9
2019,F84_historico,solo_secundario,secundario,R09,2
2019,F84_historico,solo_secundario,secundario,R10,10
2019,F84_historico,solo_secundario,secundario,R11,19
2019,F84_historico,solo_secundario,secundario,R12,2
2019,F84_historico,solo_secundario,secundario,R13,81
2019,F84_historico,solo_secundario,secundario,R14,1
2019,F84_historico,solo_secundario,secundario,R16,8
2019,F84_historico,solo_secundario,secundario,R17,1
2019,F84_historico,solo_secundario,secundario,R18,1
2019,F84_historico,solo_secundario,secundario,R19,3
2019,F84_historico,solo_secundario,secundario,R20,1
2019,F84_historico,solo_secundario,secundario,R21,2
2019,F84_historico,solo_secundario,secundario,R22,1
2019,F84_historico,solo_secundario,secundario,R23,5
2019,F84_historico,solo_secundario,secundario,R25,2
2019,F84_historico,solo_secundario,secundario,R26,8
2019,F84_historico,solo_secundario,secundario,R27,2
2019,F84_historico,solo_secundario,secundario,R29,1
2019,F84_historico,solo_secundario,secundario,R31,4
2019,F84_historico,solo_secundario,secundario,R32,5
2019,F84_historico,solo_secundario,secundario,R33,6
2019,F84_historico,solo_secundario,secundario,R35,1
2019,F84_historico,solo_secundario,secundario,R39,1
2019,F84_historico,solo_secundario,secundario,R40,1
2019,F84_historico,solo_secundario,secundario,R41,1
2019,F84_historico,solo_secundario,secundario,R45,35
2019,F84_historico,solo_secundario,secundario,R46,7
2019,F84_historico,solo_secundario,secundario,R47,2
2019,F84_historico,solo_secundario,secundario,R50,27
2019,F84_historico,solo_secundario,secundario,R51,9
2019,F84_historico,solo_secundario,secundario,R52,1
2019,F84_historico,solo_secundario,secundario,R53,1
2019,F84_historico,solo_secundario,secundario,R55,2
2019,F84_historico,solo_secundario,secundario,R56,34
2019,F84_historico,solo_secundario,secundario,R57,8
2019,F84_historico,solo_secundario,secundario,R59,4
2019,F84_historico,solo_secundario,secundario,R60,3
2019,F84_historico,solo_secundario,secundario,R62,82
2019,F84_historico,solo_secundario,secundario,R63,7
2019,F84_historico,solo_secundario,secundario,R65,4
2019,F84_historico,solo_secundario,secundario,R68,2
2019,F84_historico,solo_secundario,secundario,R72,3
2019,F84_historico,solo_secundario,secundario,R73,10
2019,F84_historico,solo_secundario,secundario,R74,1
2019,F84_historico,solo_secundario,secundario,R77,1
2019,F84_historico,solo_secundario,secundario,R78,1
2019,F84_historico,solo_secundario,secundario,R80,2
2019,F84_historico,solo_secundario,secundario,R91,1
2019,F84_historico,solo_secundario,secundario,R93,2
2019,F84_historico,solo_secundario,secundario,R94,2
2019,F84_historico,solo_secundario,secundario,S00,5
2019,F84_historico,solo_secundario,secundario,S01,5
2019,F84_historico,solo_secundario,secundario,S02,1
2019,F84_historico,solo_secundario,secundario,S06,1
2019,F84_historico,solo_secundario,secundario,S09,3
2019,F84_historico,solo_secundario,secundario,S20,1
2019,F84_historico,solo_secundario,secundario,S21,1
2019,F84_historico,solo_secundario,secundario,S30,1
2019,F84_historico,solo_secundario,secundario,S31,1
2019,F84_historico,solo_secundario,secundario,S41,1
2019,F84_historico,solo_secundario,secundario,S51,5
2019,F84_historico,solo_secundario,secundario,S53,1
2019,F84_historico,solo_secundario,secundario,S61,2
2019,F84_historico,solo_secundario,secundario,S68,1
2019,F84_historico,solo_secundario,secundario,S72,1
2019,F84_historico,solo_secundario,secundario,S80,4
2019,F84_historico,solo_secundario,secundario,S81,1
2019,F84_historico,solo_secundario,secundario,S93,2
2019,F84_historico,solo_secundario,secundario,T01,1
2019,F84_historico,solo_secundario,secundario,T11,1
2019,F84_historico,solo_secundario,secundario,T14,1
2019,F84_historico,solo_secundario,secundario,T17,1
2019,F84_historico,solo_secundario,secundario,T18,1
2019,F84_historico,solo_secundario,secundario,T20,1
2019,F84_historico,solo_secundario,secundario,T21,3
2019,F84_historico,solo_secundario,secundario,T22,2
2019,F84_historico,solo_secundario,secundario,T23,1
2019,F84_historico,solo_secundario,secundario,T24,2
2019,F84_historico,solo_secundario,secundario,T25,1
2019,F84_historico,solo_secundario,secundario,T29,2
2019,F84_historico,solo_secundario,secundario,T31,12
2019,F84_historico,solo_secundario,secundario,T36,1
2019,F84_historico,solo_secundario,secundario,T38,1
2019,F84_historico,solo_secundario,secundario,T39,1
2019,F84_historico,solo_secundario,secundario,T42,4
2019,F84_historico,solo_secundario,secundario,T43,5
2019,F84_historico,solo_secundario,secundario,T45,2
2019,F84_historico,solo_secundario,secundario,T47,1
2019,F84_historico,solo_secundario,secundario,T50,1
2019,F84_historico,solo_secundario,secundario,T79,4
2019,F84_historico,solo_secundario,secundario,T80,3
2019,F84_historico,solo_secundario,secundario,T81,23
2019,F84_historico,solo_secundario,secundario,T82,3
2019,F84_historico,solo_secundario,secundario,T84,1
2019,F84_historico,solo_secundario,secundario,T85,5
2019,F84_historico,solo_secundario,secundario,T86,3
2019,F84_historico,solo_secundario,secundario,U82,5
2019,F84_historico,solo_secundario,secundario,U83,4
2019,F84_historico,solo_secundario,secundario,V03,2
2019,F84_historico,solo_secundario,secundario,V13,1
2019,F84_historico,solo_secundario,secundario,V18,3
2019,F84_historico,solo_secundario,secundario,V19,1
2019,F84_historico,solo_secundario,secundario,V28,1
2019,F84_historico,solo_secundario,secundario,V49,1
2019,F84_historico,solo_secundario,secundario,V59,2
2019,F84_historico,solo_secundario,secundario,V80,1
2019,F84_historico,solo_secundario,secundario,W01,4
2019,F84_historico,solo_secundario,secundario,W06,2
2019,F84_historico,solo_secundario,secundario,W07,2
2019,F84_historico,solo_secundario,secundario,W08,1
2019,F84_historico,solo_secundario,secundario,W09,6
2019,F84_historico,solo_secundario,secundario,W13,3
2019,F84_historico,solo_secundario,secundario,W17,12
2019,F84_historico,solo_secundario,secundario,W18,29
2019,F84_historico,solo_secundario,secundario,W19,4
2019,F84_historico,solo_secundario,secundario,W22,4
2019,F84_historico,solo_secundario,secundario,W23,5
2019,F84_historico,solo_secundario,secundario,W25,4
2019,F84_historico,solo_secundario,secundario,W29,1
2019,F84_historico,solo_secundario,secundario,W31,1
2019,F84_historico,solo_secundario,secundario,W44,10
2019,F84_historico,solo_secundario,secundario,W45,1
2019,F84_historico,solo_secundario,secundario,W50,1
2019,F84_historico,solo_secundario,secundario,W54,4
2019,F84_historico,solo_secundario,secundario,W65,1
2019,F84_historico,solo_secundario,secundario,W74,1
2019,F84_historico,solo_secundario,secundario,W80,2
2019,F84_historico,solo_secundario,secundario,X02,1
2019,F84_historico,solo_secundario,secundario,X09,3
2019,F84_historico,solo_secundario,secundario,X10,2
2019,F84_historico,solo_secundario,secundario,X11,1
2019,F84_historico,solo_secundario,secundario,X12,5
2019,F84_historico,solo_secundario,secundario,X16,1
2019,F84_historico,solo_secundario,secundario,X32,1
2019,F84_historico,solo_secundario,secundario,X37,1
2019,F84_historico,solo_secundario,secundario,X40,2
2019,F84_historico,solo_secundario,secundario,X41,12
2019,F84_historico,solo_secundario,secundario,X42,1
2019,F84_historico,solo_secundario,secundario,X44,5
2019,F84_historico,solo_secundario,secundario,X59,9
2019,F84_historico,solo_secundario,secundario,X60,6
2019,F84_historico,solo_secundario,secundario,X61,13
2019,F84_historico,solo_secundario,secundario,X64,8
2019,F84_historico,solo_secundario,secundario,X70,3
2019,F84_historico,solo_secundario,secundario,X76,1
2019,F84_historico,solo_secundario,secundario,X78,9
2019,F84_historico,solo_secundario,secundario,X84,3
2019,F84_historico,solo_secundario,secundario,X99,1
2019,F84_historico,solo_secundario,secundario,Y05,1
2019,F84_historico,solo_secundario,secundario,Y06,1
2019,F84_historico,solo_secundario,secundario,Y11,2
2019,F84_historico,solo_secundario,secundario,Y14,2
2019,F84_historico,solo_secundario,secundario,Y15,1
2019,F84_historico,solo_secundario,secundario,Y28,2
2019,F84_historico,solo_secundario,secundario,Y34,2
2019,F84_historico,solo_secundario,secundario,Y40,1
2019,F84_historico,solo_secundario,secundario,Y43,6
2019,F84_historico,solo_secundario,secundario,Y44,1
2019,F84_historico,solo_secundario,secundario,Y45,1
2019,F84_historico,solo_secundario,secundario,Y46,3
2019,F84_historico,solo_secundario,secundario,Y47,2
2019,F84_historico,solo_secundario,secundario,Y49,4
2019,F84_historico,solo_secundario,secundario,Y54,1
2019,F84_historico,solo_secundario,secundario,Y57,3
2019,F84_historico,solo_secundario,secundario,Y60,2
2019,F84_historico,solo_secundario,secundario,Y61,1
2019,F84_historico,solo_secundario,secundario,Y65,2
2019,F84_historico,solo_secundario,secundario,Y71,2
2019,F84_historico,solo_secundario,secundario,Y73,1
2019,F84_historico,solo_secundario,secundario,Y74,1
2019,F84_historico,solo_secundario,secundario,Y77,2
2019,F84_historico,solo_secundario,secundario,Y79,1
2019,F84_historico,solo_secundario,secundario,Y82,1
2019,F84_historico,solo_secundario,secundario,Y83,35
2019,F84_historico,solo_secundario,secundario,Y84,19
2019,F84_historico,solo_secundario,secundario,Y95,18
2019,F84_historico,solo_secundario,secundario,Y98,1
2019,F84_historico,solo_secundario,secundario,Z01,3
2019,F84_historico,solo_secundario,secundario,Z03,39
2019,F84_historico,solo_secundario,secundario,Z11,3
2019,F84_historico,solo_secundario,secundario,Z13,8
2019,F84_historico,solo_secundario,secundario,Z20,2
2019,F84_historico,solo_secundario,secundario,Z22,4
2019,F84_historico,solo_secundario,secundario,Z29,15
2019,F84_historico,solo_secundario,secundario,Z30,1
2019,F84_historico,solo_secundario,secundario,Z32,2
2019,F84_historico,solo_secundario,secundario,Z37,2
2019,F84_historico,solo_secundario,secundario,Z38,1
2019,F84_historico,solo_secundario,secundario,Z43,7
2019,F84_historico,solo_secundario,secundario,Z46,2
2019,F84_historico,solo_secundario,secundario,Z47,1
2019,F84_historico,solo_secundario,secundario,Z48,16
2019,F84_historico,solo_secundario,secundario,Z49,3
2019,F84_historico,solo_secundario,secundario,Z51,7
2019,F84_historico,solo_secundario,secundario,Z53,37
2019,F84_historico,solo_secundario,secundario,Z54,4
2019,F84_historico,solo_secundario,secundario,Z55,8
2019,F84_historico,solo_secundario,secundario,Z58,3
2019,F84_historico,solo_secundario,secundario,Z59,28
2019,F84_historico,solo_secundario,secundario,Z60,20
2019,F84_historico,solo_secundario,secundario,Z61,22
2019,F84_historico,solo_secundario,secundario,Z62,21
2019,F84_historico,solo_secundario,secundario,Z63,58
2019,F84_historico,solo_secundario,secundario,Z64,1
2019,F84_historico,solo_secundario,secundario,Z65,16
2019,F84_historico,solo_secundario,secundario,Z71,5
2019,F84_historico,solo_secundario,secundario,Z72,5
2019,F84_historico,solo_secundario,secundario,Z73,5
2019,F84_historico,solo_secundario,secundario,Z74,13
2019,F84_historico,solo_secundario,secundario,Z75,13
2019,F84_historico,solo_secundario,secundario,Z80,3
2019,F84_historico,solo_secundario,secundario,Z81,24
2019,F84_historico,solo_secundario,secundario,Z82,19
2019,F84_historico,solo_secundario,secundario,Z83,12
2019,F84_historico,solo_secundario,secundario,Z84,1
2019,F84_historico,solo_secundario,secundario,Z85,2
2019,F84_historico,solo_secundario,secundario,Z86,23
2019,F84_historico,solo_secundario,secundario,Z87,162
2019,F84_historico,solo_secundario,secundario,Z88,89
2019,F84_historico,solo_secundario,secundario,Z89,5
2019,F84_historico,solo_secundario,secundario,Z90,21
2019,F84_historico,solo_secundario,secundario,Z91,58
2019,F84_historico,solo_secundario,secundario,Z92,278
2019,F84_historico,solo_secundario,secundario,Z93,86
2019,F84_historico,solo_secundario,secundario,Z94,6
2019,F84_historico,solo_secundario,secundario,Z95,19
2019,F84_historico,solo_secundario,secundario,Z96,9
2019,F84_historico,solo_secundario,secundario,Z97,34
2019,F84_historico,solo_secundario,secundario,Z98,42
2019,F84_historico,solo_secundario,secundario,Z99,49
2020,F84_historico,principal,secundario,B35,1
2020,F84_historico,principal,secundario,B85,1
2020,F84_historico,principal,secundario,B95,1
2020,F84_historico,principal,secundario,B96,1
2020,F84_historico,principal,secundario,D64,2
2020,F84_historico,principal,secundario,DES,1
2020,F84_historico,principal,secundario,E03,6
2020,F84_historico,principal,secundario,E11,3
2020,F84_historico,principal,secundario,E16,1
2020,F84_historico,principal,secundario,E43,1
2020,F84_historico,principal,secundario,E46,1
2020,F84_historico,principal,secundario,E53,1
2020,F84_historico,principal,secundario,E55,3
2020,F84_historico,principal,secundario,E66,24
2020,F84_historico,principal,secundario,E73,1
2020,F84_historico,principal,secundario,E78,8
2020,F84_historico,principal,secundario,E86,1
2020,F84_historico,principal,secundario,E87,1
2020,F84_historico,principal,secundario,E88,1
2020,F84_historico,principal,secundario,F05,1
2020,F84_historico,principal,secundario,F06,2
2020,F84_historico,principal,secundario,F09,4
2020,F84_historico,principal,secundario,F10,1
2020,F84_historico,principal,secundario,F12,5
2020,F84_historico,principal,secundario,F17,3
2020,F84_historico,principal,secundario,F23,2
2020,F84_historico,principal,secundario,F28,1
2020,F84_historico,principal,secundario,F29,5
2020,F84_historico,principal,secundario,F32,7
2020,F84_historico,principal,secundario,F39,1
2020,F84_historico,principal,secundario,F41,2
2020,F84_historico,principal,secundario,F42,2
2020,F84_historico,principal,secundario,F43,4
2020,F84_historico,principal,secundario,F60,3
2020,F84_historico,principal,secundario,F63,7
2020,F84_historico,principal,secundario,F64,2
2020,F84_historico,principal,secundario,F70,5
2020,F84_historico,principal,secundario,F71,11
2020,F84_historico,principal,secundario,F72,11
2020,F84_historico,principal,secundario,F73,2
2020,F84_historico,principal,secundario,F78,1
2020,F84_historico,principal,secundario,F79,17
2020,F84_historico,principal,secundario,F80,9
2020,F84_historico,principal,secundario,F82,2
2020,F84_historico,principal,secundario,F90,5
2020,F84_historico,principal,secundario,F91,35
2020,F84_historico,principal,secundario,F92,1
2020,F84_historico,principal,secundario,F93,2
2020,F84_historico,principal,secundario,F94,2
2020,F84_historico,principal,secundario,F95,2
2020,F84_historico,principal,secundario,F98,2
2020,F84_historico,principal,secundario,G24,2
2020,F84_historico,principal,secundario,G25,1
2020,F84_historico,principal,secundario,G40,19
2020,F84_historico,principal,secundario,G47,2
2020,F84_historico,principal,secundario,G71,1
2020,F84_historico,principal,secundario,H51,2
2020,F84_historico,principal,secundario,H91,4
2020,F84_historico,principal,secundario,I10,5
2020,F84_historico,principal,secundario,I26,1
2020,F84_historico,principal,secundario,I35,1
2020,F84_historico,principal,secundario,I49,1
2020,F84_historico,principal,secundario,I80,1
2020,F84_historico,principal,secundario,I95,1
2020,F84_historico,principal,secundario,J30,6
2020,F84_historico,principal,secundario,J32,2
2020,F84_historico,principal,secundario,J45,5
2020,F84_historico,principal,secundario,J69,1
2020,F84_historico,principal,secundario,J98,1
2020,F84_historico,principal,secundario,K02,3
2020,F84_historico,principal,secundario,K04,1
2020,F84_historico,principal,secundario,K05,2
2020,F84_historico,principal,secundario,K08,2
2020,F84_historico,principal,secundario,K13,1
2020,F84_historico,principal,secundario,K21,1
2020,F84_historico,principal,secundario,K29,1
2020,F84_historico,principal,secundario,K44,1
2020,F84_historico,principal,secundario,K52,2
2020,F84_historico,principal,secundario,K56,1
2020,F84_historico,principal,secundario,K59,4
2020,F84_historico,principal,secundario,K76,3
2020,F84_historico,principal,secundario,K82,1
2020,F84_historico,principal,secundario,L03,1
2020,F84_historico,principal,secundario,L21,2
2020,F84_historico,principal,secundario,L25,1
2020,F84_historico,principal,secundario,L30,1
2020,F84_historico,principal,secundario,L60,3
2020,F84_historico,principal,secundario,L70,1
2020,F84_historico,principal,secundario,L80,4
2020,F84_historico,principal,secundario,L89,1
2020,F84_historico,principal,secundario,M24,1
2020,F84_historico,principal,secundario,N39,1
2020,F84_historico,principal,secundario,N48,2
2020,F84_historico,principal,secundario,P94,1
2020,F84_historico,principal,secundario,Q02,1
2020,F84_historico,principal,secundario,Q22,1
2020,F84_historico,principal,secundario,Q66,1
2020,F84_historico,principal,secundario,Q79,2
2020,F84_historico,principal,secundario,Q87,1
2020,F84_historico,principal,secundario,Q98,1
2020,F84_historico,principal,secundario,Q99,1
2020,F84_historico,principal,secundario,R00,1
2020,F84_historico,principal,secundario,R01,7
2020,F84_historico,principal,secundario,R03,1
2020,F84_historico,principal,secundario,R10,1
2020,F84_historico,principal,secundario,R11,1
2020,F84_historico,principal,secundario,R13,3
2020,F84_historico,principal,secundario,R16,1
2020,F84_historico,principal,secundario,R26,2
2020,F84_historico,principal,secundario,R32,1
2020,F84_historico,principal,secundario,R41,1
2020,F84_historico,principal,secundario,R45,28
2020,F84_historico,principal,secundario,R46,1
2020,F84_historico,principal,secundario,R50,2
2020,F84_historico,principal,secundario,R56,2
2020,F84_historico,principal,secundario,R62,6
2020,F84_historico,principal,secundario,R73,4
2020,F84_historico,principal,secundario,S01,5
2020,F84_historico,principal,secundario,S02,2
2020,F84_historico,principal,secundario,S06,1
2020,F84_historico,principal,secundario,S51,1
2020,F84_historico,principal,secundario,S52,1
2020,F84_historico,principal,secundario,S72,1
2020,F84_historico,principal,secundario,S82,1
2020,F84_historico,principal,secundario,S91,1
2020,F84_historico,principal,secundario,S92,1
2020,F84_historico,principal,secundario,T07,1
2020,F84_historico,principal,secundario,T42,2
2020,F84_historico,principal,secundario,T43,4
2020,F84_historico,principal,secundario,T46,1
2020,F84_historico,principal,secundario,T78,1
2020,F84_historico,principal,secundario,U07,1
2020,F84_historico,principal,secundario,V49,1
2020,F84_historico,principal,secundario,W18,2
2020,F84_historico,principal,secundario,W22,1
2020,F84_historico,principal,secundario,X41,1
2020,F84_historico,principal,secundario,X59,2
2020,F84_historico,principal,secundario,X61,2
2020,F84_historico,principal,secundario,X78,1
2020,F84_historico,principal,secundario,X84,1
2020,F84_historico,principal,secundario,Y33,1
2020,F84_historico,principal,secundario,Y34,2
2020,F84_historico,principal,secundario,Y49,2
2020,F84_historico,principal,secundario,Y52,1
2020,F84_historico,principal,secundario,Y57,1
2020,F84_historico,principal,secundario,Y95,1
2020,F84_historico,principal,secundario,Z01,1
2020,F84_historico,principal,secundario,Z03,7
2020,F84_historico,principal,secundario,Z04,1
2020,F84_historico,principal,secundario,Z11,3
2020,F84_historico,principal,secundario,Z29,3
2020,F84_historico,principal,secundario,Z53,1
2020,F84_historico,principal,secundario,Z54,1
2020,F84_historico,principal,secundario,Z55,3
2020,F84_historico,principal,secundario,Z59,6
2020,F84_historico,principal,secundario,Z60,5
2020,F84_historico,principal,secundario,Z61,9
2020,F84_historico,principal,secundario,Z62,3
2020,F84_historico,principal,secundario,Z63,37
2020,F84_historico,principal,secundario,Z65,11
2020,F84_historico,principal,secundario,Z71,1
2020,F84_historico,principal,secundario,Z72,1
2020,F84_historico,principal,secundario,Z74,3
2020,F84_historico,principal,secundario,Z75,5
2020,F84_historico,principal,secundario,Z81,16
2020,F84_historico,principal,secundario,Z82,2
2020,F84_historico,principal,secundario,Z83,2
2020,F84_historico,principal,secundario,Z86,2
2020,F84_historico,principal,secundario,Z87,2
2020,F84_historico,principal,secundario,Z88,9
2020,F84_historico,principal,secundario,Z90,2
2020,F84_historico,principal,secundario,Z91,12
2020,F84_historico,principal,secundario,Z92,15
2020,F84_historico,principal,secundario,Z98,1
2020,F84_historico,principal,secundario,Z99,1
2020,F84_historico,principal_y_secundario,secundario,B35,1
2020,F84_historico,principal_y_secundario,secundario,DES,1
2020,F84_historico,principal_y_secundario,secundario,E46,1
2020,F84_historico,principal_y_secundario,secundario,F06,1
2020,F84_historico,principal_y_secundario,secundario,F19,1
2020,F84_historico,principal_y_secundario,secundario,F70,1
2020,F84_historico,principal_y_secundario,secundario,F72,1
2020,F84_historico,principal_y_secundario,secundario,F80,1
2020,F84_historico,principal_y_secundario,secundario,F90,2
2020,F84_historico,principal_y_secundario,secundario,G40,1
2020,F84_historico,principal_y_secundario,secundario,K59,1
2020,F84_historico,principal_y_secundario,secundario,L60,1
2020,F84_historico,principal_y_secundario,secundario,M20,1
2020,F84_historico,principal_y_secundario,secundario,M21,1
2020,F84_historico,principal_y_secundario,secundario,N94,1
2020,F84_historico,principal_y_secundario,secundario,Q02,1
2020,F84_historico,principal_y_secundario,secundario,R26,1
2020,F84_historico,principal_y_secundario,secundario,R44,2
2020,F84_historico,principal_y_secundario,secundario,R45,1
2020,F84_historico,principal_y_secundario,secundario,R46,1
2020,F84_historico,principal_y_secundario,secundario,Z63,1
2020,F84_historico,principal_y_secundario,secundario,Z82,1
2020,F84_historico,principal_y_secundario,secundario,Z91,1
2020,F84_historico,solo_secundario,principal,A02,3
2020,F84_historico,solo_secundario,principal,A03,1
2020,F84_historico,solo_secundario,principal,A05,1
2020,F84_historico,solo_secundario,principal,A08,9
2020,F84_historico,solo_secundario,principal,A09,20
2020,F84_historico,solo_secundario,principal,A15,1
2020,F84_historico,solo_secundario,principal,A38,2
2020,F84_historico,solo_secundario,principal,A40,1
2020,F84_historico,solo_secundario,principal,A41,3
2020,F84_historico,solo_secundario,principal,A44,1
2020,F84_historico,solo_secundario,principal,A86,1
2020,F84_historico,solo_secundario,principal,A87,1
2020,F84_historico,solo_secundario,principal,B00,1
2020,F84_historico,solo_secundario,principal,B02,1
2020,F84_historico,solo_secundario,principal,B09,1
2020,F84_historico,solo_secundario,principal,B17,1
2020,F84_historico,solo_secundario,principal,B26,1
2020,F84_historico,solo_secundario,principal,B27,1
2020,F84_historico,solo_secundario,principal,B34,1
2020,F84_historico,solo_secundario,principal,C18,1
2020,F84_historico,solo_secundario,principal,C22,2
2020,F84_historico,solo_secundario,principal,C34,1
2020,F84_historico,solo_secundario,principal,C40,2
2020,F84_historico,solo_secundario,principal,C41,1
2020,F84_historico,solo_secundario,principal,C50,1
2020,F84_historico,solo_secundario,principal,C64,1
2020,F84_historico,solo_secundario,principal,C71,2
2020,F84_historico,solo_secundario,principal,C73,2
2020,F84_historico,solo_secundario,principal,C75,1
2020,F84_historico,solo_secundario,principal,C76,1
2020,F84_historico,solo_secundario,principal,C78,1
2020,F84_historico,solo_secundario,principal,C83,1
2020,F84_historico,solo_secundario,principal,C91,19
2020,F84_historico,solo_secundario,principal,C92,2
2020,F84_historico,solo_secundario,principal,D03,1
2020,F84_historico,solo_secundario,principal,D14,1
2020,F84_historico,solo_secundario,principal,D16,2
2020,F84_historico,solo_secundario,principal,D18,1
2020,F84_historico,solo_secundario,principal,D22,1
2020,F84_historico,solo_secundario,principal,D23,1
2020,F84_historico,solo_secundario,principal,D33,1
2020,F84_historico,solo_secundario,principal,D34,1
2020,F84_historico,solo_secundario,principal,D41,2
2020,F84_historico,solo_secundario,principal,D43,3
2020,F84_historico,solo_secundario,principal,D48,2
2020,F84_historico,solo_secundario,principal,D50,1
2020,F84_historico,solo_secundario,principal,D58,1
2020,F84_historico,solo_secundario,principal,D59,4
2020,F84_historico,solo_secundario,principal,D61,3
2020,F84_historico,solo_secundario,principal,D64,3
2020,F84_historico,solo_secundario,principal,D67,1
2020,F84_historico,solo_secundario,principal,D69,4
2020,F84_historico,solo_secundario,principal,D70,8
2020,F84_historico,solo_secundario,principal,D82,1
2020,F84_historico,solo_secundario,principal,DES,5
2020,F84_historico,solo_secundario,principal,E10,14
2020,F84_historico,solo_secundario,principal,E11,1
2020,F84_historico,solo_secundario,principal,E14,1
2020,F84_historico,solo_secundario,principal,E16,3
2020,F84_historico,solo_secundario,principal,E30,1
2020,F84_historico,solo_secundario,principal,E43,2
2020,F84_historico,solo_secundario,principal,E66,2
2020,F84_historico,solo_secundario,principal,E72,1
2020,F84_historico,solo_secundario,principal,E75,1
2020,F84_historico,solo_secundario,principal,E76,1
2020,F84_historico,solo_secundario,principal,E83,2
2020,F84_historico,solo_secundario,principal,E86,3
2020,F84_historico,solo_secundario,principal,E87,1
2020,F84_historico,solo_secundario,principal,E89,3
2020,F84_historico,solo_secundario,principal,F06,11
2020,F84_historico,solo_secundario,principal,F07,1
2020,F84_historico,solo_secundario,principal,F09,2
2020,F84_historico,solo_secundario,principal,F10,1
2020,F84_historico,solo_secundario,principal,F19,1
2020,F84_historico,solo_secundario,principal,F20,14
2020,F84_historico,solo_secundario,principal,F23,18
2020,F84_historico,solo_secundario,principal,F28,1
2020,F84_historico,solo_secundario,principal,F29,4
2020,F84_historico,solo_secundario,principal,F31,4
2020,F84_historico,solo_secundario,principal,F32,16
2020,F84_historico,solo_secundario,principal,F41,1
2020,F84_historico,solo_secundario,principal,F42,2
2020,F84_historico,solo_secundario,principal,F43,6
2020,F84_historico,solo_secundario,principal,F44,2
2020,F84_historico,solo_secundario,principal,F50,1
2020,F84_historico,solo_secundario,principal,F60,8
2020,F84_historico,solo_secundario,principal,F61,1
2020,F84_historico,solo_secundario,principal,F68,2
