year,code,code_position,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing
2019,F841,cualquiera,HOMBRE,72.0,9424139.0,0.7639955225617958,0.5977794437262475,0.9621259198814656,0.8582207949671371,0.6697815200569932,1.0861536344567189,0.010432400534320603,0
2019,F841,cualquiera,MUJER,29.0,9683077.0,0.2994915769026726,0.2005742093917867,0.4301198620912195,0.3721241706061277,0.248097685683555,0.539124043960497,0.004872841802661524,0
2019,F841,cualquiera,TOTAL,101.0,19107216.0,0.5285961073554619,0.4305502109414524,0.642292187966214,0.6187253531767523,0.5028271054972537,0.7546952429647958,0.0038698634028601284,0
2020,F841,cualquiera,HOMBRE,45.0,9599101.0,0.46879390059548287,0.3419414879396983,0.6272831226274087,0.5407493894774413,0.3929736433219364,0.7289523179615549,0.006639379080047115,0
2020,F841,cualquiera,MUJER,18.0,9859209.0,0.18257042730304227,0.10820280592894956,0.28853998599206065,0.23196855322864648,0.13676171669173223,0.371231536279971,0.0030424162733635623,0
2020,F841,cualquiera,TOTAL,63.0,19458310.0,0.3237691248623339,0.2487930852961395,0.4142413564533122,0.38882405798149783,0.29790250683058755,0.5002207987327842,0.0024503952892668624,0
2021,F841,cualquiera,HOMBRE,53.0,9708512.0,0.5459127001130555,0.40892607365945954,0.7140672528313736,0.662023581137836,0.4938742066538764,0.8715152563472045,0.008489042864684127,0
2021,F841,cualquiera,MUJER,23.0,9969851.0,0.23069552393511197,0.14624117288257044,0.34615655635007014,0.2942029326740034,0.1850386034766895,0.44733052211116703,0.003880400044676683,0
2021,F841,cualquiera,TOTAL,76.0,19678363.0,0.3862109871639221,0.3042903308392756,0.48340064142190886,0.4806636905932709,0.3773064070725702,0.604855678341386,0.0031297411548884906,0
2022,F841,cualquiera,HOMBRE,81.0,9782978.0,0.8279687432599767,0.6575266957990231,1.0290895490118555,0.9765182955629033,0.7725971924561182,1.2206930175034318,0.012136669690136482,0
2022,F841,cualquiera,MUJER,30.0,10045585.0,0.29863865568804604,0.20149024692360787,0.42632525029460866,0.37947841324559256,0.25442674061706105,0.5477986043133276,0.0049405465126795495,0
2022,F841,cualquiera,TOTAL,111.0,19828563.0,0.5597985088480694,0.46051409711425106,0.6741418043783389,0.6827652527039154,0.5599062839618939,0.8260045001563618,0.004329671110317826,0
2023,F841,cualquiera,HOMBRE,144.0,9848466.0,1.4621566444967165,1.2330998675109957,1.7214205029244256,1.8021756373724405,1.5173913633334326,2.1272173821495155,0.02296746600009842,0
2023,F841,cualquiera,MUJER,74.0,10112423.0,0.7317731863075744,0.5745993442258197,0.9186742237928204,0.9378555739415899,0.7340281240301154,1.1836626815950988,0.01218897940683915,0
2023,F841,cualquiera,TOTAL,218.0,19960889.0,1.0921357260190165,0.9519613811398367,1.2471390941929457,1.3767150285838516,1.198235317901597,1.575491287625098,0.008876701601101246,0
2024,F841,cualquiera,HOMBRE,188.0,9910500.0,1.8969779526764543,1.635494132675729,2.1883794641904455,2.3274528358409046,2.0026938994476198,2.6921751644594507,0.029553892687396777,0
2024,F841,cualquiera,MUJER,147.0,10175877.0,1.4445929328744835,1.2205095632136351,1.697903450216117,1.8368420950738322,1.548126794456274,2.166627042427052,0.023594439645476886,0
2024,F841,cualquiera,TOTAL,335.0,20086377.0,1.6677970347763562,1.4939633367458245,1.8563044377382145,2.086527153154074,1.8662191665484775,2.326906914362205,0.013346142049396662,0
2019,F841,principal,HOMBRE,22.0,9424139.0,0.2334430763383265,0.1462975330927272,0.35343562300094716,0.26282294211417456,0.1640979636983597,0.4025756677066823,0.003184662184325421,0
2019,F841,principal,MUJER,7.0,9683077.0,0.072291070286852,0.02906475959573455,0.14894723404246787,0.09535628155569924,0.03833267519377228,0.19906231584518505,0.0012993072824414567,0
